#{"t_start": 1784200330.9272795, "env_id": "snake-v0"}
r,l,t
-158.0,28,0.923575
-87.0,7,0.956413
-38.0,12,0.965646
-260.0,25,1.041459
-74.0,18,1.082037
-21.0,3,1.08426
-73.0,7,1.117206
-25.0,4,1.120306
-78.0,10,1.155592
-102.0,13,1.165764
-81.0,6,1.198107
-134.0,17,1.238889
-40.0,4,1.24186
-43.0,6,1.247022
-22.0,5,1.278094
-69.0,16,1.317984
-91.0,11,1.326411
-226.0,26,1.402194
-21.0,3,1.404622
-195.0,19,1.447242
-157.0,19,1.516354
-88.0,17,1.557356
-57.0,7,1.563186
-15.0,4,1.566372
-111.0,12,1.604515
-52.0,5,1.608427
-80.0,8,1.642206
-98.0,18,1.685418
-47.0,6,1.690138
-102.0,18,1.758758
-140.0,16,1.79884
-50.0,6,1.803688
-90.0,6,1.808614
-115.0,10,1.845173
-25.0,7,1.85082
-324.0,33,1.932005
-23.0,2,1.960567
-79.0,8,1.967393
-29.0,3,1.969831
-208.0,21,2.041832
-34.0,5,2.046041
-70.0,9,2.053198
-51.0,8,2.087894
-76.0,10,2.124142
-48.0,5,2.128084
-50.0,6,2.13303
-35.0,3,2.135417
-40.0,5,2.166227
-76.0,17,2.207614
-52.0,16,2.248887
-52.0,4,2.25209
-45.0,6,2.257204
-21.0,6,2.289299
-31.0,4,2.292781
-19.0,3,2.295451
-35.0,3,2.297969
-15.0,4,2.328692
-17.0,2,2.330619
-43.0,7,2.336012
-55.0,11,2.372614
-52.0,9,2.407683
-15.0,7,2.413579
-18.0,5,2.417511
-40.0,4,2.448417
-27.0,7,2.454032
-39.0,3,2.456627
-43.0,4,2.459845
-55.0,7,2.493762
-20.0,2,2.495353
-78.0,14,2.534625
-25.0,4,2.538231
-66.0,8,2.572058
-75.0,14,2.583732
-19.0,4,2.613729
-22.0,2,2.615591
-22.0,4,2.618805
-18.0,2,2.620398
-32.0,5,2.652539
-29.0,3,2.655382
-66.0,8,2.66236
-20.0,2,2.664292
-34.0,4,2.695302
-18.0,6,2.700509
-34.0,4,2.70369
-27.0,4,2.70721
-60.0,5,2.738075
-44.0,5,2.742208
-34.0,4,2.745501
-19.0,3,2.775929
-31.0,3,2.778346
-15.0,2,2.780641
-22.0,4,2.784331
