#{"t_start": 1784200330.9275002, "env_id": "snake-v0"}
r,l,t
-26.0,6,0.75451
-67.0,7,0.759928
-225.0,34,0.965462
-93.0,15,1.006074
-44.0,5,1.037477
-21.0,3,1.039805
-44.0,13,1.076171
-25.0,3,1.078585
-143.0,15,1.117773
-50.0,5,1.121957
-63.0,12,1.158369
-36.0,9,1.165577
-57.0,10,1.200735
-19.0,2,1.202305
-67.0,6,1.23456
-71.0,14,1.245977
-84.0,14,1.2844
-24.0,5,1.315444
-45.0,7,1.320942
-109.0,19,1.36286
-115.0,16,1.403491
-18.0,2,1.405376
-149.0,16,1.445013
-13.0,2,1.447055
-131.0,19,1.516169
-49.0,4,1.519186
-79.0,12,1.556367
-49.0,7,1.562143
-19.0,2,1.563792
-50.0,5,1.596128
-21.0,4,1.599296
-93.0,10,1.607437
-36.0,10,1.642798
-57.0,12,1.681249
-48.0,16,1.721098
-44.0,5,1.724984
-152.0,20,1.768061
-49.0,11,1.804518
-48.0,5,1.808427
-250.0,36,1.920866
-120.0,12,1.930358
-100.0,17,1.971312
-161.0,15,2.01053
-38.0,5,2.042376
-68.0,10,2.050446
-66.0,8,2.084739
-36.0,9,2.092973
-80.0,16,2.133584
-45.0,6,2.165223
-49.0,8,2.17175
-25.0,4,2.174807
-49.0,4,2.205824
-61.0,16,2.247134
-48.0,5,2.251017
-14.0,2,2.252898
-52.0,8,2.286384
-46.0,9,2.294158
-20.0,2,2.296159
-31.0,4,2.326861
-45.0,6,2.331909
-40.0,5,2.335824
-33.0,3,2.338401
-27.0,3,2.36799
-45.0,6,2.373217
-41.0,8,2.407499
-49.0,7,2.413392
-23.0,3,2.415723
-40.0,4,2.41891
-65.0,6,2.451471
-65.0,6,2.45644
-21.0,3,2.458831
-31.0,4,2.49034
-18.0,2,2.491971
-22.0,2,2.493563
-17.0,3,2.4963
-20.0,2,2.497914
-26.0,2,2.499429
-45.0,6,2.532027
-101.0,8,2.53881
-36.0,9,2.57355
-31.0,7,2.579528
-61.0,7,2.611707
-14.0,2,2.613541
-58.0,5,2.617821
-15.0,3,2.62021
-32.0,9,2.65617
-42.0,12,2.694272
-36.0,5,2.698701
-25.0,4,2.701912
-75.0,6,2.707013
-19.0,3,2.735939
-63.0,12,2.746297
-34.0,4,2.777313
-39.0,7,2.784143
-78.0,9,2.81936
-27.0,6,2.824527
-66.0,8,2.859126
-49.0,10,2.867584
-52.0,5,2.872009
-23.0,3,2.901174
-18.0,2,2.902861
-32.0,5,2.90715
-24.0,5,2.91112
-20.0,2,2.941067
-55.0,6,2.94642
-35.0,6,2.951346
-34.0,5,2.983378
-51.0,7,2.989491
-20.0,2,2.991092
-31.0,6,3.022977
-19.0,2,3.02477
-61.0,7,3.030685
-27.0,3,3.033102
-35.0,6,3.066144
-52.0,4,3.069535
-55.0,7,3.075814
-22.0,6,3.108875
-64.0,5,3.113008
-64.0,9,3.148414
-18.0,2,3.150177
-31.0,4,3.153477
-55.0,4,3.15717
-28.0,9,3.191227
-60.0,5,3.195177
-62.0,9,3.229973
-24.0,5,3.234174
-23.0,2,3.235813
-54.0,9,3.271553
-39.0,3,3.274319
-27.0,3,3.277094
-16.0,2,3.27917
-30.0,6,3.31106
-14.0,2,3.31281
-68.0,8,3.319241
-37.0,4,3.322863
-60.0,6,3.354479
-40.0,6,3.359418
-22.0,5,3.363679
-25.0,4,3.393794
-78.0,9,3.401648
-26.0,6,3.434566
-36.0,5,3.438688
0.0,2,3.440342
-24.0,5,3.444343
-42.0,6,3.476521
-16.0,2,3.478121
-75.0,6,3.483329
-36.0,5,3.515132
-52.0,5,3.519246
-28.0,9,3.526808
-40.0,4,3.557623
-60.0,5,3.56169
-34.0,4,3.565138
-1.0,3,3.567609
-33.0,7,3.601242
-34.0,4,3.604572
-23.0,2,3.606116
-43.0,4,3.636551
-19.0,2,3.638486
-18.0,2,3.640582
-54.0,9,3.64824
-60.0,5,3.680043
-40.0,5,3.68442
-28.0,4,3.687945
-35.0,6,3.720314
-44.0,9,3.727696
-23.0,2,3.729549
-55.0,6,3.76138
-37.0,4,3.765013
-40.0,5,3.769123
-19.0,3,3.771946
-38.0,8,3.806994
-25.0,3,3.809479
-15.0,3,3.811903
-35.0,6,3.844424
-29.0,3,3.846982
-59.0,8,3.85355
-7.0,5,3.884986
-56.0,5,3.889521
-36.0,9,3.92486
-86.0,9,3.932527
-31.0,3,3.93502
-30.0,5,3.967048
-44.0,9,3.974746
-16.0,2,3.976548
-40.0,6,4.009287
-43.0,4,4.012914
-33.0,8,4.019495
-17.0,2,4.048045
-16.0,2,4.049687
-21.0,3,4.052639
-26.0,5,4.056857
-17.0,2,4.058564
-21.0,2,4.060225
-25.0,7,4.094391
-45.0,6,4.099953
-40.0,6,4.132716
-35.0,6,4.137841
-15.0,2,4.139443
-40.0,5,4.14365
-18.0,2,4.173249
-19.0,4,4.17649
-60.0,5,4.180985
-19.0,2,4.182666
-15.0,2,4.184248
-21.0,2,4.18593
-37.0,7,4.219749
-44.0,8,4.226627
-54.0,9,4.262205
-26.0,12,4.299093
-48.0,9,4.306673
-40.0,6,4.339388
-20.0,5,4.343431
-25.0,3,4.346314
-15.0,2,4.347993
-37.0,4,4.377712
-12.0,2,4.379724
-41.0,3,4.382587
-51.0,7,4.388642
-64.0,8,4.422713
-34.0,4,4.426065
-21.0,3,4.428526
-27.0,3,4.431202
-19.0,2,4.460657
-15.0,3,4.463514
-39.0,7,4.469147
-42.0,6,4.501031
-17.0,3,4.503552
-42.0,6,4.508887
-35.0,6,4.51381
-15.0,3,4.543027
-32.0,6,4.548418
-22.0,6,4.553335
-65.0,8,4.58819
-43.0,7,4.593925
-37.0,3,4.624383
-30.0,8,4.631321
-44.0,5,4.635278
-11.0,5,4.666397
-65.0,6,4.672013
-28.0,5,4.676179
-68.0,8,4.713455
-31.0,4,4.716664
-43.0,7,4.749774
-67.0,7,4.755786
-25.0,3,4.758296
-27.0,3,4.760717
-44.0,5,4.792629
-46.0,4,4.796122
-31.0,3,4.798661
-17.0,2,4.800284
-29.0,3,4.802768
-35.0,3,4.832264
-20.0,5,4.836365
-58.0,8,4.858397
-11.0,5,4.890126
-16.0,2,4.891798
-46.0,4,4.895109
-55.0,6,4.900319
-20.0,2,4.929287
-20.0,5,4.933459
-17.0,2,4.935144
-16.0,4,4.938708
-31.0,3,4.941219
-27.0,3,4.971837
-17.0,2,4.973467
-40.0,6,4.978459
-19.0,2,4.980382
-56.0,5,5.011997
-24.0,2,5.013698
-55.0,6,5.018572
-6.0,5,5.022963
-44.0,5,5.054945
-17.0,3,5.057355
-40.0,8,5.064155
-61.0,8,5.097927
-37.0,7,5.103983
-37.0,4,5.135234
-34.0,4,5.138691
-17.0,2,5.140363
-16.0,4,5.143831
-15.0,3,5.146451
-23.0,3,5.175627
-26.0,5,5.180102
-26.0,5,5.184136
-20.0,2,5.185879
-66.0,8,5.220941
-42.0,6,5.225821
-28.0,4,5.229464
-13.0,2,5.258887
-28.0,4,5.262417
-61.0,8,5.269123
-32.0,5,5.301415
-18.0,2,5.303085
-31.0,3,5.306032
-38.0,5,5.310212
-17.0,3,5.313134
-17.0,3,5.343484
-25.0,4,5.347173
-21.0,3,5.349615
-34.0,4,5.352933
-29.0,3,5.384418
-18.0,2,5.386163
-16.0,2,5.388101
-33.0,3,5.390533
-45.0,6,5.395899
-60.0,5,5.428325
-34.0,4,5.432177
-49.0,4,5.435511
-23.0,2,5.437798
-19.0,2,5.439437
-75.0,10,5.475228
-55.0,7,5.481169
-40.0,4,5.512916
-55.0,6,5.517858
-15.0,2,5.519808
-43.0,3,5.522665
-59.0,8,5.557031
-14.0,2,5.558698
-44.0,8,5.59312
-56.0,5,5.597621
-11.0,2,5.599238
-19.0,3,5.601693
-28.0,4,5.605292
-34.0,5,5.637625
-43.0,7,5.643469
-22.0,2,5.645135
-29.0,3,5.647663
-22.0,2,5.677354
-61.0,7,5.683389
-13.0,3,5.685897
-20.0,5,5.718671
-40.0,5,5.723454
-20.0,2,5.725201
-31.0,7,5.73143
-16.0,2,5.75958
-25.0,3,5.762272
-18.0,2,5.763999
-31.0,4,5.767281
-38.0,8,5.800822
-34.0,5,5.805591
-25.0,4,5.808969
-16.0,2,5.810744
-23.0,3,5.813457
-25.0,3,5.843144
-40.0,5,5.847614
-21.0,2,5.849267
-25.0,3,5.851663
-16.0,2,5.85358
-15.0,2,5.883189
-29.0,3,5.885736
-19.0,3,5.888424
-26.0,5,5.892756
-35.0,3,5.895284
-27.0,3,5.925288
-19.0,3,5.927829
-67.0,7,5.933722
-43.0,7,5.968137
-23.0,3,5.97104
-19.0,2,5.972718
-19.0,3,5.975104
-15.0,2,5.976736
-29.0,3,5.979658
-19.0,3,6.009946
-32.0,5,6.014295
-32.0,5,6.018316
-35.0,3,6.021093
-19.0,3,6.051266
-44.0,5,6.055902
-26.0,2,6.057574
-52.0,4,6.06087
-15.0,2,6.062869
-19.0,2,6.092072
-14.0,5,6.096375
-28.0,5,6.100461
-16.0,4,6.10397
-18.0,2,6.132183
-19.0,4,6.135489
-20.0,2,6.137168
-61.0,7,6.142952
-61.0,7,6.175621
-37.0,7,6.181593
-37.0,3,6.184057
-17.0,3,6.214385
-49.0,7,6.220092
-21.0,3,6.222858
-52.0,6,6.25528
-45.0,8,6.261848
-27.0,3,6.264637
-37.0,7,6.298336
-34.0,4,6.301806
-3.0,4,6.305434
-15.0,3,6.307851
-46.0,9,6.343513
-21.0,4,6.347305
-23.0,3,6.349743
-21.0,3,6.379568
-35.0,6,6.384566
-28.0,5,6.388912
