#{"t_start": 1784200330.9300385, "env_id": "snake-v0"}
r,l,t
-34.0,6,0.752086
-53.0,6,0.756727
-114.0,17,0.921676
-200.0,27,0.998528
-66.0,6,1.003633
-46.0,4,1.033903
-181.0,39,1.118744
-169.0,19,1.160843
-43.0,15,1.19987
-69.0,15,1.239212
-113.0,24,1.313036
-83.0,19,1.355172
-148.0,21,1.399546
-50.0,24,1.473068
-37.0,11,1.481519
-85.0,15,1.520864
-100.0,10,1.556321
-43.0,12,1.594537
-87.0,14,1.605807
-15.0,3,1.635732
-106.0,10,1.643526
-73.0,11,1.681294
-97.0,15,1.72015
-28.0,4,1.723284
-139.0,36,1.806744
-7.0,4,1.838499
-17.0,4,1.841744
-90.0,14,1.880229
-39.0,11,1.889015
-139.0,32,1.96965
-50.0,9,2.004009
-12.0,2,2.005565
-79.0,10,2.041415
-15.0,3,2.04421
-30.0,8,2.050581
-34.0,4,2.081391
-35.0,3,2.084049
-78.0,9,2.092057
-64.0,17,2.160435
-38.0,10,2.168521
-70.0,9,2.203411
-27.0,5,2.20734
-53.0,12,2.245481
-28.0,4,2.248621
-87.0,11,2.285125
-140.0,14,2.324477
-56.0,9,2.331844
-33.0,10,2.367161
-58.0,8,2.373928
-21.0,2,2.375592
-55.0,6,2.408252
-50.0,10,2.416479
-20.0,2,2.445804
-61.0,7,2.451417
-19.0,3,2.454018
-34.0,4,2.457209
-19.0,2,2.487096
-25.0,4,2.490324
-35.0,3,2.492728
-21.0,6,2.497878
-19.0,2,2.499473
-16.0,4,2.530429
-43.0,4,2.533548
-61.0,7,2.53949
-36.0,5,2.57114
-55.0,7,2.577133
-40.0,5,2.581145
-52.0,5,2.612122
-33.0,3,2.614572
-21.0,3,2.616955
-26.0,6,2.649921
-46.0,9,2.657832
-14.0,2,2.659802
-31.0,4,2.66322
-90.0,13,2.702183
-86.0,9,2.736281
-101.0,8,2.742891
-40.0,4,2.774105
-56.0,9,2.782485
-47.0,8,2.816946
-13.0,3,2.819616
-34.0,4,2.822959
-76.0,10,2.859207
-36.0,5,2.863579
-29.0,3,2.86595
-48.0,5,2.897178
-47.0,6,2.902278
-26.0,2,2.903924
-31.0,3,2.906341
-44.0,5,2.938665
-45.0,7,2.944855
-20.0,5,2.948969
-29.0,3,2.951769
-32.0,5,2.983398
-15.0,3,2.986104
-23.0,2,2.987878
-48.0,5,2.991943
-30.0,6,3.02399
-42.0,5,3.028256
-31.0,4,3.031496
-37.0,8,3.066219
-31.0,4,3.069933
-27.0,3,3.072572
-23.0,2,3.074252
-31.0,6,3.107291
-33.0,4,3.110597
-17.0,2,3.112389
-19.0,3,3.114826
-27.0,3,3.145162
-17.0,2,3.146923
-64.0,5,3.151063
-16.0,2,3.153044
-42.0,6,3.15804
-21.0,4,3.187907
-33.0,8,3.194516
-55.0,7,3.227578
-56.0,5,3.231796
-35.0,3,3.234153
-31.0,3,3.237045
-13.0,3,3.267064
-55.0,7,3.273868
-29.0,3,3.276847
-12.0,2,3.278495
-54.0,9,3.312857
-40.0,6,3.317638
-34.0,4,3.321266
-45.0,7,3.353748
-33.0,8,3.360445
-51.0,7,3.393407
-25.0,4,3.39687
-50.0,9,3.432193
-61.0,7,3.437921
-19.0,4,3.441144
-12.0,2,3.442799
-25.0,4,3.473303
-37.0,4,3.476834
-61.0,7,3.482481
-18.0,2,3.51189
-25.0,3,3.51434
-18.0,2,3.51599
-18.0,2,3.517641
-28.0,4,3.520987
-21.0,3,3.523558
-86.0,9,3.558481
-14.0,2,3.560334
-35.0,7,3.593819
-50.0,6,3.598867
-37.0,6,3.603699
-60.0,6,3.636097
-24.0,2,3.638173
-21.0,3,3.640664
-34.0,4,3.644326
-28.0,5,3.675587
-60.0,6,3.680808
-29.0,3,3.683676
-32.0,6,3.688692
-15.0,3,3.718787
-31.0,3,3.721186
-45.0,6,3.726061
-17.0,2,3.72803
-48.0,9,3.762612
-80.0,6,3.76755
-58.0,9,3.803771
-27.0,3,3.80622
-68.0,9,3.841087
-28.0,5,3.845399
-55.0,6,3.850228
-15.0,2,3.852201
-70.0,6,3.884326
-19.0,2,3.886278
-26.0,6,3.891275
-34.0,4,3.92246
-35.0,6,3.927785
-41.0,6,3.932648
-44.0,9,3.968081
-27.0,7,3.974167
-19.0,3,3.977164
-15.0,3,4.006883
-19.0,2,4.008556
-50.0,8,4.015367
-17.0,2,4.017087
-43.0,4,4.047317
-35.0,3,4.050239
-52.0,5,4.054442
-15.0,3,4.05703
-40.0,5,4.089458
-43.0,4,4.092817
-21.0,6,4.098537
-37.0,8,4.132732
-31.0,3,4.135467
-13.0,2,4.137039
-29.0,3,4.139474
-52.0,8,4.174084
0.0,2,4.175791
-40.0,6,4.181035
-15.0,2,4.182678
-29.0,3,4.213326
-33.0,8,4.220223
-33.0,8,4.254829
-19.0,3,4.257206
-30.0,5,4.261517
-33.0,8,4.295072
-15.0,2,4.296694
-33.0,3,4.29908
-38.0,8,4.305856
-31.0,6,4.338553
-66.0,9,4.346411
-28.0,5,4.377346
-61.0,8,4.384246
-34.0,5,4.388706
-29.0,8,4.422823
-40.0,5,4.427199
-30.0,8,4.461916
-20.0,2,4.463521
-21.0,2,4.465098
