#{"t_start": 1784200330.9277189, "env_id": "snake-v0"}
r,l,t
-64.0,8,0.75584
-173.0,18,0.921605
-49.0,7,0.954467
-73.0,11,0.962932
-636.0,101,1.23438
-89.0,11,1.242885
-41.0,3,1.245795
-27.0,3,1.275419
-50.0,14,1.286365
-73.0,15,1.325226
-21.0,6,1.357392
-93.0,24,1.404225
-112.0,17,1.444827
-183.0,23,1.517505
-138.0,16,1.557822
-27.0,3,1.560176
-51.0,7,1.565974
-114.0,13,1.604845
-55.0,12,1.641799
-175.0,31,1.722381
-79.0,15,1.761456
-89.0,15,1.800904
-51.0,19,1.844774
-46.0,4,1.848011
-84.0,9,1.882448
-44.0,5,1.88637
-15.0,2,1.88818
-66.0,8,1.92226
-17.0,2,1.923775
-56.0,5,1.92761
-37.0,6,1.959292
-40.0,6,1.96463
-29.0,7,1.970268
-37.0,15,2.009485
-155.0,18,2.052023
-32.0,5,2.083592
-34.0,5,2.088314
-17.0,2,2.090376
-54.0,9,2.125261
-27.0,4,2.128586
-18.0,2,2.130236
-43.0,7,2.162645
-31.0,3,2.165028
-42.0,5,2.168848
-55.0,7,2.17462
-20.0,2,2.204065
-55.0,6,2.208773
-36.0,5,2.21298
-63.0,7,2.246948
-30.0,6,2.251699
-55.0,7,2.284581
-39.0,7,2.290718
-33.0,3,2.293148
-28.0,5,2.297571
-21.0,8,2.331723
-65.0,6,2.336496
-38.0,9,2.371408
-43.0,7,2.37696
-13.0,2,2.378964
-24.0,5,2.410441
-20.0,2,2.412349
-45.0,6,2.417114
-36.0,5,2.448825
-73.0,8,2.455279
-22.0,2,2.457074
-47.0,10,2.493364
-54.0,8,2.500057
-25.0,4,2.531001
-22.0,5,2.534973
-42.0,8,2.54171
-40.0,6,2.574172
-19.0,3,2.576593
-23.0,3,2.579346
-15.0,4,2.582537
-19.0,2,2.610664
-17.0,2,2.612481
-15.0,3,2.615195
-54.0,9,2.622734
-37.0,6,2.655984
-21.0,3,2.658376
-30.0,5,2.662933
-14.0,4,2.694092
-65.0,6,2.699293
-66.0,9,2.706815
-32.0,5,2.737677
-73.0,8,2.744235
-30.0,6,2.777133
-40.0,4,2.781207
-28.0,5,2.785477
-30.0,6,2.818322
-60.0,5,2.822725
-21.0,2,2.82433
