#{"t_start": 1784200330.9302325, "env_id": "snake-v0"}
r,l,t
-35.0,6,0.751917
-28.0,5,0.755736
-49.0,7,0.9128
-34.0,6,0.917326
-86.0,13,0.955014
-19.0,3,0.957249
-68.0,8,0.963548
-154.0,13,1.002654
-73.0,16,1.042251
-73.0,18,1.082924
-56.0,5,1.114372
-78.0,9,1.121657
-145.0,16,1.161399
-85.0,12,1.198116
-87.0,8,1.231982
-31.0,3,1.234468
-82.0,19,1.277293
-44.0,12,1.313623
-183.0,47,1.432888
-55.0,16,1.472907
-157.0,32,1.552947
-43.0,4,1.556159
-32.0,10,1.564328
-21.0,4,1.59587
-32.0,6,1.600647
-29.0,3,1.603215
-46.0,9,1.63775
-15.0,2,1.63938
-85.0,23,1.686436
-43.0,4,1.716774
-99.0,19,1.759062
-90.0,14,1.797586
-66.0,17,1.839941
-57.0,6,1.844826
-22.0,6,1.87701
-26.0,8,1.883187
-124.0,25,1.957739
-79.0,7,1.963784
-31.0,3,1.966219
-91.0,18,2.00794
-133.0,12,2.045576
-32.0,6,2.050406
-89.0,26,2.127845
-118.0,14,2.165677
-46.0,9,2.200526
-12.0,2,2.202425
-64.0,5,2.206382
-28.0,5,2.210625
-26.0,5,2.242521
-34.0,5,2.246876
-13.0,3,2.249326
-38.0,5,2.253581
-35.0,6,2.285696
-55.0,7,2.291543
-29.0,3,2.294357
-28.0,5,2.32588
-70.0,9,2.333225
-98.0,14,2.372124
-36.0,9,2.407252
-41.0,12,2.417069
-22.0,4,2.448053
-42.0,6,2.452948
-60.0,6,2.45783
-42.0,6,2.49097
-10.0,6,2.49604
-31.0,4,2.499298
-37.0,6,2.531794
-39.0,3,2.534446
-35.0,3,2.536975
-48.0,9,2.571772
-36.0,6,2.576958
-44.0,5,2.58097
-19.0,2,2.609118
-16.0,6,2.6144
-29.0,3,2.616783
-22.0,6,2.649748
-85.0,11,2.659628
-44.0,9,2.695283
-28.0,4,2.698518
-31.0,4,2.70201
-45.0,6,2.733387
-57.0,7,2.739429
-70.0,6,2.744571
-67.0,7,2.778818
-18.0,2,2.780699
-26.0,6,2.786066
-37.0,6,2.818619
-18.0,6,2.823576
-45.0,8,2.8582
-35.0,6,2.863405
-61.0,7,2.869406
-15.0,6,2.901236
-31.0,3,2.903761
-27.0,6,2.908502
-39.0,3,2.93931
-20.0,2,2.940892
-31.0,3,2.943832
-70.0,6,2.948794
-18.0,5,2.980782
-31.0,6,2.985932
-23.0,3,2.988517
-33.0,3,2.990917
-47.0,9,3.025332
-20.0,2,3.027276
-16.0,2,3.028926
-15.0,3,3.031323
-27.0,7,3.0652
-29.0,3,3.067959
-16.0,2,3.069759
-40.0,6,3.074901
-55.0,6,3.107896
-40.0,4,3.111228
-19.0,2,3.11302
-21.0,2,3.11465
-45.0,8,3.149209
-35.0,6,3.154571
-19.0,3,3.157032
-17.0,2,3.185294
-60.0,6,3.190196
-37.0,7,3.196003
-21.0,7,3.22901
-37.0,4,3.232418
-60.0,5,3.236871
-33.0,3,3.266905
-24.0,4,3.270687
-22.0,6,3.27667
-36.0,5,3.280789
-40.0,9,3.314979
-61.0,7,3.321091
-32.0,5,3.351894
-32.0,9,3.359147
-37.0,4,3.389571
-19.0,2,3.39121
-16.0,2,3.393233
-48.0,5,3.397454
-21.0,2,3.399063
-25.0,6,3.432017
-49.0,7,3.437747
-16.0,2,3.439374
-49.0,7,3.472141
-18.0,2,3.47392
