#{"t_start": 1784200330.9296505, "env_id": "snake-v0"}
r,l,t
-56.0,5,0.751337
-196.0,21,0.919784
-21.0,3,0.922024
-76.0,16,0.9619
-169.0,40,1.07561
-57.0,6,1.080483
-37.0,4,1.083459
-25.0,6,1.115731
-75.0,7,1.121438
-49.0,16,1.16119
-57.0,8,1.195033
-87.0,15,1.234096
-28.0,6,1.238824
-40.0,5,1.242581
-21.0,3,1.272758
-193.0,23,1.317849
-155.0,32,1.398396
-61.0,7,1.404063
-55.0,6,1.436208
-144.0,17,1.476405
-152.0,25,1.523911
-144.0,25,1.599701
-146.0,29,1.679207
-22.0,2,1.680882
-424.0,45,1.798133
-18.0,2,1.799855
-37.0,11,1.837334
-135.0,19,1.879834
-25.0,4,1.882986
-43.0,4,1.886333
-28.0,11,1.922682
-92.0,21,1.966766
-32.0,6,1.998438
-85.0,7,2.004357
-56.0,6,2.009327
-21.0,7,2.042625
-24.0,5,2.046916
-38.0,10,2.082706
-17.0,2,2.084395
-34.0,4,2.088532
-24.0,6,2.121075
-45.0,6,2.125804
-91.0,10,2.160794
-70.0,13,2.171194
-87.0,8,2.205361
-22.0,5,2.209352
-67.0,6,2.242278
-22.0,5,2.246663
-19.0,4,2.249874
-15.0,3,2.252558
-13.0,3,2.25495
-15.0,2,2.283537
-48.0,14,2.295731
-43.0,4,2.326423
-79.0,8,2.332971
-18.0,2,2.334655
-18.0,5,2.365955
-40.0,10,2.374277
-23.0,3,2.377125
-28.0,4,2.407798
-87.0,10,2.416066
-17.0,2,2.417615
-28.0,8,2.451775
-49.0,7,2.457569
-38.0,9,2.493087
-73.0,7,2.499053
-17.0,3,2.52918
-31.0,3,2.531579
-50.0,9,2.539084
-109.0,14,2.578333
-19.0,3,2.580693
-39.0,7,2.613341
-72.0,9,2.620934
-25.0,4,2.652299
-19.0,3,2.654933
-24.0,5,2.65913
-55.0,7,2.69307
-19.0,4,2.696666
-44.0,5,2.700649
-28.0,4,2.704146
-13.0,2,2.732259
-19.0,3,2.734749
-102.0,16,2.77611
-18.0,4,2.780331
-27.0,3,2.782844
-22.0,5,2.787458
-35.0,6,2.819975
-25.0,3,2.822511
-19.0,2,2.824109
-45.0,8,2.858746
-44.0,9,2.866311
-50.0,8,2.899976
-19.0,4,2.903471
-27.0,3,2.905918
-28.0,9,2.94144
-69.0,7,2.94774
-22.0,4,2.951018
-31.0,3,2.981326
-24.0,4,2.984575
-85.0,7,2.990679
-49.0,7,3.02351
-40.0,5,3.027822
-31.0,4,3.031085
-65.0,11,3.068506
-73.0,7,3.074613
-27.0,4,3.105999
-38.0,5,3.110115
-31.0,6,3.115185
