#{"t_start": 1784200330.9285223, "env_id": "snake-v0"}
r,l,t
-288.0,58,1.001621
-296.0,46,1.119135
-18.0,2,1.120996
-61.0,7,1.153572
-172.0,32,1.233624
-46.0,6,1.238432
-25.0,7,1.243634
-61.0,11,1.280403
-119.0,19,1.322198
-127.0,20,1.364964
-53.0,4,1.396361
-16.0,2,1.397964
-95.0,8,1.404416
-67.0,7,1.437268
-61.0,7,1.442563
-63.0,20,1.485152
-49.0,14,1.524073
-18.0,4,1.554541
-28.0,10,1.562831
-69.0,7,1.596775
-19.0,4,1.60001
-116.0,14,1.638664
-94.0,17,1.681054
-13.0,2,1.682733
-14.0,2,1.684245
-163.0,35,1.766329
-163.0,23,1.840748
-58.0,13,1.878644
-21.0,2,1.880156
-25.0,4,1.88318
-56.0,21,1.927823
-73.0,8,1.96155
-25.0,7,1.967054
-58.0,8,2.000327
-31.0,3,2.003164
-65.0,6,2.007807
-15.0,4,2.011512
-80.0,8,2.045649
-16.0,2,2.047217
-22.0,6,2.052039
-19.0,3,2.082029
-104.0,18,2.125316
-23.0,3,2.127851
-67.0,7,2.133388
-61.0,7,2.165803
-28.0,4,2.168946
-31.0,3,2.171514
-57.0,11,2.208013
-25.0,6,2.21308
-13.0,2,2.21483
-64.0,9,2.250058
-25.0,7,2.256029
-37.0,7,2.288909
-65.0,11,2.32592
-37.0,3,2.32864
-70.0,16,2.368593
-17.0,8,2.37533
-18.0,2,2.377031
-15.0,4,2.408098
-17.0,2,2.409707
-3.0,3,2.412434
-52.0,5,2.416354
-60.0,5,2.448105
-41.0,14,2.459447
-34.0,9,2.495364
-39.0,7,2.500899
-68.0,9,2.535982
-45.0,8,2.570032
-24.0,6,2.57499
-31.0,4,2.578588
-48.0,5,2.582558
-34.0,5,2.613549
-24.0,5,2.617652
-16.0,2,2.619253
-28.0,4,2.622804
-18.0,2,2.65221
-20.0,5,2.656795
-19.0,2,2.658471
-64.0,5,2.663115
-20.0,5,2.695269
-62.0,5,2.699357
-70.0,9,2.733334
-19.0,2,2.734995
-28.0,4,2.738604
-34.0,4,2.741903
-76.0,9,2.77719
-21.0,3,2.780463
-32.0,6,2.785549
-15.0,2,2.787694
-52.0,10,2.82357
-34.0,5,2.827502
-17.0,3,2.858189
-44.0,5,2.862528
-36.0,4,2.865825
-31.0,7,2.898631
-31.0,3,2.901032
-56.0,9,2.908556
-28.0,4,2.940116
-13.0,3,2.942519
-19.0,4,2.946272
-14.0,2,2.948014
-25.0,3,2.950425
-40.0,8,2.984843
-67.0,7,2.99095
-40.0,5,3.022051
-34.0,4,3.025406
-31.0,3,3.027991
-19.0,4,3.031381
-31.0,3,3.03376
-28.0,5,3.066008
-21.0,2,3.06761
-36.0,8,3.074853
-35.0,3,3.105442
-13.0,3,3.107936
-55.0,6,3.112859
-19.0,2,3.11465
-18.0,5,3.146569
-57.0,7,3.152517
-67.0,7,3.15866
-19.0,3,3.187761
-30.0,6,3.192647
-25.0,3,3.195194
-45.0,7,3.228141
-30.0,6,3.233231
-73.0,7,3.239373
-25.0,3,3.269672
-45.0,6,3.275308
-15.0,3,3.278238
-36.0,5,3.282413
-60.0,6,3.314291
-78.0,9,3.3219
-31.0,7,3.354375
-28.0,4,3.357642
-40.0,4,3.36076
-61.0,8,3.394849
-70.0,10,3.403378
-80.0,6,3.435961
-40.0,6,3.440991
-37.0,7,3.473727
-40.0,5,3.478243
-18.0,2,3.479804
-37.0,4,3.483158
-49.0,7,3.516663
-16.0,2,3.518287
-25.0,4,3.52161
-28.0,4,3.524986
-20.0,2,3.55388
-52.0,8,3.560757
-67.0,7,3.566648
-63.0,7,3.600295
-33.0,8,3.606835
-55.0,7,3.640429
-26.0,5,3.64494
-25.0,3,3.647308
-22.0,2,3.649008
-28.0,5,3.680655
-34.0,5,3.68513
-45.0,8,3.719363
-24.0,5,3.723414
-20.0,2,3.725094
-43.0,7,3.731066
-45.0,6,3.76321
-19.0,4,3.766606
-16.0,4,3.770108
-17.0,3,3.80072
-63.0,7,3.806835
-22.0,4,3.810141
-55.0,6,3.842523
-45.0,6,3.847682
-66.0,8,3.854487
