#{"t_start": 1784200330.9270165, "env_id": "snake-v0"}
r,l,t
-44.0,9,0.757323
-81.0,7,0.762878
-99.0,12,0.92379
-55.0,6,0.955919
-31.0,11,0.964402
-94.0,12,1.002229
-54.0,5,1.006512
-18.0,2,1.008034
-28.0,6,1.040244
-174.0,29,1.116644
-63.0,11,1.125509
-50.0,6,1.157309
-31.0,7,1.162953
-86.0,16,1.202743
-120.0,9,1.237532
-177.0,23,1.283347
-50.0,9,1.317472
-25.0,3,1.319655
-52.0,6,1.324421
-20.0,5,1.355747
-31.0,6,1.360344
-31.0,7,1.365652
-31.0,4,1.397028
-17.0,4,1.400175
-59.0,16,1.440366
-111.0,19,1.48224
-104.0,12,1.518921
-33.0,4,1.522203
-225.0,27,1.599735
-125.0,19,1.642433
-29.0,3,1.644762
-121.0,28,1.723031
-18.0,5,1.726946
-96.0,12,1.763951
-39.0,10,1.799064
-44.0,5,1.80316
-35.0,8,1.80964
-64.0,13,1.848662
-40.0,11,1.884588
-75.0,11,1.921303
-86.0,10,1.929249
-41.0,8,1.962958
-37.0,4,1.966081
-65.0,16,2.006092
-42.0,10,2.042057
-50.0,6,2.047072
-45.0,6,2.051844
-55.0,6,2.084241
-90.0,9,2.092552
-17.0,3,2.094934
-67.0,7,2.128311
-19.0,5,2.132478
-34.0,5,2.163289
-17.0,3,2.165662
-35.0,6,2.17037
-20.0,2,2.172189
-49.0,12,2.209424
-41.0,6,2.214506
-27.0,3,2.244752
-64.0,14,2.256633
-28.0,5,2.288021
-31.0,4,2.291334
-14.0,2,2.293006
-20.0,2,2.294597
-40.0,5,2.326462
-92.0,13,2.337146
-67.0,7,2.370004
-34.0,4,2.373657
-29.0,3,2.376001
-19.0,2,2.377611
-73.0,8,2.411937
-31.0,8,2.418544
-20.0,2,2.420139
-52.0,5,2.45191
-13.0,2,2.453406
-40.0,5,2.457713
-15.0,3,2.460068
-57.0,7,2.493989
-21.0,2,2.495578
-27.0,3,2.498353
-34.0,4,2.501557
-20.0,2,2.530732
-19.0,3,2.533294
-69.0,9,2.540828
-66.0,8,2.574821
-21.0,3,2.577243
-32.0,5,2.581625
-61.0,10,2.616643
-21.0,2,2.61826
-15.0,2,2.619853
-35.0,6,2.652761
-27.0,3,2.655608
-48.0,5,2.659865
-38.0,5,2.664515
-85.0,7,2.698324
-16.0,4,2.701597
-60.0,5,2.705889
-19.0,2,2.707437
-42.0,9,2.741661
-40.0,5,2.745726
-16.0,2,2.747629
-44.0,5,2.779905
-12.0,2,2.781856
-17.0,2,2.783745
-25.0,7,2.789933
-21.0,3,2.819778
-13.0,2,2.821663
-61.0,7,2.827443
-16.0,2,2.828924
-31.0,4,2.860426
-63.0,7,2.866456
-47.0,6,2.871671
-65.0,6,2.903301
-55.0,6,2.90841
-28.0,4,2.911544
-10.0,6,2.94476
-18.0,2,2.946859
-42.0,5,2.951068
-33.0,3,2.953506
-36.0,5,2.985451
-66.0,9,2.993173
-24.0,5,3.024356
-43.0,7,3.030341
-24.0,5,3.03439
-30.0,6,3.067389
-39.0,3,3.069969
-66.0,8,3.077116
-36.0,5,3.109299
-45.0,6,3.114267
-74.0,9,3.149791
-18.0,2,3.151483
-23.0,3,3.153896
-11.0,5,3.158441
-24.0,5,3.189184
-48.0,9,3.196602
-31.0,4,3.199867
-25.0,4,3.230412
-16.0,4,3.233843
-59.0,8,3.240752
-64.0,9,3.276712
-15.0,3,3.279606
-19.0,2,3.281388
-26.0,5,3.31239
-28.0,5,3.316545
-23.0,7,3.322393
-21.0,8,3.355767
-19.0,2,3.357423
-43.0,7,3.363311
-40.0,9,3.397888
-22.0,4,3.401311
-15.0,2,3.402934
-55.0,6,3.435923
-60.0,6,3.440776
-14.0,2,3.442387
-85.0,7,3.475151
-17.0,3,3.47778
-32.0,5,3.482076
-14.0,2,3.483765
-23.0,3,3.486137
-21.0,3,3.516381
-78.0,9,3.52388
-24.0,5,3.555282
-44.0,5,3.559765
-28.0,4,3.563175
-60.0,9,3.598305
-37.0,4,3.601666
-34.0,4,3.605011
-33.0,3,3.607376
-50.0,9,3.642631
-21.0,3,3.645158
-17.0,2,3.647217
-52.0,8,3.681291
-19.0,8,3.688382
-45.0,6,3.720734
-21.0,3,3.723247
-50.0,6,3.728136
-30.0,6,3.760122
-19.0,2,3.761817
-11.0,4,3.765437
-19.0,3,3.768032
-58.0,8,3.802998
-60.0,6,3.808231
-27.0,7,3.814162
-52.0,8,3.848249
-56.0,5,3.852375
-17.0,3,3.855031
-60.0,9,3.88996
-75.0,6,3.894977
-17.0,2,3.896853
-24.0,8,3.931494
-21.0,3,3.933802
-37.0,3,3.93635
-25.0,3,3.966646
-21.0,2,3.968303
-40.0,4,3.971819
-48.0,5,3.976044
-27.0,3,3.978927
-25.0,3,4.008969
-45.0,6,4.014193
-34.0,4,4.017306
-80.0,8,4.051046
-25.0,3,4.053961
-25.0,3,4.056524
-18.0,2,4.058122
-48.0,5,4.090528
-37.0,3,4.093164
-22.0,4,4.096554
-40.0,5,4.101396
-15.0,3,4.104076
-3.0,4,4.134817
-31.0,3,4.137351
-17.0,3,4.139883
-25.0,3,4.142318
-118.0,10,4.178627
-23.0,2,4.180664
-14.0,2,4.182337
-70.0,6,4.215252
-40.0,5,4.219339
-18.0,2,4.221393
-36.0,5,4.225435
-25.0,3,4.227875
-80.0,8,4.262644
-22.0,2,4.264344
-23.0,3,4.266726
-55.0,4,4.297037
-35.0,6,4.301958
-32.0,5,4.306318
-25.0,4,4.309536
-24.0,5,4.341415
-27.0,6,4.346753
-18.0,5,4.350858
-22.0,5,4.382063
-38.0,8,4.389065
-24.0,2,4.390733
-32.0,9,4.42565
-75.0,6,4.430892
-37.0,4,4.461955
-94.0,8,4.468763
-18.0,2,4.470496
-40.0,6,4.502399
-45.0,6,4.507681
-30.0,8,4.514248
-49.0,7,4.547331
-36.0,9,4.554869
-12.0,2,4.584142
-18.0,2,4.585748
-73.0,7,4.591894
-26.0,6,4.624813
-16.0,2,4.626551
-23.0,3,4.629048
-37.0,3,4.631759
-57.0,7,4.637457
-50.0,5,4.668525
-33.0,7,4.674923
-25.0,3,4.677474
-40.0,5,4.711833
-25.0,4,4.715504
-17.0,3,4.718023
-17.0,2,4.719615
-21.0,4,4.750207
-3.0,4,4.753439
-41.0,6,4.758735
-35.0,3,4.761155
-40.0,8,4.795445
-52.0,6,4.800724
-13.0,3,4.803208
-41.0,3,4.8327
-94.0,8,4.839785
-34.0,5,4.858818
-21.0,2,4.888097
-55.0,6,4.893023
-54.0,9,4.900745
-25.0,3,4.930612
-21.0,2,4.932214
-26.0,6,4.937288
-13.0,2,4.939148
-60.0,6,4.972275
-67.0,7,4.978036
-22.0,4,4.981642
-28.0,4,5.012435
-12.0,2,5.014122
-18.0,2,5.015777
-28.0,4,5.018997
-36.0,5,5.023402
-45.0,6,5.056166
-21.0,3,5.058693
-56.0,9,5.093319
-19.0,3,5.09575
-24.0,5,5.099996
-52.0,5,5.104422
-31.0,4,5.135671
-28.0,5,5.140006
-21.0,3,5.142449
-24.0,4,5.146083
-18.0,4,5.176064
-55.0,6,5.181371
-43.0,4,5.184575
-37.0,4,5.188405
-27.0,4,5.219302
-38.0,5,5.223835
-18.0,2,5.225423
-1.0,3,5.227975
-20.0,2,5.229886
-31.0,4,5.261017
-66.0,8,5.267882
-22.0,6,5.301076
-31.0,4,5.304866
-44.0,5,5.30894
-15.0,3,5.311477
-19.0,3,5.342236
-68.0,8,5.349281
-28.0,5,5.353373
-49.0,7,5.38854
-27.0,7,5.394481
-70.0,9,5.43107
-47.0,8,5.438235
-19.0,3,5.440675
-32.0,6,5.472895
-18.0,2,5.474903
-19.0,2,5.476495
-31.0,4,5.480052
-13.0,3,5.510263
-60.0,5,5.515026
-74.0,9,5.523087
-19.0,2,5.552029
-52.0,4,5.555889
-31.0,3,5.558339
-40.0,6,5.563539
-60.0,5,5.59525
-55.0,7,5.601338
-29.0,3,5.603876
-32.0,5,5.636031
-27.0,3,5.638958
-40.0,5,5.643143
-10.0,6,5.648102
-73.0,8,5.683035
-35.0,6,5.688196
-12.0,2,5.689803
-52.0,5,5.723109
-16.0,4,5.726536
-22.0,5,5.731026
-15.0,2,5.732667
-15.0,2,5.760869
-16.0,2,5.762697
-42.0,6,5.767721
-19.0,4,5.771394
-13.0,3,5.800459
-29.0,3,5.803065
-43.0,4,5.806892
-22.0,4,5.810291
-23.0,7,5.843583
-18.0,2,5.845244
-24.0,5,5.849689
-35.0,6,5.855042
-52.0,4,5.886161
-44.0,8,5.893194
-22.0,4,5.896668
-61.0,7,5.93005
-19.0,3,5.932562
-20.0,2,5.934162
-20.0,2,5.935848
-25.0,6,5.969358
-20.0,5,5.97401
-40.0,4,5.977176
-18.0,5,6.009554
-36.0,5,6.013879
-37.0,7,6.019644
-15.0,3,6.04994
-36.0,8,6.057206
-28.0,5,6.061308
-20.0,2,6.063308
-25.0,3,6.09333
-18.0,5,6.097643
-43.0,11,6.133458
-40.0,4,6.13673
-80.0,8,6.14339
-14.0,2,6.171908
-21.0,3,6.174429
-23.0,9,6.182032
-17.0,4,6.213098
-19.0,2,6.214823
-55.0,6,6.219709
-21.0,4,6.223297
-26.0,9,6.258303
-27.0,3,6.260718
-94.0,9,6.29602
-19.0,3,6.29877
-13.0,3,6.301414
-44.0,5,6.305858
-13.0,2,6.307503
-27.0,3,6.337982
-17.0,2,6.339725
-48.0,5,6.34395
-48.0,5,6.348627
-35.0,8,6.382596
-24.0,5,6.386586
-60.0,9,6.421155
-16.0,2,6.423105
-21.0,2,6.424724
-21.0,3,6.427178
-56.0,5,6.431834
-27.0,7,6.465753
-34.0,4,6.468982
