#{"t_start": 1784200330.9279335, "env_id": "snake-v0"}
r,l,t
-40.0,5,0.752966
-348.0,45,0.995396
-27.0,3,0.997608
-23.0,3,1.00052
-101.0,12,1.037867
-230.0,37,1.120756
-45.0,12,1.157202
-103.0,29,1.234998
-113.0,11,1.243461
-17.0,4,1.274385
-16.0,2,1.276008
-124.0,13,1.286183
-103.0,19,1.35568
-21.0,3,1.357955
-190.0,21,1.402335
-67.0,10,1.437809
-107.0,14,1.475887
-62.0,6,1.48043
-131.0,11,1.516537
-87.0,23,1.562582
-29.0,3,1.564995
-73.0,8,1.599721
-53.0,11,1.635746
-110.0,9,1.643149
-29.0,3,1.645539
-99.0,18,1.688634
-75.0,16,1.728711
-94.0,13,1.76612
-120.0,21,1.838934
-33.0,3,1.84129
-43.0,4,1.844581
-67.0,7,1.850214
-15.0,2,1.879177
-40.0,6,1.883731
-29.0,3,1.886187
-48.0,5,1.890197
-36.0,6,1.922795
-22.0,4,1.925914
-78.0,8,1.959113
-31.0,3,1.962101
-85.0,7,1.967596
-25.0,8,2.000861
-17.0,2,2.002518
-113.0,18,2.045436
-42.0,6,2.050053
-50.0,5,2.081777
-29.0,3,2.08435
-26.0,5,2.088968
-60.0,6,2.094078
-21.0,3,2.124273
-28.0,5,2.128403
-21.0,3,2.130822
-29.0,3,2.133189
-31.0,4,2.163256
-65.0,6,2.167854
-146.0,21,2.212799
-80.0,8,2.247496
-19.0,9,2.254971
-66.0,9,2.289453
-40.0,6,2.29485
-32.0,5,2.326469
-33.0,3,2.329181
-45.0,11,2.338007
-69.0,10,2.373569
-105.0,11,2.410259
-40.0,6,2.415329
-23.0,3,2.417685
-28.0,4,2.448643
-38.0,8,2.455099
-27.0,7,2.489069
-37.0,3,2.491578
-49.0,7,2.497512
-117.0,15,2.537628
-33.0,9,2.572373
-31.0,4,2.575531
-55.0,6,2.580768
-34.0,8,2.614088
-57.0,7,2.619807
-19.0,3,2.622551
-41.0,10,2.659009
-27.0,3,2.661757
-44.0,8,2.696633
-21.0,3,2.69911
-34.0,4,2.702265
-45.0,8,2.735546
-55.0,7,2.741603
-12.0,2,2.743249
-44.0,5,2.775328
-31.0,3,2.777742
-28.0,4,2.781939
-31.0,4,2.785294
-12.0,2,2.787477
-36.0,8,2.821612
-37.0,7,2.827299
-80.0,6,2.860381
-19.0,3,2.863071
-54.0,9,2.870829
-21.0,4,2.900782
-22.0,4,2.90429
-55.0,7,2.909897
-18.0,2,2.911497
-44.0,5,2.943924
-78.0,8,2.950967
-55.0,7,2.984593
-19.0,3,2.98735
-45.0,7,2.993101
-21.0,6,3.025141
-29.0,3,3.027536
-27.0,6,3.032707
-23.0,3,3.035081
-21.0,3,3.065754
-94.0,9,3.07369
-25.0,4,3.077084
-19.0,2,3.106826
-22.0,2,3.108481
-55.0,7,3.114397
-54.0,8,3.148942
-19.0,2,3.150625
-19.0,3,3.153072
-70.0,9,3.187495
-25.0,4,3.190835
-13.0,3,3.193164
-29.0,3,3.195745
-50.0,6,3.227412
-32.0,6,3.233002
-21.0,3,3.235419
-31.0,3,3.238117
-12.0,2,3.239897
-11.0,4,3.27116
-52.0,8,3.278781
-28.0,6,3.310671
-58.0,8,3.317172
-15.0,8,3.350831
-36.0,5,3.35493
-41.0,6,3.359793
-37.0,4,3.363286
-40.0,6,3.395399
-75.0,6,3.400453
-18.0,2,3.402077
-43.0,4,3.433338
-52.0,5,3.437463
-23.0,2,3.439105
-19.0,3,3.441545
-29.0,3,3.443963
-23.0,3,3.473432
-30.0,6,3.47878
-34.0,4,3.481986
-90.0,9,3.517201
-31.0,8,3.52393
-12.0,4,3.55443
-13.0,3,3.557245
-39.0,3,3.559687
-15.0,2,3.561297
-25.0,3,3.563928
-40.0,5,3.5958
-37.0,6,3.600849
-78.0,9,3.608216
-14.0,2,3.637279
-31.0,6,3.64262
-33.0,3,3.645491
-43.0,4,3.648763
-31.0,7,3.682052
-65.0,6,3.687543
-42.0,6,3.719916
-10.0,6,3.724721
-36.0,6,3.730002
-63.0,10,3.76544
-48.0,5,3.76953
-20.0,5,3.802142
-31.0,3,3.804885
-31.0,6,3.8099
-70.0,9,3.844835
-21.0,3,3.847393
-31.0,7,3.853149
-16.0,2,3.855028
-63.0,7,3.888268
-28.0,5,3.892472
-35.0,3,3.895126
-38.0,8,3.929763
-16.0,2,3.931363
-73.0,8,3.965794
-24.0,5,3.970073
-35.0,6,3.975188
-44.0,5,4.007234
-46.0,9,4.014871
-34.0,4,4.018232
-22.0,2,4.019884
-31.0,3,4.049284
-21.0,2,4.051132
-61.0,7,4.057279
-15.0,3,4.059831
-20.0,2,4.089709
-17.0,3,4.092323
-31.0,3,4.094793
-25.0,2,4.096497
-42.0,5,4.101456
-43.0,7,4.134738
-44.0,5,4.139042
-15.0,2,4.14066
-21.0,3,4.143257
-36.0,5,4.17529
-17.0,3,4.17777
-43.0,4,4.181479
-49.0,7,4.215327
-14.0,5,4.219355
-25.0,9,4.22702
-56.0,6,4.260002
-19.0,2,4.261802
-15.0,2,4.263515
-27.0,3,4.265873
-55.0,6,4.297878
-51.0,7,4.303871
-51.0,7,4.337272
-49.0,7,4.343037
-27.0,6,4.348406
-41.0,8,4.382195
-24.0,4,4.385351
-34.0,4,4.389056
-50.0,6,4.421486
-17.0,2,4.423178
-49.0,7,4.429178
-49.0,4,4.460258
-12.0,2,4.462264
-29.0,3,4.464768
-25.0,4,4.467913
-35.0,3,4.470694
-66.0,8,4.50439
-28.0,4,4.507653
-26.0,9,4.541724
-40.0,9,4.549705
-43.0,4,4.552957
-40.0,6,4.585744
-79.0,7,4.59183
-19.0,4,4.595512
-20.0,2,4.624849
-34.0,4,4.628191
-23.0,2,4.630104
-64.0,5,4.634055
-55.0,6,4.666006
-13.0,2,4.667668
-40.0,5,4.672403
-45.0,6,4.677602
-46.0,4,4.710979
-17.0,3,4.713814
-65.0,6,4.718757
-25.0,3,4.721524
-36.0,6,4.753748
-18.0,2,4.755393
-12.0,2,4.757044
-66.0,8,4.791366
-28.0,5,4.79573
-16.0,4,4.799044
-27.0,3,4.801531
-40.0,5,4.83272
-22.0,4,4.835971
-28.0,4,4.85461
-14.0,2,4.856343
-70.0,6,4.888902
-70.0,9,4.8966
-56.0,5,4.927667
-64.0,5,4.932181
-20.0,2,4.93386
-15.0,2,4.9356
-34.0,4,4.939131
-56.0,5,4.971435
-35.0,6,4.976311
-21.0,2,4.978067
-64.0,9,5.013293
-16.0,4,5.016523
-13.0,7,5.02256
-21.0,2,5.051549
-49.0,4,5.05531
-55.0,6,5.06021
-13.0,2,5.062138
-46.0,4,5.092467
-21.0,3,5.094892
-43.0,7,5.10068
-25.0,3,5.10358
-27.0,6,5.136538
-21.0,3,5.13915
-28.0,4,5.142429
-54.0,6,5.174359
-49.0,7,5.18053
-11.0,2,5.182148
-16.0,2,5.183733
-50.0,6,5.216791
-72.0,8,5.223749
-49.0,4,5.22712
-34.0,4,5.258485
-32.0,5,5.262846
-18.0,2,5.264585
-61.0,7,5.270769
-66.0,8,5.30563
-54.0,9,5.341404
-70.0,9,5.349222
-37.0,4,5.35253
-17.0,3,5.384029
-11.0,2,5.38577
-60.0,6,5.390995
-26.0,6,5.396448
-18.0,8,5.431783
-13.0,2,5.433419
-30.0,4,5.437397
-29.0,3,5.439833
-21.0,2,5.468422
-46.0,4,5.472039
-56.0,5,5.476543
-49.0,4,5.479946
-21.0,3,5.510273
-46.0,4,5.514183
-15.0,3,5.516627
-46.0,4,5.520557
-30.0,6,5.552975
-44.0,9,5.56087
-22.0,6,5.593536
-21.0,3,5.596344
-45.0,6,5.601315
-54.0,9,5.637223
-25.0,4,5.640565
-37.0,4,5.643945
-66.0,8,5.678891
-19.0,3,5.681351
-40.0,4,5.684626
-17.0,2,5.686306
-60.0,6,5.720569
-19.0,3,5.723061
-26.0,5,5.727508
-16.0,2,5.729332
-40.0,5,5.760028
-31.0,4,5.763604
-17.0,2,5.765202
-27.0,3,5.767676
-25.0,4,5.771358
-25.0,3,5.800431
-22.0,4,5.804245
-22.0,5,5.808577
-87.0,8,5.842756
-28.0,5,5.847221
-79.0,7,5.853211
-45.0,6,5.886131
-18.0,2,5.88803
-13.0,3,5.890541
-3.0,4,5.894054
-31.0,4,5.924887
-35.0,6,5.930068
-27.0,3,5.932506
-45.0,6,5.966059
-26.0,5,5.97065
-65.0,6,5.975502
-25.0,3,5.978031
-24.0,2,6.007865
-19.0,2,6.009554
-86.0,9,6.017106
-13.0,2,6.018818
-40.0,4,6.049952
-30.0,6,6.055513
-22.0,2,6.05718
-22.0,5,6.061302
-49.0,7,6.094787
-3.0,4,6.098435
-67.0,10,6.133378
-67.0,7,6.139249
-13.0,2,6.140821
-55.0,7,6.173573
-23.0,3,6.176007
-29.0,3,6.178679
-19.0,2,6.180389
-15.0,3,6.182819
-15.0,4,6.213983
-46.0,4,6.217233
-23.0,3,6.21969
-66.0,8,6.254013
-17.0,3,6.256574
-18.0,5,6.260684
-16.0,2,6.26254
-31.0,4,6.265848
-24.0,4,6.296954
-52.0,4,6.300559
-56.0,9,6.335849
-28.0,4,6.339654
-19.0,4,6.34311
-44.0,8,6.37727
-12.0,2,6.379176
-38.0,8,6.385744
-15.0,2,6.387708
-13.0,3,6.390079
-13.0,2,6.418494
-16.0,2,6.420362
-36.0,5,6.424692
-40.0,6,6.430119
-33.0,3,6.460403
-15.0,3,6.463353
-18.0,2,6.464933
-45.0,7,6.471072
-36.0,5,6.502576
-55.0,7,6.508592
-48.0,9,6.543839
-10.0,3,6.546845
-20.0,2,6.54853
-40.0,5,6.552479
-19.0,3,6.555151
-17.0,2,6.584591
-20.0,2,6.586169
-55.0,7,6.592237
-25.0,4,6.595743
-20.0,5,6.627112
-18.0,2,6.629371
-55.0,7,6.635047
-20.0,2,6.636819
-37.0,6,6.669229
-27.0,3,6.671942
-49.0,7,6.67757
-40.0,4,6.707834
-29.0,8,6.714711
-34.0,4,6.717948
-52.0,5,6.751812
-67.0,7,6.757724
-52.0,8,6.792111
-30.0,8,6.799032
-29.0,3,6.801489
-32.0,5,6.832886
-30.0,6,6.838195
-15.0,4,6.841434
-36.0,5,6.873771
-13.0,2,6.875512
-30.0,5,6.880024
-21.0,2,6.881761
-15.0,3,6.884217
-16.0,4,6.915363
-33.0,3,6.917777
-22.0,4,6.921341
-34.0,9,6.956851
-19.0,2,6.958555
-33.0,8,6.965611
-19.0,4,6.968887
-19.0,2,6.998006
-19.0,3,7.000516
-21.0,4,7.004201
-60.0,5,7.008435
-25.0,3,7.03917
-40.0,5,7.043499
-59.0,8,7.050559
-19.0,2,7.05216
-47.0,6,7.085566
-33.0,3,7.08849
-55.0,6,7.09339
-25.0,4,7.124271
-25.0,3,7.126706
-49.0,7,7.132771
-40.0,4,7.163824
-15.0,2,7.165556
-43.0,4,7.168833
-28.0,4,7.172481
-43.0,4,7.175689
-11.0,2,7.204362
-92.0,9,7.212272
-46.0,4,7.215577
-16.0,2,7.217236
-56.0,5,7.249682
-22.0,4,7.252974
-23.0,3,7.255909
-27.0,3,7.258288
-37.0,4,7.289317
-36.0,5,7.29349
-18.0,2,7.29527
-37.0,4,7.298851
-15.0,6,7.331601
-29.0,3,7.334104
-24.0,5,7.338387
-40.0,7,7.370902
-14.0,2,7.372617
-18.0,2,7.37441
-27.0,7,7.380289
-21.0,3,7.410456
-31.0,4,7.414194
-50.0,6,7.419082
-34.0,4,7.422767
-18.0,4,7.454224
-23.0,3,7.456703
-27.0,3,7.459202
-19.0,2,7.460831
-21.0,2,7.462708
