#{"t_start": 1784203062.5281298, "env_id": "snake-v0"}
r,l,t
-18.75,31,0.967917
-16.15,27,1.045981
-25.35,46,1.170795
-11.0,6,1.175627
-10.9,4,1.207569
-22.85,35,1.293442
-10.4,6,1.298695
-13.35,11,1.336251
-20.4,17,1.378402
-23.2,36,1.464626
-13.45,11,1.502205
-18.6,37,1.590898
-11.3,5,1.595138
-2.4,13,1.633882
-15.45,11,1.672112
-14.35,10,1.707854
-20.65,54,1.840564
-10.95,3,1.843006
-10.95,3,1.84633
-11.65,8,1.882547
-10.25,42,1.973997
-12.25,7,2.010669
-11.7,5,2.015623
-15.1,10,2.052914
-14.6,10,2.060718
-10.75,7,2.096105
-13.1,8,2.102878
-13.85,19,2.175718
-15.55,23,2.223315
-13.35,15,2.265216
-1.9,11,2.302244
-11.9,12,2.312381
-10.4,2,2.343598
-18.05,27,2.397624
-20.05,28,2.479619
-16.05,22,2.526803
-13.0,9,2.563601
-10.55,3,2.565963
-11.2,8,2.600779
-10.25,2,2.602287
-10.85,3,2.605246
-13.1,12,2.643287
-12.4,8,2.64961
-15.55,27,2.730918
-12.7,10,2.73888
-12.2,8,2.774894
-17.2,20,2.819892
-1.65,12,2.859337
-11.4,5,2.863793
-11.1,4,2.903186
-11.0,9,2.912043
-10.65,2,2.913709
-5.3,25,2.994978
-11.1,6,3.000098
-11.05,4,3.003726
-12.25,4,3.03638
-12.65,7,3.042085
-11.95,4,3.045722
-10.95,3,3.076829
-11.65,7,3.083036
-11.85,11,3.123612
-13.1,9,3.131701
-15.85,19,3.176867
-13.3,9,3.21484
-6.65,35,3.302649
-2.15,12,3.34194
-10.95,3,3.3443
-11.9,5,3.348343
-14.9,13,3.395409
-15.4,16,3.440278
-11.45,7,3.475746
-10.8,5,3.480374
-14.95,15,3.522724
-10.2,2,3.52433
-2.25,11,3.565772
-12.6,9,3.574648
-11.65,7,3.612545
-10.45,2,3.614157
-11.9,10,3.622917
-11.5,6,3.657353
-14.05,10,3.666272
