#{"t_start": 1784203062.5264235, "env_id": "snake-v0"}
r,l,t
-18.15,24,0.963884
-30.8,54,1.094246
-13.55,10,1.130626
-11.3,5,1.134541
-10.5,4,1.166831
-15.55,16,1.208313
-2.7,17,1.250924
-11.2,5,1.255164
-15.6,13,1.294308
-11.5,4,1.298009
-12.65,11,1.335174
-15.95,27,1.385435
-2.3,13,1.425326
-19.15,19,1.468495
-11.6,9,1.504939
-19.95,20,1.549943
-11.35,12,1.588881
-31.35,50,1.715389
-11.55,12,1.755704
-14.6,25,1.804309
-7.15,25,1.884951
-11.95,4,1.888461
-24.0,57,2.052656
-13.7,9,2.060158
-11.2,5,2.093022
-12.5,6,2.098725
-12.25,7,2.104479
-0.3,5,2.136821
-15.2,18,2.180981
-13.55,10,2.189401
-15.45,23,2.266039
-13.7,9,2.273463
-12.15,7,2.307399
-17.35,19,2.35493
-0.7,6,2.359643
-14.9,17,2.43318
-21.4,28,2.485025
-11.4,5,2.518482
-11.8,4,2.521859
-11.5,5,2.525928
-10.6,4,2.529639
-14.15,10,2.566833
-12.3,8,2.601623
-20.3,34,2.687622
-10.3,4,2.690802
-11.35,7,2.696773
-5.9,26,2.776515
-11.25,12,2.8151
-11.2,4,2.818172
-20.15,28,2.907806
-13.5,13,2.948888
-12.4,4,2.952373
-12.3,14,2.994487
-5.15,21,3.042019
-10.45,3,3.044511
-20.3,32,3.132452
-11.95,12,3.171626
-10.95,6,3.176573
-13.55,10,3.215604
-10.5,5,3.219693
-13.0,10,3.258518
-14.6,9,3.266106
-12.75,12,3.304268
-10.6,6,3.338731
-16.3,25,3.394627
-12.9,8,3.433303
-12.75,11,3.442913
-1.05,4,3.475767
-11.35,3,3.478205
-2.25,8,3.485162
-12.15,7,3.520514
-12.25,6,3.525919
-11.25,6,3.53135
-12.45,11,3.57389
-11.3,9,3.613016
-15.25,27,3.66613
-10.75,3,3.698214
-11.5,5,3.702617
-10.55,2,3.704741
-11.05,4,3.708096
-11.2,6,3.742414
-10.8,6,3.747873
-11.35,10,3.787521
-12.25,11,3.797978
-11.15,3,3.80077
-10.45,3,3.834098
-11.4,10,3.843135
-10.9,5,3.877549
-15.55,12,3.887579
-13.0,9,3.926996
-10.35,2,3.928657
-11.35,4,3.93245
-11.3,5,3.966861
-10.55,4,3.970095
-11.05,3,3.972865
-14.55,16,4.024976
-11.4,5,4.029368
-10.55,2,4.031186
-2.15,11,4.072533
-12.45,11,4.114937
-11.5,5,4.118793
-0.65,4,4.12338
-12.65,15,4.170251
-11.65,7,4.207213
-10.45,3,4.209569
-13.95,10,4.249994
-11.2,8,4.257492
-10.8,6,4.262769
-12.25,6,4.298861
-11.3,5,4.302923
-10.15,2,4.305033
-11.4,5,4.342155
-10.85,3,4.344629
-10.3,2,4.346811
-10.7,5,4.351015
-12.2,10,4.390926
-10.75,4,4.394176
-10.95,3,4.397467
-12.8,10,4.435046
-12.85,12,4.476019
-12.3,5,4.480886
-11.5,4,4.484105
-11.7,5,4.5181
-11.25,6,4.523762
-11.6,9,4.531326
-2.7,10,4.56923
-10.3,2,4.5716
-12.0,6,4.606088
-10.75,3,4.608628
-10.2,2,4.610225
-11.1,5,4.614769
-13.1,9,4.649957
-10.5,2,4.651711
-10.85,3,4.654825
-12.55,7,4.690027
-10.6,5,4.694082
-11.95,4,4.697778
-13.05,12,4.736657
-10.9,5,4.740986
-12.65,7,4.775744
-10.5,2,4.777433
-11.7,14,4.817779
-10.45,2,4.819526
-13.1,8,4.826331
-11.45,11,4.86527
-10.65,3,4.867676
-11.55,7,4.90181
-10.9,4,4.905241
-11.4,6,4.910101
-10.45,3,4.913127
-12.85,7,4.94731
-10.95,3,4.949793
-10.45,2,4.951426
-10.55,2,4.953066
-11.7,5,4.986926
-11.35,7,4.993597
-12.4,8,5.000545
-13.45,7,5.035339
-11.5,9,5.043366
-10.65,3,5.075332
-11.5,5,5.079732
-10.6,5,5.083543
-10.95,3,5.086052
-10.15,3,5.117078
-2.2,20,5.182738
-13.85,8,5.189695
-12.2,9,5.226664
-11.95,7,5.232905
-12.75,6,5.266799
-1.35,7,5.273965
-1.3,6,5.308315
7.75,14,5.321327
-11.45,4,5.35437
-11.3,5,5.358865
-11.7,9,5.395699
-11.3,4,5.39934
-11.5,4,5.402493
-10.75,4,5.406047
-13.15,7,5.44035
-11.65,4,5.443541
-12.1,5,5.447933
-4.5,30,5.532799
-13.85,8,5.56753
-13.3,12,5.577487
-12.0,6,5.611332
-12.35,11,5.650469
-12.95,7,5.659667
-11.75,7,5.667394
-12.4,14,5.710337
-11.85,8,5.75126
-12.5,6,5.757017
-13.25,6,5.794533
-11.2,4,5.79864
-13.0,6,5.80349
-10.45,2,5.805626
-12.9,9,5.846077
-10.35,2,5.848306
-13.15,11,5.890238
-12.5,12,5.90105
-10.5,2,5.93481
-11.7,5,5.940517
-11.35,7,5.947524
-11.05,3,5.949981
-12.5,10,5.990983
-12.1,8,6.029044
-12.85,7,6.0357
-12.3,5,6.040662
-13.25,11,6.083597
-10.75,3,6.08659
-10.55,6,6.124655
-12.45,8,6.131995
-11.1,5,6.136374
-10.5,2,6.171159
-12.05,16,6.217269
-12.8,13,6.22855
-13.6,13,6.272123
-10.25,3,6.274617
-10.55,2,6.276359
-13.5,8,6.312594
-12.35,15,6.355706
-11.05,4,6.35897
-10.25,2,6.360748
-1.95,12,6.401086
-11.7,9,6.439041
-13.45,7,6.444822
-14.1,9,6.483412
-11.75,8,6.490353
-11.5,5,6.494344
-3.95,23,6.572851
-10.55,3,6.5753
-0.75,5,6.579754
-12.45,15,6.622395
-11.95,8,6.658463
-12.25,10,6.667663
-11.7,13,6.713894
-12.7,5,6.750569
-10.9,4,6.754327
-13.2,24,6.806977
-11.15,3,6.80964
