#{"t_start": 1784203062.5283248, "env_id": "snake-v0"}
r,l,t
-12.45,11,0.793363
-19.2,17,0.965229
-10.85,3,0.96775
-2.45,11,1.005458
-11.5,6,1.010023
-11.3,4,1.040888
-10.35,3,1.043086
-10.3,4,1.046703
-10.6,6,1.081592
-10.95,3,1.084082
-10.25,2,1.086129
-26.6,45,1.208159
-13.3,9,1.215463
-13.35,6,1.249136
-11.15,3,1.25142
-14.4,21,1.297761
-13.55,8,1.332518
-11.25,3,1.334841
-11.35,7,1.340858
-16.1,24,1.417378
-14.75,11,1.42643
-24.85,50,1.581928
-13.8,13,1.593117
-12.05,15,1.633709
-4.6,23,1.709183
-12.0,5,1.713574
-11.05,4,1.717356
-0.35,6,1.751892
-12.35,7,1.7577
-13.55,11,1.795614
-17.1,22,1.842848
-21.5,26,1.92382
-10.75,6,1.928898
-0.6,9,1.96412
-11.5,9,1.971485
-10.75,3,1.973826
-15.7,14,2.01697
-12.7,12,2.05603
-12.3,13,2.095932
-12.8,13,2.135031
-15.35,24,2.184044
-11.7,5,2.216627
-20.85,27,2.268045
-13.4,12,2.306366
-13.85,15,2.350236
-18.15,35,2.438886
-20.2,41,2.559618
-10.75,4,2.563429
-11.05,3,2.565803
-13.0,5,2.569849
-4.25,20,2.643118
-1.2,10,2.650999
-14.75,60,2.817157
-12.4,13,2.857647
-11.0,5,2.862074
-12.95,7,2.904241
-11.6,5,2.908705
-14.0,8,2.916102
-10.45,3,2.947952
-11.0,6,2.953277
-18.5,29,3.037881
-10.15,2,3.039417
-15.0,9,3.047037
-12.25,7,3.081949
-10.95,3,3.084439
-1.5,10,3.124424
-11.5,5,3.128991
-11.9,9,3.165685
-12.3,6,3.170659
-10.45,2,3.172251
-0.55,6,3.178108
-20.6,26,3.259803
-10.85,3,3.262552
-10.95,3,3.265105
-14.25,12,3.303534
-10.85,3,3.306144
-11.65,3,3.337696
-11.35,4,3.340935
-10.65,3,3.343279
-15.9,17,3.392818
-11.7,10,3.433133
-12.15,7,3.439328
-10.95,3,3.44205
-11.6,9,3.479386
-10.95,7,3.484909
-13.15,11,3.524156
-11.65,4,3.527524
-12.35,8,3.566579
-0.75,7,3.573705
-12.6,9,3.613185
-11.9,5,3.617406
-0.8,7,3.653113
-11.65,7,3.658993
-10.75,4,3.662739
-12.85,15,3.705473
-10.45,2,3.707006
-10.75,4,3.73973
-10.55,2,3.7414
-13.2,9,3.749337
-2.3,10,3.789949
-12.15,15,3.834104
-11.9,12,3.874859
-10.35,2,3.876522
-1.35,11,3.885834
-11.1,8,3.924107
-11.15,8,3.931473
-10.55,4,3.965062
-11.35,7,3.971051
-12.2,9,4.015891
-12.6,9,4.024772
-14.0,13,4.067571
-10.35,2,4.069883
-10.6,4,4.073562
-11.25,6,4.110493
-15.7,24,4.166789
-12.7,13,4.208633
-11.25,3,4.211589
-13.9,13,4.254866
-10.5,2,4.2567
-11.65,7,4.293142
-11.9,5,4.297887
-11.05,3,4.300282
-11.95,8,4.340354
-12.25,6,4.345886
-10.6,4,4.349206
-10.45,2,4.350783
-10.75,3,4.384437
-11.25,3,4.387385
-10.1,2,4.389103
-11.75,6,4.394623
-11.1,5,4.428089
-10.35,3,4.430813
-10.15,3,4.433271
-12.7,9,4.442015
-10.65,2,4.473372
-11.4,8,4.480788
-11.2,4,4.483908
-13.0,9,4.521954
-14.2,8,4.528683
-12.55,7,4.564222
-10.65,2,4.565812
-12.1,5,4.570639
