#{"t_start": 1784203062.5279412, "env_id": "snake-v0"}
r,l,t
-13.85,11,0.793712
-4.7,14,0.963372
-24.95,43,1.084399
-16.3,25,1.133087
-14.5,14,1.17345
-12.65,6,1.206902
-10.65,3,1.209362
-10.65,3,1.212061
-13.5,8,1.218115
-13.0,9,1.254485
-16.8,32,1.338017
-14.05,10,1.374487
-16.9,20,1.419818
-12.65,39,1.507986
-11.55,7,1.542796
-16.7,17,1.585277
-13.6,9,1.593467
-12.85,10,1.63008
-13.25,12,1.668653
-10.25,3,1.67134
-10.35,2,1.673088
-12.25,6,1.677552
-12.0,14,1.717709
-18.85,19,1.762877
-13.7,21,1.838363
-11.8,9,1.846494
-16.4,17,1.890014
-11.1,5,1.923389
-12.0,4,1.926483
-10.45,2,1.928292
-12.75,11,1.96528
-21.2,32,2.05197
-3.0,9,2.059439
-12.75,7,2.093941
-11.05,3,2.097323
-17.0,38,2.186175
-2.45,9,2.221987
-17.65,20,2.267662
-12.5,5,2.272038
-11.3,9,2.307532
-14.95,10,2.346516
-16.75,19,2.392532
-19.35,27,2.47386
-12.45,7,2.479784
-14.45,24,2.529094
-11.6,6,2.562976
-10.5,2,2.564605
-12.25,6,2.569321
-12.3,9,2.60541
-19.2,25,2.654461
-8.95,27,2.734839
-11.15,7,2.770452
-11.0,5,2.774287
-16.2,25,2.823129
-11.5,5,2.857219
-12.1,8,2.86396
-10.3,4,2.903314
-0.15,4,2.907183
-12.9,14,2.94912
-13.1,14,2.99122
-11.5,5,2.996089
-1.85,10,3.004695
-13.2,8,3.040578
-10.55,3,3.043068
-1.65,9,3.079971
-12.8,9,3.087434
-10.8,5,3.122987
-10.25,3,3.125596
-15.05,20,3.1718
-10.85,3,3.174297
-12.25,6,3.209622
-13.15,8,3.216627
-10.9,9,3.254579
-11.15,3,3.257096
-1.75,10,3.265456
-11.5,8,3.300538
-16.3,24,3.349322
-16.55,19,3.432652
-1.15,8,3.43967
-11.85,15,3.482158
-13.65,15,3.524497
-11.1,5,3.529068
-10.35,2,3.530677
-10.7,2,3.564314
-10.55,2,3.565938
-12.7,13,3.609388
-11.05,7,3.615955
-12.3,5,3.620622
-10.9,9,3.657516
-12.25,7,3.663906
7.35,19,3.71009
-13.0,6,3.744566
-12.25,7,3.75051
-13.0,9,3.790299
-11.75,6,3.795648
-10.4,2,3.797396
-10.3,2,3.799352
-11.6,6,3.835291
-11.2,4,3.839116
-1.65,10,3.877721
-12.95,7,3.883769
-13.15,12,3.925566
-13.4,8,3.932675
-0.5,6,3.967863
-10.5,5,3.972344
-12.5,9,4.017272
-10.85,8,4.025107
-10.4,2,4.026724
-13.5,6,4.063833
-10.6,2,4.065493
-10.9,4,4.068766
-12.8,8,4.108293
-2.3,10,4.117369
-12.4,9,4.160321
-6.8,25,4.21286
-10.7,2,4.214471
-11.5,4,4.249357
-11.7,10,4.258658
-14.2,9,4.297443
-14.9,8,4.304642
-12.15,11,4.347049
-10.5,2,4.348718
-11.15,3,4.351124
-12.55,7,4.388575
-14.85,19,4.43444
-12.25,6,4.440817
-11.25,7,4.476138
-2.5,11,4.486413
-13.15,15,4.529037
-11.4,10,4.56698
-10.65,3,4.570146
-1.4,8,4.606328
-11.65,4,4.609648
-11.9,10,4.645978
-10.4,2,4.647675
-11.05,4,4.651059
-2.4,14,4.692629
-10.6,4,4.696326
-11.65,4,4.699533
-10.9,4,4.732117
-0.75,6,4.737166
-11.55,11,4.775184
-10.6,4,4.778838
-11.1,5,4.782793
-11.5,9,4.818865
-12.15,11,4.828391
-11.5,6,4.862975
-11.75,8,4.869921
-1.85,9,4.905424
-11.95,4,4.908665
-10.75,3,4.911705
-12.75,10,4.94837
-10.65,3,4.950781
-10.55,3,4.953626
-11.5,6,4.988509
-11.35,4,4.992191
-12.9,13,5.032249
-11.8,4,5.036105
-11.0,6,5.041087
-11.85,8,5.077226
