#{"t_start": 1784203062.526818, "env_id": "snake-v0"}
r,l,t
-11.05,3,0.788681
3.15,28,0.969159
-10.35,3,1.000699
-14.65,15,1.039861
-12.25,7,1.045506
-11.0,9,1.082988
-17.05,47,1.178463
-24.15,35,1.293135
-12.1,38,1.381313
-32.0,45,1.503447
-14.9,8,1.509839
-6.45,42,1.631122
-18.25,24,1.679556
-18.95,15,1.72092
-12.35,7,1.75608
-23.75,38,1.845317
-19.5,62,2.015277
-18.8,37,2.104129
-12.05,11,2.141485
-17.5,21,2.188231
-12.1,6,2.221421
-14.15,18,2.265688
-13.25,7,2.271496
-15.35,16,2.312787
-12.05,8,2.350855
-13.45,7,2.35704
-20.35,22,2.434407
-13.45,15,2.475783
-15.65,12,2.485394
-16.6,14,2.526319
-10.9,4,2.530166
-5.45,27,2.609519
-12.3,13,2.648633
-16.25,15,2.690453
-10.25,3,2.692792
-10.55,2,2.694396
-15.9,16,2.736803
-10.65,2,2.738596
-13.2,20,2.813116
-14.45,18,2.857452
-13.1,9,2.865031
-11.7,5,2.90568
-11.35,4,2.909041
-13.85,15,2.952017
-11.2,4,2.955775
-11.95,4,2.95893
-10.45,2,2.960396
-10.75,6,2.996229
-13.15,7,3.00219
-11.8,5,3.035694
-12.1,8,3.04252
-10.35,3,3.044912
-15.35,11,3.083343
-12.85,7,3.089288
-13.8,8,3.127483
-11.4,5,3.132099
-11.95,7,3.167125
-3.9,19,3.213674
-10.45,2,3.215255
-12.0,6,3.220088
-11.25,3,3.223053
-12.35,6,3.258167
-12.75,11,3.29621
-13.35,11,3.304955
-15.15,15,3.346568
-4.05,24,3.433719
-13.8,12,3.444297
-10.9,5,3.47784
-11.4,5,3.482438
-11.35,4,3.485532
-10.85,3,3.488565
-11.2,4,3.521614
-13.3,18,3.569007
-13.45,11,3.61044
-14.3,12,3.621662
-10.65,2,3.623317
-10.4,2,3.654529
-12.75,6,3.659449
-13.85,12,3.699567
-11.9,5,3.704375
-10.65,2,3.706092
-13.3,10,3.743883
-12.85,6,3.749042
-11.1,6,3.754266
-11.7,8,3.793054
-12.8,8,3.800408
-12.1,6,3.836362
-10.45,2,3.838517
-11.95,8,3.845116
-13.15,10,3.884037
-2.2,10,3.923774
-12.1,13,3.965452
-13.4,9,3.973383
-4.6,18,4.026997
-12.0,9,4.066546
-3.65,12,4.10928
-10.45,2,4.111115
-10.95,3,4.114576
-11.5,4,4.117609
-13.75,12,4.163442
-14.05,16,4.207664
-1.3,11,4.248737
-11.85,11,4.258942
-11.55,3,4.261349
-2.35,12,4.302558
-11.2,5,4.307353
-10.7,4,4.343416
-12.15,8,4.350649
-13.8,9,4.389642
-12.6,9,4.397908
-10.55,2,4.399489
-10.55,3,4.431298
-12.75,6,4.436339
-13.75,7,4.443456
-12.05,10,4.482229
-11.8,9,4.519392
-12.1,8,4.526559
-10.6,2,4.528185
-12.6,10,4.56649
-10.6,2,4.568018
-11.9,5,4.572871
-11.5,6,4.607389
-10.35,2,4.609066
-12.55,8,4.615923
-10.4,2,4.617407
-12.3,5,4.64961
-11.3,4,4.652909
-11.5,5,4.657604
-12.9,9,4.694509
-13.0,6,4.699714
-13.9,21,4.775383
-11.2,4,4.77882
-12.9,5,4.783109
-14.25,12,4.821985
-13.0,13,4.862153
-11.35,7,4.86814
-13.0,10,4.904879
-10.15,3,4.907342
-11.7,5,4.911517
-11.05,6,4.944914
-11.35,3,4.947809
-12.05,11,4.986566
-10.55,3,4.989551
-11.85,10,4.998602
-11.2,5,5.031702
-11.25,6,5.037164
-12.85,7,5.04302
-10.45,3,5.074981
-11.95,4,5.078295
-11.5,9,5.085687
-13.0,8,5.121029
-12.2,16,5.183184
-0.5,6,5.188181
-11.65,4,5.22138
-12.7,9,5.228936
-10.45,2,5.230669
-11.95,7,5.265361
-11.15,7,5.272616
-11.25,6,5.307082
-10.7,4,5.310323
-12.05,11,5.320964
-11.75,7,5.356871
-10.25,3,5.359385
-14.9,18,5.403741
-10.75,3,5.406417
-11.35,4,5.438181
-11.8,4,5.441586
-12.85,7,5.44757
-10.3,2,5.449226
-11.75,12,5.489076
-11.65,7,5.524874
-10.6,2,5.526531
-12.1,10,5.534734
-10.25,2,5.564645
-12.85,7,5.570452
-12.1,12,5.609461
-11.1,5,5.614346
-11.05,7,5.62015
-12.55,7,5.658077
-10.85,3,5.662139
-11.65,7,5.69891
-10.25,2,5.700646
-11.2,4,5.704709
-13.5,13,5.749507
-11.05,3,5.752712
-12.1,8,5.760288
-1.95,11,5.802269
-10.55,3,5.805276
-11.3,5,5.842317
-10.45,2,5.843981
-11.75,6,5.849851
-11.05,6,5.8552
-10.65,2,5.888832
-11.3,4,5.892527
-13.1,9,5.900688
-11.2,4,5.936198
-10.55,3,5.940156
-11.5,13,5.983895
-11.75,8,5.991419
-1.8,12,6.03374
-12.5,6,6.039374
-11.9,5,6.076424
-11.5,4,6.080774
-11.5,6,6.08623
-11.35,4,6.091148
-11.2,8,6.130023
-11.5,5,6.134455
-11.7,5,6.172194
-11.7,5,6.176893
-10.55,2,6.179081
-12.85,7,6.185193
-13.15,8,6.223339
-13.0,6,6.228185
-13.4,8,6.266764
-10.95,3,6.269179
-11.75,7,6.276013
-1.95,8,6.312233
-11.5,8,6.319165
-11.35,8,6.356146
-11.5,6,6.361132
-12.5,6,6.396647
-0.05,3,6.399129
-11.2,4,6.40233
-10.65,3,6.405384
-11.2,9,6.442897
-10.5,5,6.447578
-11.8,5,6.482204
-12.25,7,6.488416
-10.4,2,6.490005
-12.1,4,6.493184
-10.6,4,6.525234
-10.75,3,6.527588
-11.25,6,6.533131
-13.15,10,6.57143
-10.85,3,6.574166
-11.35,3,6.57651
-15.0,9,6.614257
-11.2,4,6.617403
-13.85,8,6.624514
-11.5,5,6.6581
-10.4,2,6.659725
-10.9,5,6.664914
-11.5,6,6.702485
-11.75,8,6.711149
-11.75,6,6.716686
-10.85,3,6.751884
-12.0,6,6.75767
-13.15,7,6.764281
-10.15,2,6.796692
-11.65,11,6.806617
-10.9,5,6.84284
-11.35,3,6.846093
-5.55,34,6.938141
-11.35,3,6.940677
-2.85,8,6.977188
-0.75,8,6.983866
-10.45,2,6.985571
-10.4,2,6.987974
-12.25,6,7.023954
-12.85,16,7.067044
-10.75,4,7.070502
-11.1,6,7.075703
-13.9,25,7.158057
-1.55,8,7.165347
-10.4,2,7.200163
-13.65,34,7.291992
-11.3,5,7.296647
-11.7,9,7.333749
-11.5,9,7.341687
-10.9,5,7.346686
-10.45,2,7.376889
-11.1,5,7.381626
-0.05,3,7.383936
-3.45,15,7.426979
-10.95,8,7.434794
-12.1,5,7.469635
-12.8,9,7.477942
-1.2,10,7.519504
-12.5,6,7.525193
-11.2,5,7.563089
-11.4,5,7.567123
-11.9,5,7.571478
-13.45,8,7.607538
-11.8,10,7.615823
-11.25,3,7.646958
-10.95,3,7.649513
-14.2,9,7.657374
-2.15,13,7.697267
-12.25,4,7.700557
-13.7,30,7.784905
-12.3,5,7.817107
-1.65,8,7.824018
-0.55,8,7.858934
-11.2,4,7.862783
-2.1,13,7.902807
-11.05,3,7.905595
-10.95,6,7.910306
-12.55,11,7.948458
-11.25,6,7.953131
-10.45,2,7.955204
-10.95,3,7.985709
-12.2,9,7.993266
-0.9,10,8.029982
-11.35,4,8.03336
-10.4,2,8.035011
-10.4,2,8.036497
-11.8,4,8.069333
-13.85,8,8.076396
-4.5,45,8.201079
-11.25,7,8.209087
-1.75,11,8.254618
-12.0,6,8.259637
-10.45,2,8.261546
-13.0,6,8.29809
-7.4,48,8.435534
-11.7,5,8.439976
-3.05,15,8.483504
-11.15,3,8.485888
-11.5,4,8.519742
-11.5,4,8.523869
-10.45,3,8.526421
-2.65,11,8.567446
-10.3,2,8.569094
-11.65,7,8.576056
-11.35,4,8.580117
-12.1,8,8.619438
-11.3,5,8.62547
-2.9,22,8.718789
-10.65,2,8.721162
-11.5,9,8.729764
-11.5,4,8.766705
-10.95,3,8.769389
-12.85,7,8.776062
-11.15,7,8.814718
-10.5,2,8.81658
-11.9,5,8.823571
-10.15,2,8.825732
-12.15,11,8.868558
-12.35,10,8.909181
-12.05,7,8.916111
-11.3,5,8.920078
-12.15,12,8.965569
-10.45,2,8.967698
-13.15,23,9.054437
-12.05,10,9.06687
-11.75,6,9.104648
-10.2,2,9.106404
-12.2,9,9.115807
-1.85,10,9.157194
-13.4,9,9.165531
-10.4,2,9.202758
-11.1,5,9.207819
