#{"t_start": 1784203062.5262282, "env_id": "snake-v0"}
r,l,t
-14.5,10,0.794576
-12.55,15,0.964981
-27.55,47,1.089828
-11.4,5,1.093656
-18.6,37,1.20939
3.3,34,1.294466
-37.4,49,1.420275
-10.5,2,1.422337
-22.25,40,1.511161
-14.9,9,1.547774
-2.2,6,1.552344
-11.65,8,1.588088
-11.9,14,1.628232
-8.05,31,1.710457
-14.45,11,1.720153
-15.1,16,1.762569
-10.8,4,1.794652
-16.8,16,1.837401
-29.7,53,1.96838
-12.25,10,2.007524
-15.85,23,2.056293
-11.05,4,2.059588
-15.6,25,2.138173
-15.4,13,2.177536
-10.15,3,2.180078
-12.45,8,2.186865
-7.45,43,2.308349
-13.95,7,2.314173
7.6,18,2.390097
-11.05,4,2.393383
-0.15,4,2.396938
-10.75,3,2.399436
-13.85,8,2.435775
-17.65,18,2.479814
-11.7,4,2.482985
-12.15,10,2.520221
-11.7,5,2.524616
-12.05,10,2.561618
-10.6,4,2.565421
-12.95,8,2.571851
-13.0,17,2.614353
-12.15,12,2.652207
-11.85,4,2.656103
-14.4,14,2.696931
-12.4,17,2.739924
-20.5,33,2.824768
-13.45,10,2.863264
-14.45,30,2.955266
-10.45,3,2.957856
-12.7,5,2.961749
-13.8,12,3.002741
-12.65,7,3.038187
-16.8,18,3.082398
-12.95,12,3.123726
-11.4,5,3.128022
-12.55,7,3.134309
-12.1,5,3.167677
-10.95,3,3.169968
-11.65,11,3.1801
-11.9,5,3.214209
-10.4,5,3.218238
-15.45,19,3.264545
-14.25,19,3.308964
-10.65,3,3.340492
-10.85,3,3.342945
-11.4,5,3.347106
-12.4,13,3.393137
-11.35,4,3.397217
-11.35,4,3.400727
-11.5,5,3.435932
-10.65,3,3.438857
-11.6,9,3.475919
-11.05,6,3.481383
-13.15,8,3.48781
-12.1,9,3.52535
-11.35,4,3.528533
-12.1,8,3.567568
-11.5,4,3.572414
-12.3,16,3.617591
-10.55,2,3.619418
-11.1,5,3.623837
-11.95,7,3.659146
-12.3,5,3.663945
-12.9,8,3.700106
-12.5,9,3.708256
-10.95,6,3.742578
-11.35,7,3.748827
-13.5,8,3.786778
-11.35,4,3.791046
-10.55,7,3.797277
-11.35,7,3.834255
-12.0,5,3.839065
-13.4,12,3.879317
-11.45,7,3.885393
-12.55,7,3.922733
-13.25,6,3.928069
-10.65,6,3.933406
-11.7,5,3.96791
-12.05,8,3.974797
-11.9,5,3.978971
-13.2,17,4.063672
-10.65,3,4.066301
6.6,23,4.118962
-12.5,5,4.124371
-11.15,3,4.161128
-13.15,8,4.16801
-12.35,11,4.2082
-0.9,9,4.216101
-11.5,4,4.250962
-12.8,10,4.26027
-10.1,2,4.261871
-11.65,4,4.296066
-10.45,2,4.298281
-12.55,8,4.305206
-13.5,6,4.343182
-11.95,7,4.349522
-12.85,7,4.386408
-10.45,2,4.388617
-12.7,8,4.395207
-10.85,3,4.398448
-11.35,4,4.430954
-11.35,7,4.43689
-10.85,7,4.443996
-10.85,3,4.476179
-12.25,7,4.482751
-11.35,6,4.488055
-1.15,8,4.524765
-12.55,7,4.530647
-1.95,12,4.570261
-10.6,2,4.572619
-10.4,2,4.574232
-11.65,7,4.609618
-10.6,2,4.611276
-12.4,12,4.649315
-13.85,11,4.658961
-13.9,16,4.702009
-11.3,6,4.736037
-11.25,6,4.741147
-10.55,4,4.744363
-13.9,25,4.823378
-12.2,12,4.862693
-10.45,2,4.864597
-10.75,4,4.86785
-10.5,2,4.869492
-10.9,4,4.873174
-12.25,7,4.907041
-10.15,2,4.908721
-12.6,9,4.944643
-10.6,4,4.948358
-11.3,5,4.952395
