#{"t_start": 1784203062.5277412, "env_id": "snake-v0"}
r,l,t
-11.35,4,0.788597
-19.7,25,0.966558
-12.0,6,1.000566
-19.6,37,1.088393
-10.35,44,1.20954
-11.4,5,1.213802
-17.5,17,1.256261
-22.35,27,1.335375
-10.95,3,1.33818
-11.4,4,1.34139
-20.4,37,1.457217
-12.75,11,1.465751
-13.25,11,1.503691
-16.6,13,1.54297
-20.25,23,1.591227
-15.8,13,1.630256
-11.6,6,1.635053
-14.8,20,1.7082
-36.8,61,1.847513
-11.8,9,1.884446
-10.3,2,1.88597
-17.85,34,1.971123
-10.4,2,1.97287
-30.3,56,2.137475
-10.5,5,2.141389
-11.7,9,2.177585
-11.85,4,2.18134
-12.75,14,2.221421
-16.2,16,2.263996
-13.95,11,2.301024
-11.75,8,2.307696
-13.4,8,2.343932
-10.55,3,2.347811
-5.8,28,2.400983
-10.75,3,2.433545
-11.65,7,2.43942
-11.8,5,2.44325
-10.3,4,2.475672
-12.85,7,2.481534
-14.15,11,2.519763
-13.25,8,2.526247
-12.35,15,2.567823
-10.55,2,2.569486
-3.75,19,2.642124
-11.25,7,2.647767
-14.8,17,2.691083
-16.45,39,2.781684
-11.25,6,2.815382
-15.45,15,2.857382
-0.8,5,2.86183
-11.5,6,2.866811
-10.65,3,2.905703
-12.45,8,2.913289
-14.6,13,2.953822
-4.5,25,3.034819
-13.65,15,3.04757
-14.05,16,3.090173
-14.3,9,3.129534
-3.25,21,3.176078
-14.5,10,3.215184
-10.55,2,3.216806
-12.8,9,3.254752
-11.4,8,3.26113
-12.35,7,3.296248
-11.3,5,3.299941
-13.75,7,3.305937
-15.0,17,3.3487
-10.45,4,3.387495
-13.05,11,3.397775
-14.7,12,3.439101
-11.5,4,3.442587
-10.85,3,3.474514
-10.4,2,3.476091
-1.0,8,3.483137
-10.35,2,3.484695
-12.25,7,3.520764
-12.3,13,3.563649
-10.75,4,3.567122
-10.4,2,3.569471
-12.8,9,3.57742
-13.0,13,3.620798
-11.8,6,3.655421
-10.45,4,3.658568
-12.3,10,3.696981
-10.75,3,3.69949
-15.4,14,3.741153
-13.3,14,3.753417
-10.45,2,3.786283
-11.65,4,3.790461
-12.7,10,3.799529
-11.8,9,3.838439
-14.5,14,3.880618
-11.1,8,3.8879
-10.9,4,3.922078
-10.55,3,3.924636
-11.6,5,3.92948
-10.6,6,3.964584
-12.8,10,3.973363
-10.95,3,3.975931
-12.25,6,4.01836
-11.8,8,4.026139
-11.75,7,4.064007
-14.2,13,4.075719
-13.25,22,4.162591
-12.55,7,4.168159
-12.8,8,4.205957
-11.7,5,4.209967
-1.5,9,4.249531
-12.85,14,4.292795
-11.25,3,4.296006
-3.15,20,4.346433
-10.65,3,4.348896
-13.0,13,4.391288
-12.35,6,4.397029
-13.8,8,4.432971
-11.75,7,4.440202
-11.3,4,4.473039
-11.5,6,4.478635
-11.95,7,4.484456
-10.85,6,4.519829
-10.45,2,4.521687
-11.5,6,4.526483
-12.7,10,4.564769
-10.35,3,4.567157
-10.45,2,4.568832
-11.5,5,4.573555
-10.65,3,4.60566
-12.3,5,4.609827
-10.65,3,4.612708
-13.45,7,4.646154
-13.0,9,4.654366
-0.9,10,4.692012
-12.9,12,4.731431
-13.75,7,4.737341
-10.7,4,4.740566
-14.3,12,4.779882
-11.75,11,4.817457
-10.55,4,4.821114
-12.4,17,4.864837
-12.65,7,4.870937
-11.35,4,4.902202
-11.35,4,4.905604
-12.0,9,4.913521
-12.55,7,4.947746
-11.65,4,4.950958
-13.6,9,4.988689
-11.35,4,4.992369
8.75,7,4.99846
-11.75,7,5.033213
-10.25,4,5.037246
-11.05,3,5.039699
-12.2,8,5.075688
-11.5,5,5.080002
-11.4,8,5.114973
-11.75,6,5.120154
-10.35,2,5.121808
-12.25,7,5.176186
-13.6,9,5.183883
-12.0,6,5.189458
-13.8,9,5.226218
-12.2,8,5.261983
-10.5,2,5.263654
-12.2,9,5.272804
-10.75,3,5.275779
-12.8,8,5.311206
-11.75,7,5.317971
-11.65,4,5.351272
-11.45,7,5.357623
-11.05,3,5.360128
-11.1,5,5.393365
-10.3,2,5.395454
-15.2,18,5.439127
-12.05,6,5.443979
-1.2,8,5.479868
-12.3,5,5.484355
-10.75,3,5.487364
-10.5,2,5.488964
-11.75,10,5.527248
-10.45,2,5.529109
-11.35,7,5.534634
-11.65,12,5.573147
-11.4,8,5.608584
-10.35,3,5.611149
-13.5,6,5.616623
-10.3,2,5.618203
-11.5,5,5.652776
-11.6,6,5.661332
-14.2,9,5.699768
-10.9,4,5.70386
-11.35,4,5.70747
-10.25,2,5.709081
-0.9,6,5.747447
-10.85,7,5.754893
-10.75,3,5.757543
-2.0,13,5.80139
-11.5,5,5.806055
-11.75,6,5.843927
-11.35,7,5.850577
-13.15,7,5.889005
-13.4,9,5.897164
-11.3,5,5.933583
-11.3,6,5.940089
-14.5,10,5.981263
-11.35,4,5.984791
-2.05,12,6.026685
-10.35,2,6.029656
-12.05,7,6.035184
-10.25,4,6.039435
-12.35,14,6.085446
-12.7,5,6.122525
-12.9,5,6.126677
-10.85,3,6.129947
-10.45,2,6.131565
-10.85,3,6.134336
-11.9,5,6.172167
-11.2,5,6.177157
-10.25,3,6.180091
-11.3,5,6.184328
-10.75,4,6.218493
-10.55,3,6.221675
-10.8,5,6.225639
-1.45,11,6.266706
-10.45,3,6.269523
-11.55,3,6.27254
-14.2,12,6.312435
-11.15,10,6.350786
-10.3,2,6.352447
-12.0,6,6.357726
-13.1,8,6.394858
-12.5,16,6.438662
-10.5,2,6.440382
-13.15,7,6.446697
-11.9,5,6.481331
-12.8,9,6.489145
-11.45,7,6.523461
-12.3,5,6.527839
-4.2,17,6.572459
-10.45,2,6.57409
-11.9,5,6.578493
-11.1,5,6.6125
-0.35,4,6.615663
-12.8,8,6.622728
-10.4,2,6.653816
-10.9,4,6.657221
-10.55,3,6.659649
-13.1,8,6.667237
-11.05,3,6.702942
-1.55,9,6.712652
-1.35,9,6.753068
-10.25,2,6.7552
-11.4,5,6.759232
-12.25,7,6.79669
-11.35,3,6.799106
-10.95,3,6.801711
-11.05,3,6.804907
-11.3,5,6.840986
-12.5,6,6.847595
-10.25,2,6.849391
-10.8,5,6.854053
-10.9,5,6.889515
-14.8,17,6.934422
-11.65,4,6.93804
-10.3,2,6.939817
-12.55,7,6.975402
-12.45,8,6.982134
-1.45,10,7.022006
-11.65,7,7.028096
-2.65,9,7.065377
-12.2,8,7.07232
-11.95,7,7.107997
-11.8,9,7.116042
-10.9,4,7.119174
-12.45,11,7.159644
-11.45,3,7.162888
-1.8,10,7.20522
-10.5,2,7.206775
-11.4,5,7.211346
-13.0,6,7.247365
-16.95,44,7.34665
-10.9,4,7.379055
-13.15,22,7.428701
-12.1,5,7.433043
-11.3,5,7.467821
-10.55,3,7.471222
-15.0,9,7.479525
-11.1,5,7.516048
-10.4,2,7.51781
-11.8,14,7.563797
-1.9,11,7.572978
-11.1,6,7.607535
-13.45,14,7.647607
-10.4,2,7.649477
8.1,17,7.69268
-0.05,3,7.695525
-10.65,3,7.698071
-11.05,3,7.700563
-11.3,5,7.734134
-12.45,8,7.741136
-11.8,4,7.773837
-11.05,4,7.777161
-13.85,15,7.817825
-12.0,9,7.825584
-13.15,8,7.860517
-11.3,5,7.865318
-10.55,3,7.868036
-12.55,7,7.903032
9.0,9,7.910256
-11.05,3,7.913129
-13.3,13,7.952263
-10.75,3,7.955335
-12.5,9,7.990778
-11.0,6,7.995774
-10.55,2,8.025676
-12.5,6,8.030844
-11.75,6,8.03563
-10.55,3,8.038238
-11.55,3,8.070591
-12.5,20,8.115851
-12.6,14,8.155734
-11.35,8,8.162477
-12.55,10,8.201133
-12.3,5,8.207253
-13.25,7,8.2489
-10.45,2,8.25066
-11.95,7,8.257245
-10.85,3,8.25981
-12.5,5,8.295591
-10.3,2,8.297244
-10.75,3,8.299567
-12.1,6,8.305044
-13.15,7,8.340847
-11.75,6,8.347185
-10.75,3,8.349611
-11.5,4,8.385642
-10.45,2,8.38779
-13.8,9,8.395966
-10.75,3,8.430429
-11.8,6,8.435566
-10.6,4,8.43912
7.4,25,8.522204
-11.45,10,8.53118
-10.2,2,8.532768
-13.0,9,8.571909
-12.6,6,8.577733
-10.7,5,8.615403
-12.25,16,8.666972
-10.1,2,8.668698
-10.65,2,8.671148
-11.6,9,8.716143
-10.6,2,8.717916
-11.65,4,8.722476
-11.7,8,8.73067
-10.85,3,8.76583
-11.65,7,8.772793
-12.1,8,8.811389
-11.0,5,8.81683
-11.35,4,8.82272
-10.85,6,8.830267
-12.55,7,8.867692
-12.85,12,8.910129
-10.6,2,8.912167
-11.1,6,8.917558
-10.6,2,8.919203
-10.85,3,8.922596
-10.3,2,8.956747
-11.05,3,8.959373
-11.9,5,8.965808
-11.3,5,8.97068
-8.8,50,9.150323
-11.15,3,9.15374
-11.75,8,9.160485
-11.5,9,9.205359
-10.3,2,9.206961
-2.75,15,9.257038
-11.8,4,9.261099
-11.9,5,9.26612
-11.15,3,9.303841
-10.6,2,9.305752
-11.35,4,9.309155
-11.1,5,9.314297
-12.05,7,9.352489
-10.85,4,9.35744
-11.75,7,9.365272
-13.5,6,9.401871
-11.7,5,9.406728
-13.15,7,9.442112
-11.2,4,9.445762
-12.65,14,9.489234
-11.3,5,9.493374
-10.85,3,9.496778
-10.65,2,9.498405
-13.85,8,9.536045
-11.65,4,9.540126
-12.55,8,9.576488
-10.25,2,9.578564
-0.6,5,9.600287
-11.05,3,9.60285
-12.05,7,9.641456
-12.7,9,9.650002
-10.6,4,9.653738
-11.5,10,9.694958
-11.45,11,9.738698
-10.6,4,9.741904
-11.5,5,9.746936
-11.95,7,9.783309
-3.15,21,9.834497
-10.85,3,9.837302
-10.9,4,9.840864
-11.05,4,9.876516
-2.9,22,9.928794
-10.6,2,9.930832
-11.35,4,9.934007
-11.75,8,9.972597
-10.4,2,9.974231
-10.65,3,9.976887
-2.85,17,10.024174
-12.55,7,10.060891
-10.65,3,10.063865
-10.9,4,10.067277
-12.1,5,10.101989
-12.35,10,10.111628
-11.35,3,10.114274
-0.9,7,10.15118
-11.3,9,10.159434
-1.35,11,10.198983
-2.9,13,10.241787
-12.55,7,10.248282
-1.8,10,10.288373
-11.2,4,10.29181
-10.85,4,10.295463
-11.1,5,10.330561
-10.45,3,10.332961
-14.2,9,10.341337
-11.75,11,10.380956
-12.75,8,10.419338
-11.0,5,10.423951
-11.05,3,10.42644
-10.7,2,10.428742
-11.1,5,10.466265
-12.35,6,10.471893
-13.9,13,10.512899
-12.2,9,10.520585
-11.35,7,10.555437
-12.45,8,10.56234
-11.55,11,10.599964
-13.4,9,10.637938
-11.95,7,10.643419
-12.5,5,10.648008
-12.85,7,10.682899
-11.15,7,10.689542
-12.2,9,10.729561
-11.3,5,10.733998
-10.45,2,10.735551
-12.9,9,10.776528
-10.95,3,10.779551
-3.25,35,10.871927
-11.65,7,10.907834
-14.55,18,10.952953
-10.9,4,10.956813
-11.75,6,10.961936
-10.9,4,10.995936
-11.35,4,10.999342
-12.1,5,11.003843
-10.25,2,11.005736
-11.6,6,11.040225
-10.55,3,11.042606
-10.4,2,11.04425
-10.9,5,11.049056
-14.35,7,11.08443
-10.7,2,11.086014
-12.05,7,11.092179
-12.45,14,11.133077
-10.25,3,11.135292
-12.0,8,11.172245
-12.9,5,11.176263
-10.75,3,11.178882
-11.65,4,11.210521
-11.65,7,11.216499
-11.35,4,11.219556
-12.55,10,11.258344
-12.55,7,11.264516
-5.15,36,11.381485
-11.3,5,11.38544
-11.05,3,11.388608
-10.15,2,11.390186
-10.5,2,11.391883
-10.75,2,11.393744
-11.05,4,11.425771
-12.3,5,11.430103
-10.5,2,11.431661
-11.15,3,11.43398
-14.05,7,11.469344
-11.75,8,11.476223
-12.0,14,11.518196
-11.7,13,11.559346
-10.5,2,11.561052
-11.05,7,11.56701
-12.45,8,11.605009
-12.0,10,11.64697
-11.7,8,11.654051
-10.85,3,11.656421
-16.1,57,11.826937
-11.95,7,11.833444
-13.1,8,11.870517
-11.65,7,11.876365
-11.95,7,11.912249
-11.0,6,11.917376
-11.6,9,11.954843
-11.05,3,11.957545
-10.6,2,11.959141
-1.95,12,12.000837
-11.9,5,12.005578
-11.9,10,12.04406
-10.65,3,12.047428
-11.15,3,12.049837
-12.1,9,12.089571
-11.95,7,12.096426
-2.2,14,12.139895
-10.45,3,12.142307
-12.45,8,12.18114
-12.0,6,12.186048
-10.25,3,12.189348
-14.2,9,12.229592
-12.35,7,12.235235
-13.75,6,12.240991
-13.25,11,12.282332
-12.75,6,12.319903
-12.25,7,12.326073
-12.1,8,12.333548
-22.85,66,12.543526
-0.95,11,12.553193
-13.3,13,12.595061
-10.5,2,12.59664
-9.2,48,12.731298
-11.35,4,12.734344
-12.85,7,12.772239
-12.2,8,12.779079
-12.8,8,12.817442
-17.5,50,12.950194
-11.5,4,12.953828
-10.85,3,12.956369
-10.75,3,12.988818
-2.55,8,12.995791
-0.8,5,13.000058
-12.45,8,13.036725
-12.05,6,13.041958
-11.35,4,13.07539
-14.1,9,13.083437
-11.65,4,13.087104
-12.55,7,13.122132
-11.35,7,13.128298
-10.4,2,13.129914
-10.3,2,13.162391
-11.15,3,13.16486
-12.1,5,13.169621
-12.8,8,13.206203
-1.7,12,13.21648
-11.35,3,13.218816
-10.55,2,13.250614
-13.5,8,13.257142
-10.15,2,13.258697
-11.2,4,13.262287
-11.35,7,13.29808
-10.5,2,13.299817
-11.35,4,13.303342
-11.35,7,13.338193
-10.65,3,13.340821
-11.15,3,13.343203
-15.35,26,13.425454
-13.0,6,13.430809
-12.1,8,13.46652
-12.6,9,13.475562
-1.75,10,13.514569
-12.5,12,13.555045
-10.6,2,13.556803
-10.55,2,13.55848
-10.95,3,13.561254
-10.4,2,13.563432
-11.05,4,13.566988
-10.75,2,13.568655
-12.0,13,13.613325
-0.45,4,13.646343
-11.1,6,13.651393
-13.5,9,13.659356
-11.75,8,13.698031
-11.6,5,13.702347
-12.0,6,13.738472
-12.05,7,13.744711
-10.35,3,13.747329
-0.05,3,13.749889
-11.5,4,13.783569
-11.25,6,13.789028
-11.5,5,13.793814
-11.15,4,13.830122
-11.5,6,13.835077
-11.75,8,13.872985
-11.9,5,13.877187
-10.55,2,13.879397
-11.05,4,13.882981
-11.3,5,13.917103
-10.55,2,13.918833
-11.3,4,13.923206
-11.35,4,13.926424
-12.2,9,13.980205
-0.3,5,13.984401
-10.35,2,13.98638
-11.5,5,13.990654
-12.85,7,14.027416
-10.05,2,14.02921
-10.75,3,14.031557
-11.9,5,14.064636
-11.2,5,14.06863
-11.15,8,14.075942
-10.85,3,14.107596
-11.95,7,14.114073
-10.6,2,14.115688
-10.55,3,14.118079
-14.2,9,14.15601
-12.1,4,14.159339
-11.35,6,14.164635
-11.05,3,14.196646
-11.35,4,14.199917
-11.5,4,14.203845
-3.65,15,14.245785
-0.3,5,14.250051
-10.85,3,14.281708
-14.05,7,14.28755
-11.35,7,14.293172
-12.1,9,14.334289
-13.45,15,14.378484
-11.05,4,14.381859
-10.25,3,14.384432
-12.85,7,14.422411
-12.65,7,14.42926
-11.05,7,14.465905
-10.45,3,14.468616
-11.2,4,14.472505
-11.3,5,14.477057
-11.6,6,14.511727
-11.2,4,14.515346
-10.75,3,14.517739
-11.5,8,14.554179
-11.65,7,14.559588
-11.35,7,14.596
-11.05,3,14.598694
-1.2,9,14.607004
-12.55,8,14.644539
-11.6,6,14.650499
-11.65,7,14.687734
-11.05,3,14.690233
-11.65,4,14.693657
-11.7,6,14.728785
-12.2,9,14.736521
-13.1,5,14.740563
-10.45,2,14.773065
-12.25,7,14.779661
-11.05,6,14.784343
-11.5,9,14.823283
-11.5,4,14.826897
-10.2,2,14.829323
-10.55,2,14.830894
-13.05,12,14.871881
-11.65,10,14.912012
-10.9,4,14.915438
-13.3,9,14.952975
-10.45,2,14.954952
-13.2,12,14.965801
-10.45,3,14.997657
-11.45,3,15.000349
-13.15,7,15.007215
-11.35,4,15.040313
-11.2,5,15.044533
-10.9,4,15.047827
8.0,19,15.093149
-13.15,8,15.129422
-12.9,9,15.136667
-10.45,2,15.138304
-11.35,4,15.172316
-13.15,8,15.17916
-12.6,9,15.216089
-11.5,5,15.220536
-11.75,8,15.257264
-10.4,2,15.258848
-10.75,3,15.261553
-10.6,2,15.263281
-11.2,4,15.26689
-12.1,4,15.29949
-11.4,6,15.304955
-11.1,5,15.309417
-11.85,8,15.352984
-11.35,4,15.356499
-2.4,12,15.396677
-12.3,5,15.400625
-10.15,2,15.402204
-10.4,2,15.404315
-11.45,3,15.406694
-11.25,6,15.44122
-11.9,9,15.449056
-10.55,3,15.481538
-10.75,4,15.484943
-13.85,8,15.493583
-11.1,10,15.531689
-12.5,6,15.536539
-11.5,5,15.569994
-11.85,6,15.574709
-0.75,8,15.61029
-10.35,2,15.612317
-11.95,4,15.615545
-10.9,5,15.619669
-12.2,9,15.656456
-10.75,8,15.663262
-12.0,6,15.697123
-11.2,4,15.700194
-11.05,3,15.703297
-11.35,8,15.739516
-0.85,7,15.745562
-12.1,16,15.787483
-13.9,9,15.82396
-10.4,2,15.825538
-11.95,4,15.83014
-10.55,2,15.831807
-10.65,3,15.834427
-10.35,2,15.836419
-10.4,2,15.867249
-11.85,8,15.874259
-10.4,2,15.876033
-12.0,6,15.912552
-2.15,13,15.924878
-12.7,10,15.966053
-10.6,2,15.967742
-11.5,9,16.008279
-13.15,10,16.016892
-13.45,7,16.052043
-19.45,91,16.281818
-1.65,5,16.316925
-11.5,4,16.320397
-11.95,10,16.362322
-11.35,7,16.36833
-0.9,6,16.373555
-12.25,14,16.411969
-12.1,8,16.450274
-12.4,8,16.457252
-12.55,15,16.500003
-12.45,8,16.535263
-11.15,3,16.538025
-10.85,3,16.540325
-12.55,10,16.577562
-1.1,10,16.587663
-11.5,9,16.624343
-11.95,7,16.630326
-11.95,4,16.66443
-1.15,7,16.669989
-11.85,8,16.705364
-10.45,2,16.707031
-10.9,4,16.710267
-12.1,8,16.71736
-10.65,3,16.749338
-13.75,7,16.755407
-10.95,3,16.758921
-11.35,4,16.762742
-12.45,11,16.801493
-12.0,10,16.839926
-10.85,3,16.842546
-12.25,6,16.847382
-10.35,2,16.849005
-12.65,11,16.88751
-13.25,6,16.921693
-13.45,7,16.92748
-11.55,6,16.932728
-13.95,27,17.015419
-14.8,25,17.097198
-12.1,8,17.104523
-13.8,9,17.14098
-13.25,11,17.150382
8.85,12,17.190989
-11.65,4,17.194173
-24.55,96,17.469745
-13.25,12,17.510391
-0.7,6,17.51671
-13.3,9,17.554213
-11.15,7,17.560072
-11.35,4,17.592554
-12.0,6,17.59757
-12.1,5,17.601767
-11.0,6,17.636556
-12.1,6,17.641449
-11.5,4,17.644731
-11.8,6,17.679227
-4.25,12,17.71822
-19.25,92,17.948302
-10.75,2,17.94987
-12.3,5,17.986061
-11.65,7,17.993103
-11.05,3,17.996479
-12.7,9,18.034333
-11.7,5,18.039163
-10.5,2,18.040789
-12.85,7,18.07694
-10.25,2,18.078997
-11.6,5,18.083301
-11.2,9,18.124081
-13.15,8,18.132001
-1.85,8,18.173444
-11.15,3,18.176964
-12.85,10,18.221153
-11.2,4,18.224524
-11.2,4,18.228236
-10.65,3,18.23129
-10.4,2,18.232799
-10.7,4,18.266428
-10.9,4,18.269804
-11.7,5,18.354775
-3.2,23,18.442385
-12.6,8,18.450312
-12.5,5,18.455776
-13.4,9,18.494569
-13.45,11,18.536485
-11.6,5,18.541141
-10.4,2,18.542787
-8.0,48,18.687398
-4.05,15,18.729026
-12.1,4,18.732545
-11.5,4,18.763877
-11.3,5,18.768122
-10.45,2,18.769876
-12.1,8,18.805054
-12.0,9,18.812567
-12.1,5,18.816781
-1.15,11,18.855375
-11.25,6,18.860268
-13.15,7,18.895128
0.0,2,18.896833
-12.1,14,18.940516
-12.15,11,18.981264
-12.5,9,18.989813
-11.95,7,19.033572
-10.75,4,19.038135
-13.7,12,19.080905
-11.2,4,19.08526
-12.1,8,19.092333
-10.4,2,19.093966
-10.75,3,19.128346
-10.9,8,19.135211
-30.0,201,19.731543
-12.85,7,19.740233
-11.3,5,19.744222
-11.95,4,19.777788
-10.75,3,19.780609
-14.35,32,19.866135
-11.65,7,19.87183
-11.65,7,19.907263
-11.05,7,19.913588
-14.15,15,19.955737
-10.55,2,19.957385
-0.5,6,19.992163
-14.5,32,20.079512
-11.15,3,20.082104
-12.85,20,20.132023
-10.75,4,20.135736
-11.3,5,20.171681
-12.45,8,20.178515
-13.5,8,20.216318
-10.75,3,20.218888
-11.05,4,20.22289
-11.9,5,20.227003
-12.9,9,20.266075
-14.1,9,20.303445
-10.6,4,20.307067
-11.7,8,20.314914
-1.1,6,20.349766
-10.65,3,20.352431
-10.45,2,20.354664
-10.95,7,20.360496
-13.75,11,20.400446
-13.15,7,20.439915
-11.2,10,20.448437
-12.25,6,20.485195
-10.5,2,20.486974
-0.7,5,20.493352
-11.65,4,20.497444
-20.5,101,20.790079
-11.95,4,20.793466
-11.35,7,20.799741
-10.85,3,20.802303
-11.95,4,20.835017
-11.65,4,20.839149
-11.5,5,20.843051
-11.65,4,20.846667
-10.85,6,20.881438
-11.95,7,20.887854
-40.0,201,21.439337
-12.05,7,21.445055
-11.65,8,21.480259
-11.05,4,21.483524
-2.1,13,21.522676
-10.3,2,21.524209
-11.15,4,21.527398
-12.75,6,21.560961
-11.75,7,21.566734
-12.25,4,21.570007
-11.5,8,21.605095
-13.4,9,21.612249
-12.75,11,21.649108
-0.75,8,21.685017
-11.5,5,21.689252
-10.75,3,21.691773
-4.1,17,21.733888
-0.3,6,21.73877
-12.85,7,21.773405
-13.2,21,21.818811
-11.8,8,21.855063
-11.4,8,21.861708
-11.35,6,21.89599
-4.65,33,21.981638
-13.5,12,21.992084
-11.2,4,22.024217
-12.35,6,22.029328
-10.95,3,22.031727
-12.1,8,22.067793
-11.3,9,22.076224
-12.8,8,22.11109
-11.65,4,22.114727
-12.35,10,22.152882
-10.5,2,22.154891
-1.25,8,22.162009
-11.5,4,22.193882
-12.75,6,22.198975
-11.25,3,22.201426
-14.2,8,22.23702
-2.4,13,22.247673
-12.15,11,22.285794
-10.9,4,22.289525
-12.35,10,22.326817
-10.55,3,22.329683
-10.45,2,22.331437
-10.3,2,22.333018
-11.2,6,22.366904
-13.15,18,22.412241
-11.2,5,22.416089
-3.55,27,22.500228
-13.25,8,22.506697
-10.55,3,22.537975
-12.65,23,22.586676
-10.95,3,22.589381
-2.4,12,22.627848
-10.6,73,22.912254
-10.9,5,22.916605
-10.35,2,22.918068
-13.0,9,22.953401
-10.95,3,22.95596
-10.55,3,22.95836
-1.8,10,22.994916
-12.5,9,23.00233
-11.9,9,23.038472
-10.75,3,23.040947
-11.9,5,23.045001
-12.1,8,23.080222
-11.35,4,23.083535
-11.15,3,23.085835
-12.3,9,23.121849
-20.1,93,23.343709
-15.7,46,23.469404
-29.4,186,23.999341
-11.9,5,24.003936
-12.25,10,24.044981
-10.65,2,24.047091
-12.3,5,24.051019
-11.25,6,24.086337
