#{"t_start": 1784201098.1398106, "env_id": "snake-v0"}
r,l,t
-19.0,3,0.753783
-55.0,11,0.762434
-25.0,2,0.764297
-37.0,3,0.917525
-31.0,4,0.920495
-23.0,3,0.92294
-276.0,26,0.998313
-36.0,6,1.002789
-54.0,6,1.007571
-43.0,3,1.037575
-205.0,35,1.119838
-112.0,20,1.162879
-78.0,24,1.237201
-150.0,24,1.283298
-28.0,5,1.287002
-204.0,25,1.361564
-89.0,12,1.39866
-10.0,6,1.40332
-20.0,2,1.404803
-80.0,8,1.43842
-21.0,3,1.441
-45.0,11,1.477042
-43.0,11,1.486022
-176.0,17,1.526606
-47.0,7,1.559597
-73.0,14,1.598239
-23.0,2,1.599725
-21.0,7,1.605048
-149.0,19,1.647599
-117.0,15,1.686305
-57.0,8,1.719866
-74.0,18,1.762789
-236.0,33,1.844521
-115.0,14,1.882637
-59.0,6,1.887401
-20.0,2,1.889277
-66.0,13,1.926821
-94.0,9,1.962747
-22.0,4,1.966043
-14.0,2,1.967602
-31.0,3,1.970093
-51.0,7,2.002655
-43.0,7,2.008369
-19.0,2,2.009886
-34.0,4,2.04043
-33.0,3,2.042749
-99.0,15,2.08206
-52.0,6,2.08673
-42.0,5,2.090829
-39.0,3,2.120547
-74.0,14,2.132092
-17.0,3,2.161498
