#{"t_start": 1784201098.1394126, "env_id": "snake-v0"}
r,l,t
-136.0,13,0.76206
-20.0,2,0.763602
-67.0,15,0.926319
-262.0,37,1.037929
-124.0,16,1.078059
-65.0,11,1.086626
-106.0,14,1.125212
-113.0,12,1.161721
-249.0,48,1.28203
-40.0,10,1.317533
-160.0,28,1.367343
-39.0,6,1.399017
-119.0,14,1.437306
-71.0,15,1.476454
-196.0,29,1.526963
-19.0,3,1.556793
-19.0,3,1.559188
-48.0,5,1.563237
-75.0,7,1.568849
-31.0,7,1.601582
-127.0,16,1.641663
-31.0,3,1.643931
-37.0,3,1.646175
-53.0,4,1.676644
-24.0,5,1.680547
-54.0,17,1.721038
-139.0,19,1.764901
-102.0,13,1.802583
-31.0,3,1.804937
-45.0,6,1.809964
-60.0,5,1.841871
-98.0,10,1.849787
-59.0,7,1.882238
-34.0,10,1.890455
-29.0,3,1.920175
-153.0,19,1.964135
-177.0,19,2.006553
-79.0,10,2.041636
-36.0,5,2.045495
-91.0,20,2.088693
-34.0,6,2.120902
-32.0,5,2.125377
-42.0,9,2.13245
-62.0,6,2.164549
-53.0,8,2.171223
