#{"t_start": 1784201098.1400168, "env_id": "snake-v0"}
r,l,t
-172.0,21,0.918843
-375.0,52,1.042266
-179.0,40,1.155953
-24.0,5,1.159672
-139.0,30,1.238662
-80.0,9,1.24566
-37.0,7,1.278195
-338.0,25,1.325577
-19.0,3,1.327821
-158.0,25,1.402361
-31.0,3,1.404616
-35.0,6,1.436741
-59.0,15,1.475902
-213.0,27,1.524674
-90.0,9,1.559423
-152.0,37,1.643374
-73.0,6,1.648228
-134.0,25,1.722286
-76.0,19,1.765843
-140.0,13,1.803572
-60.0,17,1.845258
-100.0,14,1.883237
-24.0,2,1.884778
-32.0,5,1.889104
-23.0,2,1.917989
-200.0,22,1.964353
-121.0,15,2.003231
-111.0,16,2.043344
-129.0,20,2.08656
-26.0,4,2.089888
-47.0,6,2.122278
-26.0,2,2.124029
-78.0,12,2.160518
-73.0,7,2.166744
-21.0,4,2.16985
-33.0,3,2.172431
