#{"t_start": 1784201098.1396165, "env_id": "snake-v0"}
r,l,t
-159.0,31,0.926952
-93.0,20,0.997705
-19.0,2,0.999316
-190.0,28,1.076259
-55.0,7,1.082058
-51.0,6,1.086454
-421.0,54,1.239021
-19.0,2,1.240582
-25.0,4,1.243776
-146.0,36,1.32672
-41.0,11,1.362645
-24.0,4,1.36635
-89.0,15,1.404973
-76.0,17,1.445764
-87.0,11,1.482396
-20.0,2,1.483918
-208.0,28,1.560726
-27.0,7,1.566197
-15.0,3,1.568678
-129.0,10,1.603737
-80.0,13,1.641493
-31.0,11,1.677274
-19.0,2,1.678857
-134.0,17,1.719319
-134.0,30,1.799371
-127.0,20,1.843227
-75.0,8,1.849616
-49.0,7,1.882068
-372.0,58,2.011587
-81.0,17,2.0795
-70.0,6,2.084581
-65.0,15,2.124398
-38.0,5,2.128142
-107.0,18,2.170205
