#{"t_start": 1784201098.1415393, "env_id": "snake-v0"}
r,l,t
-209.0,24,0.919618
-48.0,6,0.92429
-414.0,49,1.045232
-17.0,3,1.075219
-147.0,20,1.118181
-98.0,18,1.159703
-158.0,18,1.201735
-249.0,30,1.280018
-34.0,4,1.283093
-55.0,8,1.316996
-41.0,4,1.320154
-46.0,9,1.354631
-181.0,18,1.396178
-110.0,30,1.474445
-63.0,6,1.479768
-36.0,5,1.483579
-128.0,32,1.563588
-96.0,16,1.6034
-48.0,5,1.634561
-37.0,7,1.640385
-191.0,27,1.715946
-40.0,5,1.719758
-59.0,11,1.757422
-17.0,3,1.759622
-34.0,4,1.762871
-102.0,22,1.807948
-17.0,2,1.837481
-141.0,28,1.886499
-286.0,28,1.965172
-15.0,3,1.967654
-36.0,9,2.001799
-38.0,10,2.009749
-15.0,2,2.038785
-54.0,5,2.042667
-28.0,5,2.04701
-91.0,11,2.082751
-20.0,2,2.084314
-45.0,6,2.089182
-41.0,8,2.123352
-43.0,7,2.128858
-93.0,15,2.168391
