#{"t_start": 1784201098.14173, "env_id": "snake-v0"}
r,l,t
-161.0,25,0.920283
-16.0,5,0.924126
-152.0,21,0.995686
-78.0,16,1.035734
-94.0,16,1.075834
-53.0,19,1.118012
-45.0,7,1.123736
-95.0,15,1.162844
-60.0,10,1.198344
-65.0,8,1.204938
-222.0,40,1.318462
-137.0,22,1.363242
-1.0,3,1.365963
-231.0,32,1.44527
-268.0,42,1.56101
-60.0,6,1.565853
-318.0,32,1.645769
-115.0,11,1.681456
-93.0,10,1.716519
-176.0,22,1.762704
-41.0,12,1.799583
-75.0,8,1.806273
-24.0,4,1.83731
-29.0,7,1.842689
-37.0,3,1.845255
-107.0,11,1.880804
-22.0,4,1.883898
-190.0,21,1.928042
-126.0,20,2.000046
-132.0,17,2.040915
-143.0,19,2.083345
-230.0,29,2.161223
-37.0,3,2.164017
-51.0,7,2.169769
