#{"t_start": 1784201098.141344, "env_id": "snake-v0"}
r,l,t
-34.0,4,0.753291
-457.0,43,0.96512
-150.0,13,1.002948
-173.0,14,1.041731
-159.0,32,1.121875
-36.0,5,1.12556
-55.0,11,1.161437
-105.0,20,1.205294
-63.0,11,1.241281
-16.0,4,1.244399
-124.0,25,1.318806
-47.0,12,1.355626
-50.0,13,1.366307
-87.0,22,1.437964
-50.0,10,1.445616
-91.0,14,1.484572
-62.0,10,1.519583
-161.0,22,1.564572
-95.0,11,1.600611
-27.0,7,1.60606
-76.0,18,1.674805
-23.0,7,1.680325
-35.0,9,1.714582
-157.0,43,1.805128
-14.0,6,1.837656
-18.0,2,1.839244
-59.0,7,1.844779
-56.0,5,1.848683
-109.0,28,1.925379
-217.0,27,2.002789
-58.0,16,2.04283
-23.0,3,2.045329
-24.0,5,2.049517
-65.0,7,2.082096
-37.0,4,2.08529
-23.0,2,2.086841
-31.0,4,2.090178
-28.0,5,2.12194
-49.0,7,2.127231
-13.0,2,2.129035
-35.0,7,2.161579
-46.0,4,2.165493
