#{"t_start": 1784226672.812084, "env_id": "snake-v0"}
r,l,t
-15.75,14,0.76567
-17.75,20,0.963171
-21.95,31,1.04242
-15.45,19,1.084922
-15.8,36,1.167907
-14.2,13,1.205585
-22.5,36,1.288618
-28.35,44,1.405598
-10.65,4,1.408882
-11.6,5,1.412673
-11.1,5,1.444108
-13.3,16,1.484894
-12.45,15,1.524839
-27.65,75,1.695181
-17.2,13,1.733282
-2.0,9,1.769114
-23.5,37,1.854843
-11.25,3,1.857234
-25.15,38,1.971278
-11.4,5,1.975441
-4.05,11,2.010859
-17.15,14,2.022034
-23.3,37,2.136392
-13.3,9,2.143145
-11.8,9,2.178115
-8.2,22,2.222715
-13.4,8,2.256587
-12.65,10,2.264458
0.3,59,2.420505
-10.6,4,2.423449
-10.85,3,2.425969
-17.65,22,2.497829
-25.15,64,2.657884
-11.25,3,2.660439
-17.35,19,2.702749
-12.6,5,2.734573
-12.7,6,2.739348
-18.55,43,2.859989
-20.5,42,2.948204
-11.7,5,2.979126
-19.4,24,3.026099
-11.6,12,3.062508
-1.0,6,3.067501
-10.5,4,3.070663
-11.8,4,3.100854
-15.2,14,3.139134
-16.5,21,3.18287
-10.45,3,3.185437
-11.6,10,3.220987
-23.3,26,3.268771
-10.75,3,3.271164
-4.5,20,3.343296
-14.9,12,3.352938
-11.5,8,3.38686
-13.6,10,3.421793
-11.7,8,3.428176
-14.2,14,3.466628
-9.85,36,3.549447
-10.25,4,3.552959
-10.45,4,3.583256
-5.65,16,3.623122
-12.3,6,3.628206
-13.55,11,3.665471
-20.55,27,3.716154
-12.3,5,3.74745
-11.35,7,3.753172
-12.1,5,3.784299
-11.65,7,3.78988
-10.75,3,3.792574
-10.55,3,3.794992
-10.25,2,3.796574
-10.4,2,3.82506
-11.7,6,3.8297
-13.1,9,3.866232
-2.85,17,3.908248
-13.0,9,3.915462
-10.45,3,3.918079
-11.65,8,3.95242
-10.55,3,3.954835
-11.65,4,3.957996
-12.6,12,3.996376
-12.3,5,4.00061
-10.4,5,4.032385
-10.2,2,4.034194
-12.25,6,4.038802
-10.9,4,4.0423
-12.25,11,4.079782
-14.0,8,4.113665
-12.25,7,4.119967
-4.1,10,4.156395
-10.55,3,4.159178
-10.85,6,4.164111
-12.6,12,4.201652
-11.9,5,4.205627
-11.05,4,4.237423
-10.75,3,4.239973
-10.45,4,4.243277
-11.35,3,4.245461
-15.5,16,4.285756
-11.95,7,4.320108
-11.05,4,4.323317
-10.75,3,4.32582
-12.4,5,4.329914
-12.45,7,4.362538
-10.9,5,4.366633
-11.0,5,4.370498
-10.55,2,4.399199
-10.6,6,4.404411
-10.9,4,4.407665
-11.25,6,4.440755
-14.95,10,4.448982
-12.25,7,4.482968
-11.2,4,4.486634
-12.1,6,4.491495
-12.35,6,4.523311
-10.6,5,4.527477
-10.85,7,4.53311
-11.65,7,4.568243
-11.5,6,4.573132
-1.55,8,4.607465
-12.15,7,4.613154
-12.15,6,4.618414
-11.35,6,4.65009
-12.2,9,4.657281
-12.85,7,4.691772
-12.6,9,4.699041
-13.55,11,4.736609
-10.55,3,4.738983
-11.5,5,4.772234
-10.65,2,4.773863
-13.0,9,4.781662
-12.45,11,4.81831
-13.5,17,4.877346
-2.7,10,4.912612
-11.35,7,4.918354
-10.9,4,4.921535
-10.25,3,4.952408
-12.3,5,4.956502
-10.6,4,4.960119
-11.1,6,4.965002
-11.05,3,4.996012
-13.5,8,5.002511
-10.55,2,5.004314
-13.5,6,5.03611
-12.55,10,5.044581
-12.1,5,5.077359
-11.2,4,5.080588
-0.3,5,5.08488
-2.25,7,5.118508
-11.95,7,5.124106
-10.85,7,5.129915
-11.3,5,5.162876
-10.05,2,5.164526
-13.0,9,5.17197
-12.65,16,5.213232
-10.95,3,5.243187
-11.55,3,5.245647
-11.15,3,5.248133
-10.3,4,5.251455
-10.9,4,5.282449
-10.55,3,5.285147
-14.2,9,5.292596
-10.35,2,5.294164
-11.15,4,5.325885
-10.65,3,5.328339
-11.85,12,5.364924
-11.5,5,5.369202
-12.65,7,5.374918
-12.45,8,5.410117
-10.35,2,5.411654
-12.8,10,5.448156
-12.1,5,5.452401
-11.35,8,5.459362
-12.6,9,5.494967
-13.6,9,5.529361
-11.5,4,5.532717
-11.25,6,5.537787
-13.1,9,5.573228
-11.15,8,5.579868
-10.05,2,5.581544
-11.35,6,5.614471
-11.4,8,5.621307
-11.3,5,5.652598
-11.0,5,5.656631
-11.45,10,5.665003
-10.45,2,5.695398
-10.4,6,5.700711
-11.3,5,5.70512
-11.75,6,5.738035
-11.5,4,5.74124
-10.85,7,5.747128
-12.05,7,5.781314
-11.65,4,5.784858
-12.5,6,5.789684
-10.6,2,5.819576
-11.35,8,5.826687
-11.5,4,5.829956
-2.35,7,5.863716
-11.1,6,5.869425
-13.15,8,5.905437
-10.25,2,5.907112
-0.65,7,5.913295
-11.75,7,5.947134
-10.6,6,5.952513
-10.25,3,5.95498
-10.85,3,5.957525
0.0,2,5.959167
-11.05,7,5.993052
-11.2,5,5.997072
-2.0,7,6.030713
-12.05,11,6.039874
-10.4,4,6.071894
-13.15,7,6.077976
-12.55,7,6.083836
-12.8,9,6.119178
-13.5,8,6.152925
-10.9,5,6.156943
-12.25,7,6.162969
-11.3,5,6.195551
-10.75,4,6.198703
-10.25,2,6.200692
-12.1,5,6.204695
-1.35,8,6.239429
-12.65,8,6.246309
-11.15,4,6.277896
-13.25,8,6.284704
-11.3,8,6.319548
-13.15,10,6.328122
-1.75,11,6.36527
-10.4,2,6.367212
-12.0,6,6.372027
-10.9,5,6.404531
-10.9,4,6.407993
-10.75,4,6.411466
-10.35,3,6.413933
-11.45,3,6.444691
-11.9,5,6.44877
-12.6,6,6.454479
-11.1,5,6.486207
-11.35,8,6.493121
-11.2,4,6.496302
-10.5,5,6.528722
-10.95,3,6.53123
-12.5,10,6.539698
-11.7,5,6.571594
-12.1,5,6.575974
-15.75,12,6.612839
-11.35,6,6.618148
-10.9,5,6.622086
-13.5,9,6.657792
-11.85,8,6.692563
-12.1,5,6.696705
-11.95,7,6.702548
-11.3,5,6.733365
-10.8,5,6.73765
-10.35,3,6.740066
-10.65,3,6.742624
-11.6,8,6.777582
-10.45,2,6.779248
-11.2,4,6.78242
-10.55,2,6.784281
-13.4,9,6.820116
-11.8,4,6.82339
-12.65,11,6.861986
-11.8,4,6.865276
-10.55,3,6.868253
-10.45,4,6.871556
-10.75,4,6.905305
-12.25,7,6.911519
-10.55,2,6.913075
-11.25,6,6.946216
-11.05,7,6.9524
-11.1,6,6.957435
-1.55,11,6.994714
-11.05,8,7.02962
-12.85,7,7.035507
-10.45,3,7.038005
-11.15,3,7.040474
-11.25,3,7.07109
-10.7,5,7.075092
-13.75,6,7.079881
-12.05,11,7.115911
-11.5,5,7.120088
-10.9,5,7.152837
-10.5,5,7.156808
-11.85,7,7.162961
-10.45,2,7.192899
-1.7,6,7.197709
-12.7,10,7.234536
-10.75,6,7.239383
-12.4,10,7.276402
-10.6,2,7.27807
-10.2,4,7.281252
-10.9,4,7.285005
-11.35,3,7.287456
-11.5,5,7.319546
-12.55,7,7.325597
-13.8,9,7.36118
-1.8,8,7.368093
-10.7,5,7.37211
-11.0,5,7.404623
-11.2,4,7.407987
-12.25,7,7.413875
-11.0,4,7.445776
-1.6,9,7.453383
-10.65,2,7.455001
-10.3,2,7.484448
-0.05,3,7.486934
-12.5,6,7.492327
-11.1,5,7.496399
-12.2,5,7.528513
-11.75,6,7.533354
-10.35,2,7.535178
-11.65,7,7.56863
-11.2,4,7.571834
-11.65,11,7.608409
-1.0,6,7.613422
-13.4,12,7.651595
-10.95,3,7.653958
-12.35,7,7.659945
-10.4,2,7.661607
-11.75,6,7.693563
-11.1,5,7.697914
-10.45,3,7.701324
-13.05,10,7.738715
-11.9,10,7.775732
-10.5,2,7.777607
-11.45,3,7.779993
-12.25,7,7.786038
-11.3,4,7.817914
-11.3,5,7.822092
-11.7,5,7.826525
-10.85,3,7.829001
-10.3,4,7.859521
-10.85,3,7.862035
-11.25,6,7.867412
-12.75,11,7.904876
-10.95,8,7.911626
-15.05,11,7.948521
-10.35,3,7.951123
-10.55,3,7.953534
-10.95,3,7.985034
-10.45,3,7.98747
-11.35,7,7.99349
-11.5,9,8.028892
-12.55,7,8.034959
-10.85,3,8.037387
-11.65,4,8.069065
-10.3,2,8.070721
-11.5,8,8.077492
-11.2,5,8.11023
-11.25,3,8.112611
-10.75,6,8.117893
-12.8,8,8.152688
-10.75,3,8.155156
-12.8,10,8.19111
-16.1,17,8.23416
-13.25,11,8.244564
-11.5,8,8.279347
-11.35,11,8.288536
-10.95,3,8.319625
-11.2,5,8.323568
-10.85,3,8.326258
-12.75,6,8.359479
-11.7,5,8.363569
-11.25,7,8.369534
-11.25,6,8.402883
-12.2,9,8.410251
-11.2,4,8.413456
-11.95,4,8.444901
-10.35,3,8.447315
-12.55,7,8.453199
-10.5,2,8.454859
-10.8,5,8.486673
-10.4,2,8.488289
-12.55,11,8.525843
-10.1,2,8.527502
-0.8,7,8.533059
-13.5,9,8.56947
-10.85,3,8.571996
-11.3,5,8.576247
-11.7,5,8.609335
-11.9,5,8.613737
-11.4,9,8.621779
-10.85,6,8.655813
-10.65,6,8.661215
-11.75,6,8.694528
-10.3,2,8.696236
-11.65,7,8.702373
-0.4,6,8.707052
-13.4,9,8.743188
-11.05,4,8.74631
-11.3,5,8.783253
-10.45,3,8.786159
-10.45,4,8.789361
-10.95,3,8.791938
-10.95,3,8.794413
-0.15,3,8.825071
-0.8,5,8.829436
-10.9,4,8.832776
-10.15,3,8.835207
-11.05,4,8.867369
-10.65,3,8.870383
-11.95,11,8.87986
-10.2,2,8.909185
-10.3,2,8.910845
-11.35,4,8.928074
-10.55,3,8.930793
-13.6,10,8.966113
-11.35,7,8.972292
-10.35,2,8.973973
-11.05,4,9.005146
-10.4,2,9.006861
-11.25,6,9.011747
-10.6,4,9.015011
-12.7,5,9.04743
-11.75,8,9.054205
-11.2,5,9.058359
-11.2,4,9.090244
-10.55,3,9.093159
-11.65,4,9.09639
-10.3,2,9.098033
-11.1,5,9.13025
-10.55,3,9.132733
-11.5,5,9.136807
-11.2,9,9.172552
-11.95,7,9.178544
-12.05,10,9.215272
-11.75,7,9.2212
-11.0,8,9.255893
-11.5,4,9.259375
-13.0,12,9.297288
-11.0,8,9.304203
-11.15,4,9.307456
-11.25,6,9.340974
-10.3,2,9.342792
-10.45,2,9.344459
-10.3,2,9.346068
-13.6,9,9.380381
-0.55,5,9.384832
-14.45,10,9.421319
-13.25,6,9.426791
-12.3,9,9.462266
-10.55,3,9.464874
-12.5,6,9.470238
-10.85,3,9.472667
-13.15,8,9.507182
-12.15,12,9.545817
-10.65,6,9.551065
-10.5,5,9.555043
-11.2,4,9.586102
-11.25,3,9.588511
-10.55,3,9.591043
-14.5,10,9.6273
-10.9,6,9.632253
-11.45,7,9.638191
-10.9,4,9.669847
-14.5,13,9.680809
-11.4,5,9.711926
-11.8,4,9.715066
-12.05,10,9.752035
-10.3,2,9.753638
-11.9,5,9.757724
-11.7,10,9.793265
-13.15,7,9.799003
-13.75,11,9.836589
-11.35,4,9.839792
-13.4,9,9.875873
-13.0,6,9.880512
-11.75,8,9.88735
-13.8,9,9.923103
-14.45,15,9.965578
-11.7,5,9.969975
-11.95,6,10.00276
-10.1,2,10.004392
-11.5,10,10.012655
-11.25,3,10.043649
-10.85,3,10.046107
-10.9,4,10.049303
-10.6,2,10.051058
-10.55,3,10.053414
-11.25,6,10.086898
-10.85,3,10.089278
-10.9,4,10.092737
0.0,2,10.0944
-10.75,2,10.096044
-1.05,8,10.131194
-10.45,3,10.134162
-1.05,8,10.168416
-11.05,4,10.17161
-11.2,6,10.176837
-11.7,12,10.215531
-12.1,5,10.219736
-12.15,6,10.252641
-12.1,8,10.259389
-11.5,5,10.26346
-11.5,6,10.296663
-10.55,2,10.298288
-11.6,9,10.333074
-2.8,14,10.345206
-10.45,3,10.375042
-10.35,3,10.377907
-12.2,9,10.385153
-11.1,5,10.417666
-10.45,3,10.420136
-12.25,12,10.456944
-12.45,7,10.462865
-11.9,4,10.46614
-12.55,12,10.504541
-10.65,2,10.506192
-10.35,2,10.507881
-12.55,4,10.53927
-14.05,10,10.54822
-10.05,2,10.549814
-10.95,3,10.552814
-12.45,10,10.588617
-11.75,7,10.622985
-12.8,9,10.630874
-13.05,7,10.665426
