#{"t_start": 1784226672.8118632, "env_id": "snake-v0"}
r,l,t
-11.1,6,0.759822
-17.8,25,0.933901
-14.5,21,1.005
-16.4,13,1.042604
-11.45,6,1.04712
-10.65,3,1.049405
-3.9,16,1.089699
-10.85,3,1.09198
-21.4,33,1.172524
-6.05,27,1.248776
-11.45,11,1.285013
-11.25,4,1.288093
-12.0,6,1.292599
-12.3,9,1.32728
-12.1,6,1.331793
-15.45,19,1.374338
-15.4,21,1.445865
-15.35,22,1.491221
-14.05,20,1.535527
-16.55,18,1.605745
-16.05,22,1.650721
-32.9,81,1.855037
-28.2,68,2.019918
-10.35,2,2.021466
-10.4,2,2.023105
-13.9,13,2.062677
-11.45,37,2.174993
-19.6,33,2.25602
-17.45,23,2.301578
-3.15,15,2.340237
-13.3,9,2.375117
-16.25,18,2.416586
-16.65,12,2.426165
-12.4,10,2.461633
-12.85,14,2.499585
-15.3,17,2.540571
-32.2,84,2.744191
-5.95,26,2.821862
-12.85,15,2.863319
-25.85,38,2.948382
-10.5,5,2.979308
-11.8,9,2.98643
-15.15,19,3.029486
-11.55,4,3.059692
-13.95,11,3.068471
-21.25,18,3.109743
-10.8,4,3.140177
-13.25,14,3.151
-10.75,3,3.180914
-12.05,7,3.186481
-17.95,20,3.22986
-12.6,12,3.266282
-10.7,5,3.270557
-11.4,10,3.306265
-10.85,4,3.30981
-14.85,11,3.346622
-22.0,40,3.432804
-15.85,16,3.473077
-13.5,8,3.506676
-16.7,13,3.544191
-16.9,22,3.589078
-10.65,3,3.591415
-0.85,8,3.624856
-11.7,5,3.629232
-10.75,4,3.632316
-12.15,10,3.669076
-10.35,2,3.67077
-10.95,3,3.673733
-12.8,8,3.708423
-2.25,14,3.746902
-1.8,10,3.754981
-12.4,8,3.788504
-4.05,15,3.827594
-13.05,8,3.834112
-15.25,12,3.87315
-11.5,6,3.87812
-10.95,6,3.910967
-12.0,12,3.94836
-13.15,10,3.956606
-11.45,7,3.990604
-0.35,4,3.994054
