#{"t_start": 1784226672.8134573, "env_id": "snake-v0"}
r,l,t
-14.5,17,0.921145
-18.15,23,0.966675
-7.95,28,1.043415
-10.7,5,1.047108
-14.65,15,1.086605
-14.6,13,1.124174
-11.75,4,1.127151
-1.85,12,1.164006
-10.8,5,1.168069
-10.55,6,1.17251
-13.5,12,1.209837
-11.85,7,1.242702
-2.45,13,1.252807
-27.15,34,1.361856
-16.25,32,1.441957
-10.4,2,1.443572
-11.05,6,1.44817
-11.3,5,1.452304
-16.65,27,1.529981
-10.4,4,1.533231
-10.45,3,1.56341
-11.55,7,1.568901
-22.2,38,1.654425
-15.7,24,1.728824
-2.15,9,1.736055
-4.7,21,1.809601
-14.35,10,1.818009
-7.4,34,1.901613
-2.7,15,1.940891
-16.95,19,2.010301
-15.1,14,2.021583
-14.7,16,2.063411
-27.55,48,2.184665
-11.45,7,2.217704
-13.4,13,2.255281
-15.25,14,2.293716
-20.55,30,2.344245
-17.2,13,2.382367
-12.45,11,2.418423
-11.4,4,2.421366
-2.05,11,2.457799
-10.25,2,2.459329
-18.3,33,2.539834
-12.55,7,2.572777
-13.9,18,2.614186
-23.15,66,2.777422
-11.85,7,2.782758
-13.75,14,2.822715
-13.5,17,2.86604
-11.3,8,2.899524
-10.75,3,2.901809
-12.2,5,2.905635
-18.15,23,2.978574
-18.65,23,3.024813
-15.85,15,3.063397
-10.8,4,3.066951
-15.15,16,3.106357
-11.95,14,3.144883
-11.3,6,3.149481
-19.3,17,3.218019
-18.75,28,3.267481
-14.75,14,3.306302
-11.0,5,3.310552
-6.2,14,3.350111
-10.2,2,3.351623
-12.3,9,3.38628
-18.6,17,3.42687
-13.0,8,3.460716
-12.25,6,3.465311
-10.25,2,3.467036
-28.65,38,3.551657
-13.35,6,3.583626
-11.6,12,3.620228
-10.6,5,3.624513
-13.15,16,3.666004
-11.45,10,3.702908
-1.7,10,3.711089
-13.75,11,3.746958
-14.1,9,3.754256
-11.5,4,3.784617
-12.0,5,3.788575
-11.35,4,3.792072
-13.15,15,3.830616
-16.2,16,3.873157
-11.2,8,3.907876
-12.2,9,3.914956
-15.75,15,3.955091
-13.25,12,3.993348
-12.0,8,4.000107
-12.7,10,4.035887
-0.65,8,4.071125
-13.8,9,4.078494
-10.55,3,4.080866
-16.6,13,4.119444
-12.0,6,4.124495
-14.45,14,4.164408
-12.25,7,4.197893
-11.05,3,4.200338
-11.65,4,4.203514
-11.75,6,4.236972
-10.5,2,4.238655
-10.95,3,4.241158
-11.2,4,4.244159
-12.0,8,4.277881
-14.1,13,4.28851
-3.55,11,4.32612
-11.3,5,4.330207
-12.9,5,4.361233
-11.5,5,4.36534
-11.5,5,4.369192
-11.4,5,4.400671
-11.5,9,4.408337
-0.85,7,4.442139
-13.7,10,4.450346
-11.65,7,4.48451
-15.45,11,4.493593
-10.6,4,4.523652
-10.6,4,4.526935
-12.0,6,4.531806
-12.65,10,4.569273
-12.25,7,4.575124
-11.45,4,4.60616
-12.8,8,4.612654
-13.55,11,4.648774
-11.2,4,4.652007
-11.5,9,4.68802
-13.85,11,4.696915
-11.05,4,4.728456
-11.4,9,4.736082
-12.25,6,4.77001
-12.05,7,4.776202
-12.2,8,4.783114
-14.2,9,4.817788
-11.9,10,4.870794
-11.3,5,4.875146
-14.05,11,4.911325
-11.4,5,4.915357
-11.65,4,4.91857
-11.15,7,4.952768
-12.6,9,4.960436
-11.9,5,4.993027
-10.75,4,4.996396
-10.5,5,5.000384
-1.8,10,5.035631
-12.25,6,5.040568
-12.0,6,5.045754
-10.45,3,5.076801
-12.5,9,5.084419
-10.9,9,5.119606
-11.75,8,5.126218
-11.05,3,5.128595
-12.55,7,5.163207
-11.5,9,5.170666
-11.5,4,5.201862
-11.7,5,5.206066
-12.6,9,5.24108
-10.3,2,5.242703
-13.15,7,5.248327
-10.7,5,5.252492
-11.75,7,5.286258
-11.1,5,5.290312
-11.7,5,5.322666
-13.25,10,5.330969
-10.75,3,5.333653
-10.05,2,5.335319
-2.65,16,5.375408
-11.4,5,5.407983
-0.95,8,5.414501
-12.9,14,5.454474
-12.0,6,5.487496
-11.8,9,5.495363
-11.4,8,5.528928
-12.05,8,5.535653
-13.8,9,5.571079
-10.15,2,5.572801
-10.3,2,5.574584
-13.9,9,5.581764
-13.15,8,5.616846
-11.7,9,5.651284
-11.5,10,5.659544
-10.5,2,5.661186
-11.3,5,5.694113
-13.15,10,5.702751
-12.0,5,5.735032
-11.1,5,5.739051
-10.5,2,5.74106
-13.4,9,5.776754
-13.0,8,5.783554
-11.3,5,5.787554
-11.65,7,5.821619
-10.4,2,5.823386
-11.7,8,5.830338
-10.75,3,5.860756
-10.8,5,5.864958
-11.35,4,5.869155
-14.2,9,5.905796
-11.4,10,5.914513
-10.35,3,5.944966
-10.25,2,5.946661
-1.8,9,5.954587
-11.95,4,5.957878
-13.0,6,5.990907
-14.6,13,6.029402
-13.1,10,6.03768
-12.4,5,6.070609
-11.5,9,6.078212
-11.35,4,6.081426
-10.75,4,6.112612
-10.6,4,6.116263
-11.25,6,6.121033
-10.9,4,6.151627
-13.45,10,6.160008
-12.75,11,6.197401
-12.1,6,6.202552
-10.75,7,6.236502
-11.6,9,6.244167
-11.95,8,6.279003
-10.35,3,6.281381
-10.9,5,6.285764
-11.85,8,6.320722
-11.35,7,6.326817
-11.7,8,6.361423
-11.5,9,6.369055
-11.15,8,6.404075
-1.8,9,6.411734
-12.65,7,6.445826
-10.6,4,6.449616
-12.8,8,6.45663
-10.75,6,6.48899
-12.7,9,6.496662
-12.25,4,6.528251
-1.7,9,6.535815
-10.55,3,6.538387
-10.55,3,6.568737
-11.0,8,6.575398
-10.85,6,6.580178
-14.2,8,6.613963
-11.2,4,6.617603
-0.5,6,6.650689
-10.7,4,6.653933
-10.25,2,6.655566
-11.25,6,6.660746
-12.8,8,6.695403
-2.1,11,6.731199
-10.4,2,6.733046
-12.65,8,6.739593
-10.4,2,6.74131
-13.85,8,6.776279
-10.65,6,6.781116
-10.4,5,6.785352
-11.1,6,6.818798
-10.45,2,6.820473
-13.7,10,6.858164
-10.6,6,6.863171
-12.3,5,6.867756
-1.7,6,6.903141
-10.35,2,6.904791
-10.25,2,6.906619
-12.05,8,6.913536
-10.4,5,6.945734
-10.6,4,6.949484
-10.9,4,6.952714
-10.35,2,6.954349
-12.8,10,6.990962
-13.0,10,7.027469
-11.05,4,7.030652
-14.55,8,7.037505
-11.3,5,7.069773
-11.7,9,7.077029
-11.95,7,7.109888
-11.05,6,7.114607
-13.0,9,7.150657
-13.0,9,7.158011
-11.5,5,7.162527
-11.5,5,7.194804
-10.2,2,7.196411
-11.2,4,7.199742
-10.65,2,7.201388
-11.2,4,7.233226
-11.45,11,7.242209
-11.2,4,7.245435
-11.3,5,7.278339
-11.95,7,7.284432
-11.0,4,7.287752
-11.15,3,7.31824
-10.9,4,7.321437
-12.4,9,7.329103
-10.25,2,7.359074
-10.55,3,7.361455
-12.05,7,7.367557
-11.55,7,7.401708
-11.4,5,7.40586
-12.7,10,7.442798
-13.35,10,7.451231
-13.15,10,7.487255
-10.35,3,7.489744
-10.95,3,7.492702
-2.0,12,7.530341
-10.75,7,7.53623
-11.35,7,7.569692
-12.1,5,7.573726
-12.45,11,7.610484
-11.35,4,7.613644
-11.35,8,7.648317
-12.1,12,7.65864
-10.35,3,7.687981
-10.45,6,7.693012
-11.05,3,7.695516
-10.85,3,7.698863
-12.7,10,7.736533
-10.65,2,7.738283
-11.0,6,7.743567
-15.35,11,7.781125
-12.2,10,7.818357
-11.4,5,7.822375
-11.2,4,7.826044
-10.35,2,7.827684
-11.45,10,7.863131
-10.25,2,7.86477
-12.55,7,7.899535
-12.25,10,7.907908
-12.0,6,7.940517
-11.75,6,7.945588
-11.6,5,7.949812
-11.7,9,7.986152
-10.75,3,7.98861
-11.15,8,8.023084
-12.75,8,8.030016
-10.75,4,8.033642
-10.35,2,8.035262
-11.25,3,8.066023
-11.15,3,8.068585
-10.55,3,8.070965
-11.15,7,8.076995
-10.65,3,8.10808
-10.75,6,8.112949
-12.25,7,8.119001
-11.85,11,8.156253
-10.5,2,8.158323
-11.1,5,8.189809
-2.65,13,8.201182
-1.0,6,8.234625
-11.1,5,8.23946
-10.65,6,8.244866
-12.1,9,8.280449
-11.8,9,8.316453
-13.45,7,8.322254
-11.65,7,8.32823
-10.25,2,8.358167
-13.85,8,8.36467
-10.85,3,8.367424
-11.3,4,8.370571
-12.1,6,8.403956
-11.8,10,8.412138
-10.95,6,8.445199
-13.0,6,8.450253
-10.35,3,8.452708
-10.75,3,8.482842
-11.15,7,8.488628
-12.25,4,8.492337
-11.0,4,8.523312
-11.35,7,8.529378
-12.5,9,8.565193
-11.95,7,8.571466
-10.35,2,8.573026
-11.95,7,8.60807
-10.25,3,8.610715
-13.3,10,8.619615
-10.3,2,8.621312
