#{"t_start": 1784226672.8110783, "env_id": "snake-v0"}
r,l,t
-16.2,17,0.923366
-47.6,88,1.129428
-2.35,12,1.166249
-13.4,9,1.173253
-11.2,6,1.205791
-11.8,5,1.209828
-33.45,36,1.292486
-11.8,8,1.326501
-32.4,40,1.412872
-13.95,71,1.608813
-10.65,3,1.611236
-11.65,7,1.616491
-0.65,5,1.648144
-11.85,7,1.653731
-12.6,9,1.688416
-13.65,11,1.696914
-10.8,5,1.728686
-11.4,4,1.73205
-15.15,15,1.772292
-24.45,30,1.852691
-12.95,7,1.85819
-10.9,4,1.861534
-10.55,7,1.896034
-15.6,17,1.936976
-13.0,10,1.972217
-13.05,20,2.014896
-15.85,23,2.062622
-12.1,9,2.09794
-10.85,7,2.10364
-14.35,15,2.14253
-12.0,5,2.146492
-19.2,33,2.255256
-16.15,15,2.267031
-18.7,37,2.378401
-12.7,9,2.385563
-10.9,4,2.415829
-26.3,37,2.499591
-12.5,5,2.503709
-13.85,14,2.542113
-21.05,30,2.620684
-10.8,4,2.623812
-14.3,13,2.661364
-14.7,22,2.705969
-1.1,6,2.738658
-14.7,13,2.777372
-12.5,13,2.787309
-12.75,7,2.821778
-10.65,3,2.824227
-11.0,9,2.860941
-13.75,11,2.869901
-10.55,2,2.871608
-13.0,12,2.907893
-11.15,34,2.989356
-12.2,9,3.024484
-16.25,19,3.066537
-10.8,5,3.070819
-11.4,5,3.101796
-10.85,3,3.104114
-27.8,41,3.19091
-12.2,6,3.223448
-12.6,17,3.264064
-16.8,18,3.306245
-11.2,9,3.341861
-1.95,12,3.35159
-15.25,18,3.39343
-13.5,13,3.430625
-14.05,20,3.473807
-12.6,5,3.505053
-18.0,18,3.546587
-15.1,9,3.553903
-11.05,7,3.586689
-13.15,8,3.593266
-11.95,7,3.625581
-10.55,3,3.628356
-11.45,10,3.664874
-12.75,12,3.675436
-11.9,9,3.710886
-18.1,16,3.750762
-3.25,20,3.794333
-17.55,19,3.836534
-11.45,3,3.868299
-11.25,6,3.873075
-16.25,20,3.917211
-12.45,11,3.954144
-2.75,16,3.995602
-11.7,5,3.999712
-11.2,4,4.003179
-14.4,16,4.044045
-10.35,2,4.074255
-18.6,20,4.118556
-11.3,9,4.125597
-20.9,34,4.238345
-12.55,11,4.247257
-10.35,2,4.248943
-10.2,2,4.250487
-18.6,30,4.330857
-10.1,2,4.332467
-14.0,16,4.372296
-12.2,12,4.409808
-10.2,2,4.411401
-10.55,6,4.444381
-10.3,2,4.445935
-12.85,12,4.483921
-12.7,9,4.491613
-2.15,10,4.526833
-12.2,9,4.534065
-11.3,6,4.568368
-12.05,11,4.577369
-15.25,12,4.614932
-11.5,9,4.6494
-13.25,8,4.655826
-10.75,6,4.689528
-10.8,5,4.693576
-10.7,5,4.697481
-1.0,9,4.733138
-12.55,10,4.741657
-12.85,7,4.776868
-11.9,5,4.780855
-11.1,5,4.785405
-11.2,4,4.815883
-10.25,2,4.817664
-11.05,7,4.838569
-12.0,12,4.878266
-12.15,12,4.915294
-12.0,6,4.9201
-10.5,2,4.921667
-10.7,5,4.954222
-0.75,7,4.96025
-12.2,9,4.996132
-10.35,3,4.998682
-10.75,3,5.001039
-12.8,8,5.007634
-11.5,5,5.038762
-10.9,5,5.042815
-12.5,6,5.047976
-11.2,9,5.083859
-10.95,3,5.086672
-11.6,5,5.118626
-10.3,2,5.12031
-11.45,7,5.125898
-10.2,2,5.127635
-10.4,4,5.130857
-13.8,9,5.167103
-13.65,8,5.201785
-12.8,8,5.208338
-12.1,5,5.212514
-12.7,9,5.247456
-11.45,7,5.253246
-11.4,5,5.285228
-10.5,2,5.286912
-10.75,6,5.291802
-10.45,3,5.294352
-14.2,9,5.330071
-10.45,3,5.332426
-11.4,5,5.336721
-11.35,4,5.366754
-12.0,6,5.371789
-12.0,9,5.40769
-11.75,8,5.414273
-10.4,2,5.415997
-12.3,5,5.448261
-13.25,6,5.453324
-10.75,3,5.455823
-12.05,8,5.490587
-13.75,7,5.496722
-11.1,5,5.501052
-13.15,15,5.540442
-10.85,3,5.543003
-11.95,7,5.576871
-2.3,14,5.616406
-10.35,2,5.618315
-11.05,4,5.621474
-11.35,4,5.624739
-11.9,10,5.660255
-11.05,4,5.663448
-12.4,9,5.699813
-11.3,9,5.707862
-12.5,9,5.743301
-12.45,10,5.779842
-10.85,6,5.78498
-12.6,9,5.820502
-11.9,5,5.824867
-0.15,4,5.82844
-12.05,8,5.863044
-15.25,12,5.873967
-11.5,6,5.90805
-10.45,2,5.910047
-14.5,13,5.948931
-12.25,6,5.954299
-14.3,9,5.989629
-10.85,7,5.995655
-10.5,5,5.999786
-12.75,6,6.032533
-10.3,2,6.034339
-10.65,3,6.036819
-10.3,2,6.038458
-10.35,3,6.040799
-10.55,2,6.042473
-12.4,10,6.079699
-13.1,10,6.115701
-10.9,4,6.119333
-12.35,10,6.154746
-14.05,7,6.160686
-10.3,2,6.162259
-11.2,4,6.165532
-11.6,8,6.200527
-11.5,4,6.204052
-12.25,10,6.24037
-10.45,2,6.24218
-12.45,8,6.248939
-11.6,9,6.284837
-13.3,10,6.321331
-14.2,9,6.329062
-10.9,4,6.332335
-11.7,5,6.364505
-10.4,2,6.366214
-10.35,2,6.368163
-11.95,7,6.373875
-10.25,2,6.403809
-11.95,4,6.407187
-14.15,8,6.41398
-11.0,4,6.445629
-11.9,9,6.453564
-11.3,5,6.458051
-11.5,6,6.490432
-12.1,9,6.498036
-11.05,4,6.529632
-12.85,7,6.535715
-2.85,12,6.573343
-10.85,3,6.575917
-12.45,8,6.582389
-10.55,3,6.612119
-10.45,2,6.613777
-10.65,3,6.616251
-11.7,5,6.620703
-10.9,4,6.652112
-10.6,2,6.653825
-11.1,6,6.65873
-0.15,4,6.662202
-10.5,2,6.663823
-1.55,6,6.696846
-10.3,2,6.69849
-10.6,2,6.700075
-12.3,8,6.733423
-10.55,3,6.736123
-11.75,8,6.74272
-11.4,10,6.779381
-10.9,4,6.782531
-10.15,2,6.784249
9.25,8,6.819454
-10.3,2,6.82104
-10.55,2,6.82269
-12.85,11,6.861259
-10.4,2,6.862907
-11.85,6,6.868362
-1.8,10,6.907072
-11.4,5,6.911619
-10.8,6,6.916639
-11.05,7,6.950541
-12.85,12,6.988776
-10.4,5,6.99324
-10.25,3,6.995637
-13.0,9,7.03138
-12.45,8,7.038167
-12.25,6,7.071253
-11.6,6,7.07603
-11.35,7,7.081612
-10.9,4,7.112145
-11.05,7,7.117731
-12.0,5,7.121837
-10.5,2,7.152101
-10.65,2,7.153773
-12.9,8,7.160282
-11.45,6,7.193806
-10.4,4,7.197062
-12.35,7,7.20283
-14.05,10,7.239548
-3.15,11,7.277356
-11.65,7,7.283071
-12.4,9,7.318856
-10.4,2,7.320503
-14.25,14,7.36056
-10.75,4,7.363696
-10.45,2,7.365308
-10.95,3,7.36825
-10.45,3,7.370616
-11.25,6,7.403964
-13.1,5,7.408127
-12.1,5,7.412418
-10.5,2,7.413983
-11.7,5,7.446667
-10.5,2,7.448344
-12.0,6,7.453486
-10.85,3,7.455945
-10.85,7,7.489475
-11.3,5,7.494108
-11.65,7,7.527784
-10.3,4,7.531047
-14.0,6,7.536132
-10.85,3,7.538474
-10.3,4,7.569579
-11.75,7,7.575114
-10.9,4,7.578579
-11.05,4,7.609347
-13.2,9,7.616727
-11.35,3,7.619618
-13.45,14,7.658804
-13.0,9,7.693657
-10.55,3,7.696117
-12.0,6,7.702259
-11.8,4,7.734499
-11.7,9,7.742186
-11.3,10,7.779354
-17.9,17,7.822249
-10.55,3,7.824615
-10.65,6,7.829916
-11.85,7,7.862975
-11.35,3,7.865388
-10.2,2,7.867044
-10.6,4,7.870774
-3.9,15,7.91176
-11.35,10,7.947864
-10.95,3,7.950257
-13.5,9,7.986799
-10.5,2,7.988397
-10.5,2,7.990083
-11.9,9,8.025329
-13.0,9,8.033127
-10.15,2,8.035086
-13.15,7,8.069119
-10.45,3,8.071646
-1.35,5,8.075595
-10.55,2,8.077624
-11.25,7,8.111966
-11.35,4,8.115208
-10.6,4,8.118821
-10.6,5,8.150943
-10.4,4,8.154423
-11.0,4,8.157692
-1.0,5,8.162198
-10.75,3,8.192032
-11.05,3,8.194908
-10.9,4,8.198064
-11.05,3,8.200484
-10.8,5,8.205016
-11.45,7,8.239358
-10.45,3,8.242595
-10.55,3,8.245505
-11.2,4,8.277082
-10.25,3,8.27943
-0.55,7,8.285501
-12.45,8,8.320575
-11.9,5,8.324508
-11.25,6,8.329684
-1.35,8,8.364494
-11.05,3,8.366913
-11.15,3,8.369694
-13.25,11,8.407069
-11.35,6,8.412008
-10.55,3,8.414382
-14.3,9,8.449866
-10.25,2,8.451806
-10.7,2,8.45331
-10.3,2,8.45495
-12.15,11,8.491739
-10.4,2,8.493803
-10.65,3,8.496145
-11.05,3,8.526782
-2.85,11,8.53609
-10.95,3,8.538444
-13.15,11,8.576091
-10.1,2,8.578046
-13.85,8,8.613786
-10.25,2,8.615474
-11.7,5,8.620204
-11.2,4,8.623592
-11.1,5,8.656754
-11.15,3,8.659101
-10.7,4,8.662982
-12.9,8,8.698018
-12.6,9,8.705665
-10.3,4,8.737118
-11.7,8,8.74413
-10.2,2,8.745732
-11.4,9,8.786274
-11.75,8,8.792879
-10.3,4,8.796253
-10.55,2,8.826012
-13.75,7,8.831995
-11.45,6,8.836982
