#{"t_start": 1784226672.8112764, "env_id": "snake-v0"}
r,l,t
-17.8,25,0.929584
-14.5,9,0.9639
-13.15,10,0.971756
-10.7,4,0.974761
-31.5,41,1.089489
-14.35,19,1.131469
-11.5,4,1.134759
-14.4,17,1.203293
-10.85,3,1.205626
-18.6,29,1.283204
-20.8,28,1.332331
-7.25,29,1.410438
-11.7,9,1.44487
-12.7,6,1.4495
-13.1,10,1.485647
-17.25,23,1.532079
-5.5,20,1.5755
-33.95,87,1.812574
-14.15,18,1.854831
-16.35,34,1.938264
-14.9,30,2.016191
-12.45,12,2.055134
-19.7,26,2.104244
-17.3,24,2.178097
-27.95,46,2.296593
-1.25,57,2.423451
-19.35,32,2.503536
-19.25,46,2.622157
-11.2,5,2.626213
-11.9,9,2.660414
-10.25,2,2.662064
-13.65,14,2.700228
-13.85,8,2.70653
-2.95,20,2.778731
-16.7,29,2.859921
-10.15,2,2.861539
-11.95,11,2.870494
-10.25,3,2.899805
-10.5,5,2.903895
-17.05,19,2.946663
-14.0,28,3.023409
-14.6,21,3.067132
-11.1,5,3.071427
-12.35,15,3.110291
-10.4,2,3.111876
-11.1,5,3.143269
-33.45,54,3.268042
-13.0,6,3.300405
4.3,31,3.35369
-21.0,20,3.424087
-4.45,20,3.467382
-12.85,10,3.502449
-11.25,10,3.510638
-12.5,6,3.542292
-14.15,15,3.58162
-10.7,5,3.585691
-16.35,16,3.625406
-10.95,8,3.632128
-10.7,5,3.664712
-21.05,24,3.713154
-17.25,20,3.756311
-3.2,13,3.794169
-18.25,23,3.868909
-10.15,2,3.870483
-12.7,9,3.877886
-13.6,10,3.913919
-10.55,3,3.916215
-11.05,3,3.918813
-13.05,7,3.952404
-14.7,10,3.960544
-10.35,3,3.991136
-10.75,4,3.99456
-14.2,13,4.033138
-14.35,12,4.043049
-2.45,11,4.080526
-11.5,5,4.084729
-11.15,8,4.119174
-11.9,5,4.123114
-10.6,5,4.155411
-10.35,2,4.157156
-11.05,4,4.16075
-12.15,7,4.166486
-10.55,3,4.196733
-10.7,2,4.19834
-1.15,9,4.205599
-12.1,5,4.238183
-18.6,22,4.283158
-11.95,7,4.288968
-0.15,4,4.320828
-10.75,3,4.323275
-12.5,6,4.3282
-10.2,2,4.32978
-10.9,5,4.360883
-11.0,5,4.364925
-10.35,3,4.367395
-13.3,12,4.404369
-11.3,5,4.408431
-12.6,9,4.444206
-13.7,17,4.486578
-10.5,2,4.488186
-14.35,12,4.524897
-13.8,9,4.53224
-10.3,4,4.535759
-11.35,7,4.570593
-11.65,7,4.576421
-1.2,8,4.61079
-12.85,7,4.616474
0.0,2,4.618379
-13.4,9,4.652556
-13.85,8,4.658865
-11.2,4,4.690894
-11.95,4,4.694192
-10.75,4,4.697316
-12.1,8,4.732144
-11.05,3,4.734982
-10.7,5,4.738955
