#{"t_start": 1784226672.8132615, "env_id": "snake-v0"}
r,l,t
-3.0,14,0.764578
-15.9,9,0.92612
-4.55,27,1.002117
-12.75,14,1.012869
-10.9,4,1.043578
-11.8,4,1.046525
-10.05,2,1.048071
-10.25,3,1.050497
-10.15,3,1.052715
-5.4,29,1.130315
-5.05,15,1.1697
-23.05,68,1.332917
-15.35,34,1.442128
-11.6,5,1.44612
-11.65,6,1.450939
-14.15,12,1.488342
-33.3,53,1.614399
-21.8,26,1.690112
-19.25,19,1.732968
-10.55,4,1.736213
-25.1,48,1.859443
-14.9,13,1.898651
6.4,23,1.971731
-15.45,27,2.020134
-17.55,11,2.058138
-13.2,18,2.100784
-14.95,11,2.136702
-11.0,5,2.140449
-10.75,3,2.142832
-4.6,23,2.216423
-21.9,32,2.296211
-15.2,16,2.335974
-12.9,8,2.342114
8.75,11,2.378618
-19.25,30,2.456928
-14.7,9,2.464031
-11.35,7,2.496704
-13.05,14,2.535395
-14.55,27,2.584006
-13.2,9,2.618605
-11.3,5,2.622501
-11.7,5,2.653632
-24.05,31,2.733464
-14.35,11,2.742078
-16.15,24,2.818074
-12.9,12,2.828398
-13.1,6,2.861988
-14.0,10,2.870277
-10.95,3,2.899694
-10.7,5,2.90355
-19.85,27,2.979555
-10.75,7,2.985103
-12.2,53,3.10919
-10.75,4,3.139615
-13.25,15,3.178783
-13.25,7,3.184321
-14.55,10,3.219861
-24.5,33,3.301164
-13.05,7,3.306478
-12.7,10,3.342967
-13.95,16,3.383398
-23.75,28,3.460124
-13.8,10,3.468016
-10.45,3,3.47019
-15.55,10,3.505335
-10.85,7,3.511005
-12.7,13,3.548318
-12.25,7,3.58134
-10.95,7,3.586944
-12.1,4,3.590078
-16.5,13,3.627888
-17.2,12,3.66618
-10.85,6,3.671427
-11.85,11,3.708799
-11.5,8,3.715038
-4.95,15,3.75443
-10.9,4,3.784789
-10.7,5,3.788751
-12.25,7,3.794669
-12.0,5,3.825482
-10.9,4,3.828588
-11.35,7,3.83445
-11.7,5,3.867806
-11.8,5,3.871811
-3.9,14,3.91114
-11.6,9,3.918536
-11.0,8,3.952846
-15.85,18,3.996043
-12.55,7,4.029616
-10.1,2,4.031259
-11.6,6,4.036062
-14.55,12,4.074746
-11.75,7,4.080264
-11.3,6,4.112538
-10.6,4,4.116486
-10.2,2,4.11801
-10.9,8,4.124668
-10.65,3,4.155267
-12.05,6,4.160426
-10.9,4,4.163785
-11.65,7,4.197279
-10.7,5,4.201316
-12.7,8,4.236323
-12.45,16,4.276515
-12.4,8,4.283119
-11.9,9,4.318994
-10.7,5,4.322923
-10.8,5,4.327106
-10.95,8,4.36063
-10.45,2,4.362234
-11.35,4,4.365516
-10.85,7,4.398084
-14.05,7,4.404094
-10.15,3,4.406534
-12.5,9,4.442314
-11.35,4,4.445381
-12.05,8,4.452034
-14.15,10,4.488742
-12.05,6,4.493767
-10.55,3,4.522991
-10.4,2,4.524775
-13.55,8,4.531157
-10.25,2,4.533071
-11.15,8,4.568701
-11.65,8,4.575298
-10.9,4,4.606336
-0.75,7,4.612042
-10.35,2,4.613775
-12.25,6,4.645671
-10.25,2,4.647302
-10.75,3,4.649835
-12.9,9,4.656956
-1.9,9,4.693106
-10.75,7,4.698667
-11.3,8,4.733904
-11.9,5,4.737856
-10.4,2,4.739593
-10.75,3,4.771143
-12.2,8,4.777943
-2.8,10,4.813813
-12.45,8,4.83547
-11.75,8,4.871811
-10.4,2,4.873484
-11.5,6,4.878709
-10.85,3,4.881327
-12.45,8,4.914752
-12.4,8,4.921181
-10.5,2,4.951279
-10.3,2,4.952943
-10.7,5,4.957047
-10.95,6,4.962322
-10.15,2,4.963884
-11.65,11,5.001384
-13.0,9,5.035806
-12.75,12,5.04593
-10.6,4,5.077816
-11.15,7,5.08375
-11.1,5,5.087874
-10.45,4,5.119012
-13.2,16,5.160895
-13.85,8,5.167657
-11.8,9,5.202894
-11.75,7,5.208914
-10.5,2,5.210415
-13.15,7,5.243698
-12.8,8,5.250338
-11.75,6,5.283157
-10.9,4,5.286432
-11.95,7,5.292256
-12.65,7,5.326383
-11.65,7,5.332011
-12.1,8,5.365507
-14.35,11,5.374782
-11.6,6,5.408144
-12.4,9,5.415494
-11.5,10,5.452111
-11.2,9,5.487667
-11.3,4,5.491498
-10.8,5,5.495539
-10.75,4,5.498965
-12.55,8,5.532742
-13.65,10,5.540974
-11.5,8,5.575537
-13.75,11,5.61252
-13.15,8,5.619404
-12.1,9,5.653922
-1.2,9,5.661362
-12.1,5,5.694287
-11.1,6,5.699591
-11.4,8,5.706575
-11.5,5,5.738439
-11.1,6,5.743655
-10.2,2,5.745209
-11.7,5,5.777787
-15.4,9,5.785307
-12.6,9,5.820973
-11.05,7,5.827199
-11.15,3,5.829723
-13.15,7,5.863361
-10.4,5,5.868349
-10.35,2,5.870146
-12.25,6,5.904339
-10.35,3,5.906875
-11.25,6,5.912197
-11.05,6,5.945142
-11.3,5,5.949783
-10.15,2,5.951385
-10.75,7,5.957184
-13.85,8,5.991945
-11.35,7,5.997698
-12.25,7,6.031416
-11.5,9,6.038762
-11.65,4,6.070785
-10.8,5,6.075155
-11.65,4,6.078372
-11.15,6,6.111115
-11.35,4,6.114423
-10.95,3,6.117246
-10.25,2,6.118871
-2.0,7,6.151801
-11.0,8,6.158625
