#{"t_start": 1784226672.8106408, "env_id": "snake-v0"}
r,l,t
-12.85,12,0.765471
-16.25,26,0.967552
-10.35,4,0.970898
-8.25,31,1.049813
-0.4,6,1.05449
-23.05,34,1.163726
-19.9,22,1.208468
-11.3,5,1.212529
-13.0,6,1.244663
-16.95,30,1.295368
-3.45,28,1.372548
-19.05,23,1.445457
-13.95,22,1.490854
-14.5,52,1.616168
-15.9,16,1.656368
-13.05,10,1.691893
-2.1,62,1.853907
-12.0,6,1.858586
-3.05,8,1.894205
-12.75,6,1.898732
-15.0,25,1.97345
-10.35,2,1.975026
-7.45,47,2.0969
-11.8,4,2.099851
-3.65,23,2.145323
-10.5,2,2.146887
-12.8,10,2.182465
-11.4,8,2.216461
-6.85,24,2.262881
-12.65,14,2.300911
-10.65,6,2.305818
-18.05,16,2.345411
-11.65,7,2.378796
-1.85,12,2.415474
-12.75,14,2.426288
-10.5,4,2.457254
-5.3,25,2.504102
-18.4,40,2.617671
-10.45,4,2.621079
-13.45,10,2.656138
-10.75,4,2.659251
1.3,37,2.743838
-18.55,19,2.786937
-17.1,22,2.86292
-2.4,14,2.901201
-10.95,3,2.903726
-14.75,19,2.946491
-13.5,6,2.951064
-21.05,19,3.020934
-2.0,9,3.028304
-11.65,7,3.060838
-14.25,15,3.072809
-5.8,34,3.181303
-16.05,12,3.190554
-10.9,4,3.221525
-11.35,10,3.229573
-10.25,3,3.231792
-12.15,4,3.262268
-13.55,11,3.270985
-15.2,13,3.308944
-43.15,62,3.468879
-13.85,18,3.510316
-11.25,6,3.542091
-11.25,3,3.544609
-0.45,6,3.549272
-1.2,9,3.583858
-17.65,22,3.628751
-30.05,30,3.710557
-10.75,3,3.71301
-15.55,20,3.75614
-12.35,7,3.788859
-14.2,9,3.79636
-13.2,17,3.836905
-10.55,3,3.868693
-11.65,7,3.87431
-11.0,5,3.878472
-11.6,5,3.910578
-10.9,5,3.914508
-1.25,7,3.920262
-13.2,12,3.95776
-11.7,8,3.992591
-14.6,9,4.000119
-12.1,13,4.038554
-11.1,5,4.04245
-13.15,7,4.077226
-10.5,2,4.078772
-12.4,9,4.086124
-11.65,11,4.122973
-10.2,2,4.124501
-12.9,9,4.160544
-11.1,4,4.163741
-10.6,4,4.167073
-12.6,9,4.202214
-6.35,20,4.246829
-15.2,13,4.284555
-11.75,8,4.291191
-22.05,22,4.364742
-11.5,4,4.367973
-13.8,9,4.402569
-0.15,4,4.405788
-10.7,5,4.410203
-11.9,13,4.448684
-10.15,2,4.45033
-11.7,9,4.486346
-11.25,6,4.491238
-15.1,13,4.52884
-12.3,5,4.532837
-12.4,8,4.568747
-11.0,5,4.572749
-11.3,9,4.608005
-12.25,8,4.614519
-11.75,6,4.619781
-12.1,8,4.653141
-13.5,8,4.659461
-11.35,6,4.693132
-11.75,7,4.69868
-12.1,4,4.730341
-10.25,3,4.73273
-10.55,2,4.734444
-11.05,4,4.737976
-11.1,6,4.742912
-12.25,7,4.778111
-10.9,4,4.781235
-10.7,5,4.785812
-10.9,4,4.816288
-10.15,3,4.818926
-11.5,6,4.838974
-11.65,4,4.87186
-15.9,18,4.913975
-12.1,14,4.953734
-11.15,8,4.960629
-1.75,7,4.966367
-11.95,7,5.000695
-10.7,5,5.00471
-11.25,3,5.007292
-10.75,6,5.039164
-10.4,2,5.040883
-10.4,5,5.0452
-10.65,3,5.0476
-11.6,8,5.082796
-11.8,4,5.086217
-11.7,5,5.090354
-10.35,3,5.120706
-11.1,5,5.124615
-10.1,2,5.126279
-0.4,3,5.128861
-2.15,11,5.166715
-10.35,3,5.169389
-10.5,2,5.170941
-12.6,9,5.206225
-11.7,5,5.210616
-13.25,6,5.242517
-12.5,6,5.247862
-11.45,4,5.251015
-10.65,3,5.253629
-12.1,5,5.285634
-12.1,8,5.292208
-10.55,3,5.294747
-12.65,8,5.329716
-11.75,6,5.334476
-11.15,7,5.367144
-10.25,2,5.369019
-10.8,5,5.373047
-12.4,9,5.408985
-12.1,5,5.413023
-10.55,2,5.41468
-11.65,4,5.417973
-12.85,7,5.452272
-16.8,17,5.494812
-12.3,5,5.499089
-11.3,9,5.533206
