#{"t_start": 1784203429.0301046, "env_id": "snake-image-v0"}
r,l,t
-11.9,5,8.682526
-13.0,9,8.689517
-13.1,9,8.696529
-12.45,8,8.702816
-13.4,9,8.710613
-11.8,4,8.714352
-12.25,6,8.719241
-12.7,5,8.723562
-10.15,3,8.725741
-12.6,9,8.734655
-12.0,6,8.740149
-12.8,8,8.886997
-14.75,11,8.894888
-11.65,4,8.898498
-10.85,3,8.900601
-12.4,9,8.907397
-11.65,7,8.913001
-11.5,8,8.918834
-13.85,8,8.924877
-1.05,7,8.930083
-12.8,8,8.93587
-13.0,9,8.942934
-12.8,8,8.949073
-10.8,6,8.953753
-13.9,9,8.960317
-10.4,2,8.962211
-13.45,7,8.967341
-11.35,7,8.972663
-10.35,2,8.974141
-11.25,6,8.978235
-1.0,5,9.123618
-1.65,8,9.130201
-10.95,3,9.132501
-10.35,2,9.13394
-14.2,9,9.141259
-12.2,9,9.148143
-10.9,4,9.150983
-13.7,13,9.161301
-1.65,8,9.167391
-11.35,4,9.170751
-13.15,7,9.176434
-11.95,4,9.180564
-12.45,8,9.187289
-11.65,4,9.190808
-11.65,4,9.193804
-11.4,9,9.200691
-10.45,3,9.202971
-12.25,6,9.207624
-11.8,4,9.210574
-10.55,3,9.213194
-11.5,8,9.218792
-12.45,8,9.386168
-10.4,2,9.388422
-0.7,7,9.394041
-10.45,3,9.397388
-12.6,9,9.404421
-11.5,6,9.408929
-11.35,4,9.412447
-0.5,6,9.417223
-10.5,2,9.418816
-12.25,6,9.423527
-11.85,8,9.430112
-11.0,8,9.436013
-10.75,3,9.43882
-10.25,2,9.440175
-10.6,4,9.443065
-10.55,3,9.445866
-10.85,7,9.450912
-10.4,2,9.452466
-10.25,3,9.455327
-14.2,8,9.461325
-12.9,5,9.465457
-10.9,4,9.468456
-10.7,5,9.472279
-11.05,6,9.476771
-11.9,5,9.48132
-13.35,11,9.639519
-11.2,4,9.642448
-11.95,10,9.650281
-11.1,5,9.654231
-11.05,4,9.657073
-10.2,2,9.658463
-11.05,3,9.660753
-11.3,6,9.665436
-11.5,9,9.672173
-11.5,5,9.67587
-10.25,3,9.678364
-11.9,5,9.682336
-10.5,2,9.683732
-12.85,7,9.689187
-10.6,5,9.692791
-14.45,15,9.704319
-13.0,9,9.710665
-10.75,3,9.713211
-10.5,2,9.714664
-11.3,9,9.721857
-10.45,3,9.724212
-10.35,3,9.726477
-10.7,5,9.730649
-12.8,9,9.87734
-10.85,7,9.882575
-12.25,6,9.887486
-10.95,8,9.893312
-2.0,9,9.89987
-10.55,4,9.902751
-10.45,3,9.905282
-10.5,5,9.908927
-10.55,6,9.913637
-10.6,6,9.918077
-10.1,2,9.919733
-10.7,2,9.921293
-12.8,8,9.92872
-11.3,9,9.935447
-11.3,9,9.942335
-11.9,5,9.946391
-10.5,5,9.949916
-11.05,7,9.955086
-10.5,6,9.95953
-11.9,5,9.963434
-11.5,8,9.96923
-12.5,6,10.110317
-13.25,8,10.116429
-11.7,8,10.122383
-11.05,7,10.127236
-11.2,9,10.133921
-10.05,2,10.135299
-11.3,9,10.141819
-10.45,4,10.144889
-12.35,7,10.149803
-12.85,7,10.155613
-11.5,9,10.162483
-10.35,2,10.163938
-11.3,9,10.170535
-11.7,9,10.177183
-10.65,3,10.179688
-11.9,5,10.183223
-13.0,9,10.190052
-10.25,2,10.19163
-10.75,7,10.197183
-10.35,3,10.199289
-11.65,7,10.204885
-11.5,6,10.350307
-11.05,7,10.355775
-10.25,2,10.357204
-10.25,2,10.358588
-11.65,7,10.364147
-11.95,10,10.371548
-11.05,7,10.376641
-10.7,2,10.378371
-11.7,9,10.385064
-11.75,6,10.389549
-12.05,8,10.395588
-10.85,3,10.397792
-11.05,4,10.400578
-10.45,3,10.402647
-12.6,9,10.409588
-10.45,2,10.411592
-11.65,7,10.416688
-10.25,2,10.418308
-15.4,17,10.430799
-12.35,6,10.434937
-12.35,8,10.440841
-12.6,9,10.588506
-10.25,2,10.589882
-14.2,9,10.596943
-11.1,5,10.600454
-10.75,7,10.605488
-10.45,4,10.608337
-10.35,2,10.609771
-10.85,3,10.6122
-1.6,9,10.619221
-11.45,3,10.621844
-11.0,4,10.624537
-12.75,11,10.632378
-1.95,8,10.638277
-10.5,2,10.639695
-10.65,3,10.6418
-13.25,6,10.646237
-12.3,5,10.649686
-10.9,4,10.652451
-10.75,6,10.656805
-12.3,9,10.66345
-11.25,3,10.665568
-12.5,5,10.669166
-11.9,9,10.675612
-12.0,6,10.816677
-11.7,8,10.822527
-13.3,9,10.82942
-11.3,5,10.832932
-10.75,6,10.837708
-11.8,9,10.844731
-11.75,6,10.849168
-11.3,6,10.853301
-12.25,6,10.857744
-11.65,8,10.863718
-10.5,2,10.865514
-11.5,9,10.872455
-12.45,8,10.878249
-11.7,9,10.884598
-12.0,8,10.890779
-12.1,5,10.894265
-10.5,2,10.896287
-10.55,2,10.897737
-11.3,9,10.904672
-12.1,8,11.058349
-10.1,2,11.059944
-10.75,3,11.062526
-12.55,7,11.067742
-1.0,8,11.07381
-10.35,2,11.075383
-11.0,6,11.080218
-12.8,8,11.086001
-13.15,7,11.092247
-11.25,6,11.097223
-12.5,9,11.104429
-10.75,3,11.106578
-11.1,5,11.110034
-12.75,8,11.116394
-0.3,5,11.120593
-10.45,3,11.12295
-10.9,4,11.125717
-10.25,2,11.127123
-12.85,7,11.132764
-13.8,9,11.139909
-11.9,5,11.143547
-12.3,5,11.147919
-11.6,9,11.155358
-11.75,11,11.314729
-11.25,6,11.31913
-10.5,2,11.321417
-11.3,8,11.327127
-10.9,5,11.331717
-12.05,7,11.337345
-10.75,4,11.340202
-10.5,2,11.341555
-12.1,8,11.34795
-11.3,5,11.351636
-10.65,3,11.354478
-11.55,3,11.35671
-10.35,3,11.358881
-14.2,9,11.365684
-10.4,2,11.367088
-11.5,5,11.371417
-10.9,5,11.374966
-10.8,2,11.376365
-11.9,5,11.380806
-10.55,3,11.382892
-13.75,6,11.387535
-11.35,3,11.38965
-12.4,8,11.395829
-11.5,5,11.39941
-12.0,6,11.404176
-12.6,9,11.556625
-11.65,7,11.562401
-10.3,2,11.563754
-14.6,9,11.570846
-11.95,4,11.573758
-12.55,7,11.579849
-13.5,9,11.586441
-14.05,7,11.591685
-14.2,9,11.59884
-10.3,2,11.600452
-12.1,8,11.606897
-11.25,6,11.611023
-10.6,4,11.614444
-10.35,3,11.616528
-10.9,4,11.619393
-12.05,7,11.625114
-12.2,8,11.631287
-11.4,8,11.637548
-11.35,7,11.64275
-10.35,2,11.644161
-12.0,6,11.648695
-3.85,9,11.795934
-12.2,8,11.801834
-12.3,5,11.805756
-12.1,5,11.80941
-10.25,4,11.812769
-10.55,3,11.814958
-11.55,3,11.817053
-11.15,7,11.822679
-1.2,9,11.829478
-11.0,6,11.833855
-11.75,6,11.838623
-10.25,2,11.840054
-10.45,3,11.84216
-10.95,3,11.844236
-11.35,7,11.84964
-11.5,5,11.853745
-11.95,7,11.858849
-11.65,7,11.864182
-1.65,8,11.869929
-10.4,2,11.871552
-11.05,7,11.876688
-10.75,3,11.879439
-11.5,5,11.882976
-11.9,9,11.889731
-11.7,8,12.033056
-11.15,8,12.038861
-13.75,7,12.044215
-13.15,8,12.049966
-11.55,3,12.052324
-13.1,8,12.058267
-12.7,8,12.064123
-10.65,3,12.066358
-12.55,7,12.071575
-13.4,9,12.078237
-11.75,8,12.084198
-10.3,4,12.087754
-10.9,5,12.091221
-11.5,5,12.09521
-10.85,3,12.097601
-10.6,4,12.100629
-11.8,4,12.103785
-12.05,8,12.109487
-11.75,8,12.115861
-11.7,9,12.122833
-11.8,4,12.274545
-10.5,2,12.276276
-11.25,6,12.281689
-10.25,3,12.283846
-10.45,2,12.285241
-10.55,3,12.288402
-10.4,2,12.289883
-11.25,6,12.294719
-12.25,7,12.300175
-12.35,7,12.305974
-0.7,7,12.311055
-11.35,4,12.314667
-10.95,7,12.319768
-11.05,4,12.323306
-11.05,7,12.328254
-0.75,7,12.333524
-10.75,3,12.335637
-10.65,2,12.337616
-11.7,8,12.343419
-10.6,2,12.345029
-12.55,8,12.351485
-1.5,8,12.378104
-11.2,5,12.382466
-11.35,4,12.385529
-12.5,5,12.389853
-13.2,9,12.541705
-11.2,5,12.546096
-13.15,7,12.550965
-14.6,9,12.557976
-10.4,5,12.561882
-11.35,3,12.564292
-10.55,6,12.568507
-11.05,3,12.571156
-12.6,9,12.577583
-10.85,7,12.583284
-11.1,5,12.587591
-10.4,2,12.588972
-10.85,3,12.591144
-12.25,6,12.59577
-10.7,5,12.599252
-11.35,7,12.604796
-10.55,3,12.607023
-10.3,4,12.610055
-10.3,2,12.611618
-10.55,3,12.614109
-10.35,3,12.61625
-11.0,5,12.619906
-12.0,9,12.626585
-12.45,8,12.632787
-11.15,7,12.638164
-14.45,15,12.790901
-10.4,2,12.792265
-1.5,7,12.7981
-11.2,4,12.8009
-10.45,3,12.803253
-10.35,3,12.805754
-11.85,8,12.811692
-14.05,10,12.819141
-10.3,2,12.820749
-11.05,3,12.8231
-11.25,3,12.825477
-10.45,4,12.830168
-12.75,8,12.838429
-12.55,7,12.843644
-10.1,2,12.845458
-10.65,3,12.847806
-14.2,9,12.856145
-13.0,9,12.866369
-11.2,5,12.873348
-14.6,9,12.883393
-11.75,8,12.892823
-10.65,3,12.896828
10.0,3,13.047099
-10.6,4,13.050316
-13.85,8,13.05672
-12.75,6,13.061454
-10.6,4,13.065685
-11.8,4,13.069312
-10.15,2,13.072144
-12.1,5,13.078388
-12.55,7,13.085607
-11.3,5,13.089739
-12.55,7,13.095356
-10.9,5,13.099134
-10.85,3,13.101408
-11.9,5,13.105526
-1.5,6,13.110442
-12.3,5,13.115074
-13.4,9,13.12251
-11.35,4,13.125258
-10.75,3,13.127411
-10.45,2,13.12943
-0.85,7,13.134921
-0.5,6,13.140602
-11.15,7,13.146159
-11.65,7,13.151201
-10.65,3,13.15415
-12.75,6,13.305382
-12.7,8,13.312143
-11.95,4,13.315407
-10.4,2,13.317049
-12.75,8,13.323159
-12.55,7,13.328374
-11.05,4,13.33183
-11.9,9,13.338824
-10.6,6,13.34314
-10.95,3,13.34606
-10.9,4,13.348927
-0.2,5,13.35242
0.0,2,13.354386
-11.5,9,13.360692
-13.1,8,13.367426
-12.5,5,13.371944
-10.45,3,13.37414
-13.0,9,13.381435
-11.35,4,13.384296
-10.45,3,13.386724
-10.55,2,13.38865
-12.9,9,13.395225
-11.7,9,13.401722
-11.35,4,13.553478
-11.8,9,13.561719
-12.85,7,13.568553
-12.1,9,13.579604
-12.2,9,13.590403
-12.1,5,13.596354
-14.0,9,13.606751
-10.45,4,13.610927
-13.4,12,13.625763
-12.4,9,13.636912
-11.75,8,13.646657
-10.55,6,13.653342
-11.65,7,13.661532
-10.8,6,13.668116
-11.3,5,13.674431
-10.55,3,13.678329
-4.55,12,13.689194
-11.8,4,13.692181
-10.8,5,13.844824
-10.75,3,13.847116
-10.55,2,13.848526
-11.8,6,13.853174
-12.55,7,13.858135
-10.85,3,13.86025
-10.45,4,13.863597
-11.35,4,13.866544
-10.55,3,13.868627
-10.5,5,13.872361
-11.75,6,13.876601
-1.05,7,13.882178
-11.5,5,13.886893
-13.8,9,13.895622
-12.3,9,13.905367
-11.35,4,13.908598
-11.05,7,13.914378
-10.75,3,13.91719
-11.25,3,13.920046
-10.3,2,13.922449
-10.35,3,13.924606
-11.35,4,13.927412
-12.85,7,13.933939
-11.4,8,13.940152
-10.45,2,13.941926
-11.6,5,13.945644
-12.25,7,14.097461
-12.0,6,14.101885
-12.6,9,14.109106
-12.5,6,14.113948
-10.85,6,14.118398
-11.75,7,14.124114
-11.5,4,14.126987
-12.8,8,14.13314
-11.95,4,14.135933
-12.8,9,14.142861
-11.3,9,14.149836
-10.25,3,14.151983
-10.6,2,14.153593
-10.4,2,14.156235
-10.9,4,14.159239
-12.9,5,14.163519
-10.55,4,14.166353
-11.3,5,14.169985
-11.1,5,14.174206
-11.75,8,14.180809
-10.5,2,14.182373
-10.25,3,14.18459
-12.75,8,14.191676
-11.05,7,14.343979
-10.65,3,14.347189
-14.2,8,14.354574
-12.5,9,14.360955
-14.2,9,14.36802
-12.0,6,14.374076
-13.1,9,14.381916
-11.35,4,14.384716
-10.25,2,14.386737
-11.65,7,14.392902
-12.0,8,14.399965
-11.8,9,14.40697
-13.4,9,14.415684
-10.9,4,14.419304
-10.5,5,14.423584
-10.7,5,14.427105
-12.2,9,14.433773
-0.5,4,14.436906
-11.6,6,14.441164
-0.7,6,14.445657
-10.6,4,14.448611
-10.15,3,14.592306
-0.5,6,14.597034
-11.8,6,14.601264
-10.05,2,14.602713
-10.15,2,14.604371
-12.45,8,14.610548
-11.35,4,14.613597
-12.7,5,14.61733
-11.25,3,14.619419
-11.3,6,14.624299
-10.75,3,14.626496
-10.45,4,14.629855
-10.45,3,14.631928
-13.0,6,14.636629
-10.25,2,14.638046
-12.75,6,14.642191
-10.45,3,14.64497
-10.45,4,14.647799
-10.35,3,14.650074
-10.55,2,14.651428
-11.0,8,14.657607
-10.4,5,14.661006
-12.25,7,14.666142
-11.1,6,14.670733
-10.5,2,14.672171
-11.2,4,14.674917
-11.5,4,14.678085
-13.0,9,14.685268
-10.75,2,14.686938
-10.9,4,14.830307
-10.85,3,14.832542
-11.5,8,14.838696
-10.75,6,14.842925
-10.45,2,14.844484
-10.15,3,14.846948
-12.8,8,14.852823
-11.5,5,14.8567
-12.2,8,14.862703
-10.15,3,14.864899
-14.2,9,14.87201
-10.5,5,14.875528
-11.7,9,14.882511
-10.8,5,14.886212
-11.6,6,14.890677
-10.75,7,14.895742
-11.2,9,14.902163
-12.8,8,14.90814
-10.25,3,14.910313
-12.4,8,14.916205
-10.85,3,14.91824
-11.25,6,14.92287
-13.2,9,15.069125
-10.6,4,15.072082
-10.45,2,15.073473
-11.05,7,15.078838
-14.2,8,15.084718
-11.65,7,15.089911
-10.95,3,15.091959
-11.15,3,15.094168
-13.0,9,15.100874
-0.65,8,15.106892
-10.6,4,15.109882
-10.35,2,15.111459
-10.75,3,15.11369
-10.7,5,15.117299
-10.45,4,15.120404
-10.35,3,15.122745
-10.9,4,15.125524
-10.65,3,15.127552
-13.1,8,15.13329
-12.0,9,15.139983
-11.25,6,15.144483
-11.9,5,15.148052
-11.05,3,15.150259
-13.0,9,15.156721
-10.75,7,15.300672
-10.95,8,15.306541
-11.5,5,15.310174
-10.45,3,15.312863
-10.55,2,15.31433
-14.3,9,15.321023
-12.4,9,15.327384
-10.85,7,15.332702
-11.95,7,15.337809
-12.45,8,15.34324
-10.15,2,15.34499
-11.0,6,15.349137
-11.05,3,15.35128
-11.7,8,15.357383
-11.95,7,15.362628
-10.35,3,15.364704
-1.05,8,15.370655
-12.45,8,15.376468
-10.15,2,15.377888
-13.45,7,15.383305
-10.4,2,15.384751
-11.7,9,15.530144
-12.1,6,15.534545
-10.6,2,15.53593
-11.75,7,15.541101
-10.25,2,15.542516
-10.7,5,15.546734
-10.6,4,15.549589
-10.9,5,15.553468
-11.15,3,15.555675
-10.6,5,15.559145
-14.2,8,15.565704
-10.65,3,15.568071
-10.8,5,15.571747
-12.3,5,15.577278
-11.0,8,15.58412
-11.8,4,15.586947
-10.15,2,15.588453
-12.7,9,15.595071
-12.25,7,15.600106
-10.65,3,15.602474
-11.3,5,15.606111
-10.3,2,15.607511
-10.95,3,15.609775
-11.5,5,15.613533
-12.55,7,15.61858
-10.85,3,15.620757
-10.75,4,15.623637
-10.65,3,15.625761
-11.3,5,15.766653
