#{"t_start": 1784203429.0314035, "env_id": "snake-image-v0"}
r,l,t
-12.85,7,7.991105
-2.75,12,7.999957
-11.5,5,8.003627
-11.5,6,8.007936
-11.2,4,8.010929
-10.4,5,8.014527
-11.4,8,8.156169
-1.0,8,8.162067
-16.3,12,8.171035
-10.85,3,8.173264
-14.6,9,8.179902
-11.85,8,8.186064
-11.65,7,8.190957
-10.9,4,8.19418
-10.25,2,8.195589
-12.8,8,8.201224
-12.1,8,8.206973
-12.5,6,8.211266
-10.15,2,8.212739
-11.7,8,8.218317
-13.15,10,8.225737
-11.35,7,8.231005
-10.65,2,8.232346
-13.6,10,8.239422
-11.3,5,8.242861
-11.0,6,8.384839
-10.6,5,8.388732
-10.25,2,8.390135
-11.5,4,8.393081
-12.25,7,8.39847
-11.7,6,8.403358
-12.8,9,8.409965
-10.3,2,8.411756
-11.2,4,8.414551
-10.4,2,8.416149
-12.45,11,8.42474
-11.6,6,8.429632
-0.9,5,8.43312
-10.5,2,8.434554
-13.0,14,8.445834
-11.0,8,8.451606
-11.95,7,8.456984
-13.5,9,8.463944
-12.7,9,8.470686
-12.6,9,8.477736
-10.35,3,8.480223
-13.5,8,8.644552
-11.5,4,8.647782
-10.55,3,8.64986
-10.9,5,8.654292
-10.85,3,8.656401
-10.25,2,8.657845
-10.3,4,8.661281
-10.55,2,8.662704
-12.4,9,8.669387
-10.2,2,8.670847
-11.7,5,8.674339
-11.05,3,8.67651
-11.05,3,8.679149
-12.6,9,8.68588
-10.3,2,8.687496
-11.7,9,8.694541
-11.95,7,8.699504
-12.25,7,8.706044
-10.1,2,8.70776
-12.7,9,8.715413
-10.5,2,8.717202
-12.5,5,8.721595
-10.8,2,8.72306
-11.75,8,8.730514
-12.6,9,8.73893
-11.55,3,8.741004
-11.25,6,8.886591
-11.15,3,8.888855
-12.2,9,8.895635
-11.35,4,8.89866
-11.95,7,8.903994
-11.95,4,8.906847
-10.45,3,8.909132
-11.65,7,8.914516
-10.35,2,8.915971
-11.35,8,8.922087
-10.15,2,8.923641
-11.35,7,8.928862
-11.5,4,8.931859
-10.4,5,8.935304
-10.2,2,8.937335
-11.7,8,8.943053
-11.5,8,8.949238
