#{"t_start": 1784203429.0305524, "env_id": "snake-image-v0"}
r,l,t
-10.55,3,10.198881
-12.25,7,10.204496
-10.65,3,10.347698
-10.35,2,10.349157
-11.65,7,10.354471
-0.6,6,10.358885
-14.35,7,10.364485
-10.75,3,10.366545
-12.55,8,10.372568
-10.9,5,10.376225
-12.2,9,10.383158
-10.65,3,10.385407
-11.95,4,10.38835
-0.75,7,10.393532
-10.6,4,10.396603
-13.4,9,10.403355
-12.25,7,10.408475
-13.5,8,10.414837
8.95,9,10.42159
-12.2,9,10.428253
-15.4,9,10.434529
-4.75,20,10.590164
-11.35,4,10.593247
-13.15,8,10.599288
-11.75,12,10.607929
-16.6,13,10.618036
-11.35,8,10.624129
-12.55,11,10.631969
-12.05,7,10.637138
-13.5,8,10.642728
-11.15,3,10.645082
-11.5,9,10.651339
-12.05,6,10.655641
-11.8,4,10.65845
-12.85,7,10.663726
-12.1,4,10.666526
-12.6,9,10.67294
-11.2,4,10.675881
-10.6,2,10.814009
-10.9,5,10.817617
-11.25,6,10.82212
-12.1,4,10.825048
-11.75,6,10.829669
-1.45,8,10.835476
-11.7,5,10.839402
-10.65,3,10.841603
-13.45,7,10.84722
-12.8,9,10.853747
-13.25,6,10.858066
-10.85,6,10.862576
-10.2,2,10.864107
-11.4,8,10.870632
-11.05,4,10.873413
-11.35,7,10.878515
-10.25,2,10.879934
-10.45,3,10.881981
-11.05,4,10.884852
-10.9,4,10.888236
-11.5,8,10.893859
-10.55,2,10.89588
-1.1,6,10.900111
-11.65,4,10.903512
-12.0,6,10.907755
-10.4,5,11.059543
-11.75,7,11.065091
-12.25,7,11.070157
-11.2,9,11.077098
-11.6,9,11.083993
-11.5,8,11.090771
-11.35,4,11.093934
-10.65,3,11.096816
-10.75,3,11.098895
-10.55,3,11.101119
-12.7,8,11.107551
-10.75,4,11.110312
-0.75,8,11.116726
-13.85,15,11.128627
-10.2,2,11.130241
-1.05,8,11.136161
-10.35,3,11.138758
-11.2,4,11.141742
-11.75,6,11.14672
-11.7,9,11.154224
-11.9,5,11.157685
-12.25,6,11.313571
-3.8,12,11.323154
-11.1,5,11.326738
-10.3,4,11.330568
-11.25,7,11.335619
-11.65,7,11.341148
-11.5,6,11.346162
-10.45,3,11.34824
-13.8,9,11.355453
-11.65,7,11.36046
-12.7,9,11.367332
-12.25,7,11.373113
-10.5,5,11.376833
-12.45,8,11.383171
-10.7,5,11.38713
-11.05,4,11.389932
-11.4,8,11.39611
-10.5,5,11.399685
-10.9,4,11.402682
-10.85,3,11.40521
-11.9,5,11.55457
-11.05,4,11.557818
-10.45,3,11.559963
-11.7,5,11.564211
-11.6,5,11.567688
-10.15,2,11.569355
8.95,9,11.576126
-11.4,9,11.58358
-10.9,4,11.587114
-10.6,6,11.591282
-10.2,2,11.592908
-10.8,6,11.597692
-10.35,3,11.600044
-10.65,3,11.602227
-11.7,8,11.608531
-11.3,5,11.612394
-12.6,9,11.618999
-10.6,4,11.622618
-10.6,4,11.62539
-11.1,5,11.629465
-13.75,7,11.634509
-11.85,8,11.640877
-11.05,3,11.643022
-10.25,2,11.644578
-10.8,6,11.648973
-11.35,4,11.651762
-11.25,3,11.794623
-11.95,7,11.799912
-10.25,2,11.80144
-0.95,7,11.806751
-10.25,3,11.809003
-11.25,3,11.811631
-12.3,5,11.815238
-10.9,4,11.818094
-3.05,8,11.824356
-10.4,2,11.825771
-12.7,5,11.829864
-11.1,6,11.834097
-11.35,3,11.836789
-12.2,9,11.843073
-13.5,9,11.850145
-1.7,9,11.856939
-11.5,6,11.861458
-11.5,5,11.86513
-11.0,5,11.868602
-12.25,6,11.873477
-12.0,6,11.878313
-12.7,8,11.884097
-10.3,4,11.887219
-10.35,2,11.888605
-12.6,9,12.03265
-11.7,5,12.03615
-13.85,8,12.04215
-13.0,9,12.048838
-10.8,8,12.054881
-12.3,9,12.061597
-12.85,7,12.066613
-10.85,3,12.068724
-11.65,4,12.071987
-1.35,8,12.077844
-11.1,5,12.081704
-11.95,7,12.087336
-10.25,3,12.089388
-12.6,9,12.096403
-10.45,4,12.099486
-10.95,3,12.101579
-10.85,7,12.106962
-12.0,6,12.111875
-10.25,2,12.113396
-10.3,4,12.116112
-10.6,6,12.120978
-12.5,6,12.274159
-10.85,7,12.280528
-11.75,7,12.285514
-10.85,7,12.2915
-10.75,6,12.296893
-11.65,4,12.299757
-12.1,4,12.302832
-10.5,2,12.304798
-12.25,7,12.309905
-13.0,9,12.316989
-12.0,6,12.32214
-11.15,7,12.327016
-11.9,9,12.333827
-11.0,8,12.339978
-12.6,9,12.347144
-10.15,3,12.349604
-11.7,9,12.357228
-11.7,8,12.383457
-12.0,6,12.38872
-12.1,8,12.395018
-11.05,4,12.542836
-11.9,5,12.547009
-10.5,2,12.548426
-13.4,9,12.555487
-11.15,7,12.560448
-11.8,4,12.563899
-10.45,2,12.565354
-10.4,2,12.566685
-10.6,2,12.568099
-11.15,3,12.570747
-11.5,8,12.576427
-0.3,5,12.580767
-1.0,7,12.586157
-12.3,5,12.59001
-11.5,5,12.593569
-11.65,4,12.596767
-10.9,4,12.599689
-11.1,5,12.603671
-12.35,10,12.611212
-10.45,3,12.613717
-10.9,5,12.61723
-10.45,4,12.620495
-11.5,4,12.623335
-2.4,9,12.630239
-11.55,6,12.634573
-11.05,4,12.637758
-11.25,3,12.781555
-11.95,7,12.786856
-11.85,8,12.792583
-10.95,8,12.799051
-10.95,3,12.801375
-13.85,8,12.807467
-10.9,5,12.811281
-0.75,8,12.817341
-10.3,4,12.820342
-10.25,2,12.821902
-10.55,4,12.825131
-12.0,9,12.834477
-11.95,7,12.840893
-2.5,7,12.846617
-10.65,2,12.848086
-11.0,6,12.853602
-10.95,6,12.860329
-10.6,5,12.865974
-10.45,4,12.870757
-11.8,4,12.876252
-12.5,9,12.886308
-10.9,5,12.892435
-11.35,7,13.047843
-10.55,3,13.049912
-12.8,9,13.057
-10.4,2,13.058479
-12.7,9,13.066822
-11.9,5,13.073007
-13.85,8,13.082831
-10.55,2,13.084434
-12.25,7,13.090216
-11.5,9,13.097367
-11.7,9,13.10437
-10.6,2,13.105783
-10.45,3,13.108071
-16.75,15,13.121321
-11.65,4,13.124121
-10.45,3,13.126292
-11.8,9,13.13374
-11.05,4,13.137229
-11.65,7,13.143178
-10.8,5,13.147142
-12.0,6,13.15171
-11.5,5,13.302211
-12.5,6,13.307284
-2.25,5,13.311738
-12.25,7,13.317356
-10.85,3,13.319541
-14.2,9,13.326212
-11.85,8,13.332793
-11.0,5,13.336979
-12.5,5,13.340502
-10.6,2,13.341967
-10.75,4,13.345653
-12.55,8,13.351303
-11.45,10,13.358846
-13.45,8,13.365127
-13.1,9,13.372993
-12.4,8,13.379612
-11.1,5,13.383167
-12.7,5,13.38753
-10.55,3,13.389617
-0.4,6,13.394009
-11.95,7,13.399225
-10.75,3,13.401334
-12.25,7,13.556211
-11.65,4,13.559569
-11.3,6,13.5657
-11.75,8,13.574116
-10.9,4,13.579222
-11.3,5,13.585064
-11.05,3,13.588913
-11.0,5,13.594643
-0.5,6,13.60148
-10.5,2,13.6041
-11.15,8,13.612935
-11.05,4,13.617482
-12.4,8,13.627711
-12.4,9,13.63905
-10.45,2,13.641104
-10.4,2,13.643399
-10.8,5,13.649627
-12.5,6,13.656691
-10.7,5,13.662353
-12.05,7,13.670525
-11.2,9,13.681427
-10.4,2,13.682834
-11.65,7,13.688787
-12.25,6,13.841448
-13.4,9,13.848833
-0.4,5,13.852756
-11.1,5,13.856296
-12.1,8,13.862417
-11.15,3,13.864499
-10.2,2,13.866139
-11.7,5,13.869641
-10.75,3,13.871972
-12.25,7,13.876902
-10.7,4,13.880229
-10.95,3,13.882602
-10.45,2,13.884391
-1.5,6,13.890269
-10.35,2,13.892215
-10.25,3,13.895218
-1.15,7,13.902738
-12.5,6,13.90819
-13.15,7,13.913985
-10.45,4,13.917769
-11.65,4,13.922043
-11.0,8,13.927903
-12.45,8,13.935005
-11.9,9,13.942179
-10.3,4,13.945236
-10.45,4,14.094418
-12.2,9,14.101478
-10.45,2,14.103446
-11.7,5,14.107013
-10.6,4,14.110254
-10.25,2,14.112154
-10.5,2,14.113541
-15.45,15,14.125079
-10.6,6,14.129785
-11.25,3,14.131996
-10.85,6,14.136411
-10.45,3,14.138743
-4.55,15,14.150122
-13.5,9,14.15811
-11.8,9,14.165207
-11.5,5,14.168732
-10.7,5,14.173053
-10.7,5,14.176503
-11.0,8,14.183371
-11.45,7,14.189011
-12.2,8,14.342662
-12.45,8,14.350244
-11.95,7,14.356145
-11.35,7,14.36187
-10.4,2,14.363303
-11.55,6,14.367603
-11.7,5,14.372655
-11.95,7,14.379304
-10.35,2,14.380787
-10.65,3,14.382866
-12.0,9,14.390559
-11.0,5,14.395808
-10.5,2,14.397286
-13.0,9,14.404096
-10.2,2,14.40554
-11.0,8,14.413469
-11.15,3,14.416178
-13.4,9,14.423879
-10.95,3,14.425941
-12.25,6,14.430531
-14.2,9,14.437207
-10.35,2,14.438627
-10.95,3,14.440747
-11.35,3,14.442933
-13.15,8,14.590404
-12.25,7,14.595909
9.35,9,14.602332
-12.25,4,14.605455
-13.5,6,14.610162
-11.05,6,14.61473
-12.5,6,14.619012
-11.5,8,14.625325
-11.65,4,14.628691
-0.75,7,14.633703
-10.25,4,14.63692
-11.15,3,14.639029
-11.25,6,14.643445
-10.4,4,14.646664
-11.35,6,14.651021
-13.45,7,14.656451
-10.3,2,14.657868
-13.05,8,14.66363
-10.75,3,14.665723
-0.05,3,14.667739
-12.4,9,14.674509
-10.5,2,14.67595
-12.5,9,14.683069
-1.6,5,14.82721
-11.1,5,14.831396
-10.55,2,14.832848
-12.05,7,14.838296
-12.25,6,14.842519
-11.25,6,14.847272
-10.5,2,14.848706
-10.5,2,14.850155
-0.3,5,14.854113
-11.95,7,14.85933
-10.85,7,14.864511
-12.25,6,14.868908
-10.7,5,14.873067
-12.8,8,14.87931
-10.25,2,14.880745
-11.7,5,14.884169
-11.65,7,14.889535
-11.7,10,14.896709
-11.2,5,14.900349
-11.95,7,14.905598
-10.35,3,14.907737
-11.5,5,14.91151
-11.5,9,14.917832
-11.15,3,14.920233
-11.95,7,15.065094
-10.75,2,15.066588
-11.35,4,15.069542
-10.7,2,15.070936
-12.6,9,15.077336
-11.1,5,15.08144
-10.3,2,15.082827
-12.25,7,15.088042
-10.7,5,15.091564
-10.75,3,15.09376
-11.4,5,15.097653
-11.65,7,15.102909
-11.8,4,15.105732
-11.15,7,15.111067
-0.35,4,15.114017
-12.0,6,15.118307
-11.05,3,15.120693
-11.8,9,15.127145
-11.7,5,15.130792
-10.85,3,15.132883
-12.85,7,15.138119
-11.25,6,15.142279
-12.4,9,15.148985
-11.05,7,15.154239
-12.1,8,15.298789
-11.3,5,15.302363
-10.7,5,15.306148
-10.3,4,15.308884
-11.3,5,15.313157
-11.25,6,15.317456
-13.15,8,15.323541
-10.45,4,15.326239
-13.7,9,15.332982
-11.9,5,15.336506
-11.3,8,15.342106
-13.8,9,15.34873
-10.7,5,15.352834
-10.25,3,15.354871
-12.2,9,15.361444
-11.95,7,15.366552
-10.6,5,15.370263
-13.2,9,15.376726
-12.5,9,15.383569
-10.55,2,15.385006
-12.3,5,15.389083
-10.75,4,15.530446
-12.0,9,15.536988
-12.2,9,15.543461
-11.65,7,15.549181
-11.05,3,15.551291
-11.1,6,15.555944
-10.45,4,15.55874
-12.25,6,15.563858
-11.05,4,15.566926
-0.15,4,15.569841
-10.9,5,15.57487
-10.85,3,15.577985
-11.5,5,15.582264
-10.5,2,15.583712
-11.35,7,15.588797
-11.05,4,15.591657
-11.65,7,15.596881
-12.8,9,15.603561
