#{"t_start": 1784226815.7655604, "env_id": "snake-v0"}
r,l,t
-10.05,6,0.766854
-10.34,35,0.978927
-10.01,2,0.980413
-10.18,19,1.022797
-10.08,9,1.057324
-10.05,6,1.062116
-10.17,18,1.104064
-10.05,6,1.138298
-10.08,9,1.145446
-10.05,6,1.178598
-10.31,32,1.259612
-10.01,2,1.261556
-10.05,6,1.266204
-10.14,15,1.30529
-10.14,15,1.344583
-10.11,12,1.381805
-10.05,6,1.386509
-10.04,5,1.417276
-10.05,6,1.422118
-10.26,27,1.501122
-10.14,15,1.546031
-10.23,24,1.595838
-0.42,44,1.719193
-10.18,19,1.76156
-10.02,3,1.76387
-0.63,65,1.927064
-10.02,3,1.92936
-10.18,19,2.003715
8.78,125,2.315613
-0.93,95,2.56274
8.29,174,3.01888
-0.19,21,3.094518
-2.1,212,3.640518
-12.0,201,4.145084
8.83,120,4.470705
-10.02,3,4.472853
-10.34,35,4.557115
7.55,248,5.553674
-2.13,215,6.09151
-12.0,201,6.617675
17.7,234,7.202448
-12.0,201,7.743426
-10.1,11,7.782688
-10.44,45,7.879346
18.94,110,8.159856
-1.46,148,8.553772
-11.28,129,8.874086
-2.18,220,9.740295
-12.0,201,10.255449
-2.07,209,10.781294
-11.61,162,11.189301
6.84,319,11.99622
-3.34,336,12.845005
-11.74,175,13.284506
-2.82,284,14.342135
-12.0,201,14.829347
17.52,252,15.466044
-12.0,201,15.985157
-10.02,3,15.987479
-3.04,306,16.749646
-0.48,50,16.871857
-12.0,201,17.386512
-2.76,278,18.406311
-1.48,150,18.766783
-12.0,201,19.282908
-2.42,244,19.886546
-2.17,219,20.443822
17.51,253,21.080239
-10.6,61,21.212831
-10.09,10,21.248382
-2.49,251,21.883315
-1.17,119,22.455732
-12.0,201,22.969828
-3.3,332,23.836752
-10.33,34,23.920495
-0.27,29,23.971336
-10.41,42,24.089102
-11.25,126,24.409158
-12.0,201,24.931498
-12.0,201,25.425741
-0.08,10,25.461421
-0.68,70,25.627352
19.59,45,25.746153
7.49,254,26.669671
-12.0,201,27.15404
-2.75,277,27.865486
-12.0,201,28.351529
-12.0,201,28.865938
-12.0,201,29.349107
-12.0,201,29.864526
-10.82,83,30.066137
17.79,225,30.983494
19.43,61,31.150853
-10.78,79,31.359386
18.65,139,31.715456
-10.4,41,31.803318
-2.88,290,32.525986
29.45,60,32.682783
-2.22,224,33.242779
-10.4,41,33.357355
-0.36,38,33.441343
39.13,93,33.679505
-12.0,201,34.169329
-10.15,16,34.20942
19.2,84,34.438773
-12.0,201,35.296049
-2.23,225,35.853977
19.14,90,36.091084
-10.17,18,36.132769
-0.2,22,36.176711
-12.0,201,36.691571
-0.76,78,36.891393
-12.0,201,37.3769
-10.58,59,37.534259
18.56,148,37.899595
7.35,268,38.584778
9.36,67,38.746948
-12.0,201,39.609453
19.54,50,39.732246
-12.0,201,40.219573
-2.39,241,40.848792
-10.48,49,40.970899
-10.51,52,41.093854
-3.2,322,41.897737
28.98,107,42.174555
19.06,98,42.433071
-2.35,237,43.037785
29.26,79,43.249597
7.77,226,44.083497
18.0,204,44.573216
9.04,99,44.840822
19.33,71,45.006749
-10.09,10,45.042489
7.62,241,45.638895
19.45,59,45.766607
38.61,145,46.129481
18.43,161,46.569921
19.3,74,46.744564
-10.28,29,46.826205
-2.23,225,47.397776
17.54,250,48.33755
38.46,160,48.738941
19.29,75,48.911435
-12.0,201,49.439422
-12.0,201,49.950602
-10.27,28,50.029628
7.16,287,50.770629
-12.0,201,51.32206
-2.26,228,52.264707
-12.0,201,52.787879
19.09,95,52.999689
-12.0,201,53.516164
-2.45,247,54.129842
-12.0,201,54.645094
-10.55,56,54.798137
17.9,214,55.322909
-12.0,201,55.806283
-12.0,201,56.62914
7.58,245,57.236908
19.12,92,57.473642
18.87,117,57.758002
29.13,92,57.996457
-12.0,201,58.510191
-1.07,109,58.785336
19.03,101,59.032985
-12.0,201,59.522816
-10.73,74,59.720237
-2.65,267,60.638592
-1.06,108,60.888386
-2.18,220,61.446211
-12.0,201,61.95985
-10.27,28,62.038282
-2.03,205,62.52699
17.71,233,63.121762
-2.14,216,63.644372
17.47,257,64.296497
7.93,210,65.184562
39.22,84,65.393102
7.86,217,65.918737
-2.12,214,66.471256
-0.77,79,66.669295
9.11,92,66.878794
37.77,229,67.479103
-0.42,44,67.596242
-10.07,8,67.602032
19.18,86,67.80694
-12.0,201,68.324254
-12.0,201,69.037034
7.02,301,69.766078
-2.1,212,70.317731
6.99,304,71.078624
-12.0,201,71.564645
8.99,104,71.837344
-12.0,201,72.327196
17.97,207,72.848742
-12.0,201,73.738123
19.54,50,73.859675
19.24,80,74.059209
-2.36,238,74.659249
-12.0,201,75.145927
-2.11,213,75.704823
19.01,103,75.955058
-2.82,284,76.67307
19.49,55,76.799739
18.68,136,77.156636
-12.0,201,77.945509
19.41,63,78.10489
-12.0,201,78.624069
18.84,120,78.909479
-12.0,201,79.426523
-10.64,65,79.587593
-12.0,201,80.072238
8.93,110,80.350587
19.44,60,80.50901
-12.0,201,81.022668
28.15,190,81.833991
19.32,72,82.0005
18.55,149,82.365778
17.61,243,82.997511
-10.23,24,83.043274
-2.48,250,83.679415
-2.18,220,84.205477
28.76,129,84.526356
29.44,61,84.685417
-10.28,29,84.763695
18.39,165,85.166741
19.17,87,85.400398
-12.0,201,86.193804
-12.0,201,86.707306
18.66,138,87.065647
19.27,77,87.237018
-2.37,239,87.839334
6.53,350,88.718793
7.78,225,89.278753
-12.0,201,89.794724
48.73,134,90.330171
9.3,73,90.527985
7.07,296,91.256649
7.82,221,91.815846
-10.36,37,91.899083
18.75,129,92.223753
29.36,69,92.421422
-1.39,141,92.7803
-0.22,24,92.825916
28.64,141,93.179529
28.93,112,93.459208
19.48,56,93.586811
29.22,83,93.816805
-12.0,201,94.625943
-12.0,201,95.142189
-12.0,201,95.632117
4.53,550,97.02506
18.42,162,97.427615
28.14,191,97.912368
-10.67,68,98.076456
38.79,127,98.716387
17.78,226,99.279742
19.06,98,99.520038
19.61,43,99.63589
-0.2,22,99.680653
18.38,166,100.114236
38.97,109,100.363343
-12.0,201,100.876671
-2.27,229,101.442378
-12.0,201,101.969287
-1.83,185,102.418365
19.05,99,102.946859
48.26,181,103.392998
16.72,332,104.251422
39.04,102,104.498171
7.23,280,105.23187
7.74,229,105.795191
-2.19,221,106.35818
18.58,146,106.9501
19.47,57,107.077536
38.84,122,107.39553
48.15,192,107.877351
18.5,154,108.272855
19.14,90,108.4805
29.21,84,108.684302
-2.12,214,109.236836
7.77,226,109.80135
-12.0,201,110.315482
19.18,86,110.52204
-1.99,201,111.411915
-2.24,226,112.000755
19.47,57,112.129237
18.06,198,112.646075
19.3,74,112.815207
19.07,97,113.0576
7.8,223,113.616846
18.92,112,113.896029
-0.75,77,114.093093
18.93,111,114.369676
28.48,157,114.767618
7.49,254,115.761229
8.91,112,116.041168
18.48,156,116.412679
17.99,205,116.933311
-12.0,201,117.449754
19.24,80,117.65726
-10.4,41,117.744824
-12.0,201,118.262977
19.73,31,118.342499
8.54,149,118.709153
