#{"t_start": 1784226815.7639937, "env_id": "snake-v0"}
r,l,t
19.66,38,0.977694
-10.04,5,0.981881
-10.01,2,0.98338
-10.29,30,1.062025
-0.58,60,1.223421
-10.02,3,1.225657
-10.11,12,1.263041
-10.68,69,1.42672
-11.93,194,1.92938
-10.35,36,2.045663
-10.69,70,2.225155
-10.11,12,2.264825
-12.0,201,2.764096
-12.0,201,3.299959
-1.2,122,3.601633
-3.74,376,4.595911
-12.0,201,5.442069
16.92,312,6.259346
-12.0,201,6.777239
8.15,188,7.243475
-10.26,27,7.32113
-12.0,201,7.869006
-2.09,211,8.396205
-12.0,201,8.883784
-12.0,201,9.735811
7.41,262,10.383038
-12.0,201,10.907646
-10.31,32,10.987641
-12.0,201,11.475466
-10.43,44,11.593135
-2.12,214,12.122859
18.39,165,12.5635
-10.51,52,12.685576
-12.0,201,13.202138
7.87,216,14.068445
-12.0,201,14.581147
-2.84,286,15.300587
-0.34,36,15.385814
-10.17,18,15.426574
-12.0,201,15.917169
-1.85,187,16.395897
7.86,217,16.949109
19.23,81,17.1483
-10.52,53,17.272894
-2.62,264,18.282905
-12.0,201,18.76616
-12.0,201,19.282085
18.15,189,19.759287
-12.0,201,20.246991
-2.07,209,20.768396
18.97,107,21.043614
-12.0,201,21.534581
-11.28,129,21.852692
29.2,85,22.371691
-10.82,83,22.574641
7.11,292,23.297744
7.92,211,23.849446
-12.0,201,24.371409
-12.0,201,24.892842
7.88,215,25.425783
-10.2,21,25.469312
-3.27,329,26.590819
-10.04,5,26.59444
19.07,97,26.835603
-10.1,11,26.872335
-12.0,201,27.355309
-12.0,201,27.871543
-10.03,4,27.874435
-2.11,213,28.426134
9.19,84,28.629701
-10.14,15,28.668652
-10.11,12,28.705792
-10.14,15,28.716773
-0.25,27,28.792484
-2.24,226,29.349839
-2.32,234,29.945486
-3.73,375,31.244262
-10.97,98,31.487997
-10.66,67,31.677282
-2.98,300,32.410064
-10.16,17,32.45062
28.44,161,32.87805
7.87,216,33.403977
-12.0,201,33.91941
-2.39,241,34.519947
-12.0,201,35.377361
-2.51,253,36.014212
-12.0,201,36.528495
7.98,205,37.019616
-12.0,201,37.534989
-0.1,12,37.57188
-12.0,201,38.061776
17.86,218,38.624214
-10.45,46,38.743158
-11.89,190,39.569641
-12.0,201,40.056685
7.95,208,40.577353
19.41,63,40.73755
-12.0,201,41.254059
-12.0,201,41.741315
18.7,134,42.095099
-11.12,113,42.39251
-10.24,25,42.440848
-0.08,10,42.476323
-11.27,128,42.796142
19.21,83,43.002009
19.0,104,43.291952
-12.0,201,44.050438
-2.32,234,44.646365
-0.52,54,44.768621
28.46,159,45.167402
19.05,99,45.406881
6.79,324,46.242805
-12.0,201,46.745144
-10.19,20,46.790437
19.26,78,46.99906
19.04,100,47.242949
-10.22,23,47.317397
-10.06,7,47.322706
-11.26,127,47.934667
17.46,258,48.587585
-12.0,201,49.116801
-12.0,201,49.65449
-12.0,201,50.152181
-12.0,201,50.683511
-10.1,11,50.692109
-10.46,47,50.813976
19.37,67,50.983581
19.13,91,51.243897
18.54,150,51.646098
16.9,314,52.797177
-12.0,201,53.311829
-12.0,201,53.806944
-12.0,201,54.32326
-0.36,38,54.408606
-12.0,201,54.922989
7.33,270,55.598098
-12.0,201,56.086552
19.06,98,56.634429
18.99,105,56.910325
19.6,44,57.030522
-2.03,205,57.519145
18.03,201,58.037691
19.46,58,58.193189
-10.37,38,58.277683
-2.28,230,58.838038
19.34,70,59.033739
-12.0,201,59.523099
-12.0,201,60.041057
18.52,152,60.648409
-1.14,116,60.959926
-2.27,229,61.52498
-12.0,201,62.039754
-11.74,175,62.451018
-12.0,201,62.964817
-12.0,201,63.477307
28.88,117,63.760314
-12.0,201,64.257382
29.43,62,64.416676
18.52,152,65.149274
-10.49,50,65.272503
-10.77,78,65.474275
-2.41,243,66.074087
19.27,77,66.272918
-12.0,201,66.758924
-12.0,201,67.280136
-10.19,20,67.322925
-0.73,75,67.521932
-10.04,5,67.525527
-12.0,201,68.042567
29.41,64,68.20381
-12.0,201,68.688752
9.75,28,68.765525
17.88,216,69.517769
19.33,71,69.683189
18.68,136,70.03718
19.16,88,70.244774
19.83,21,70.288593
-2.23,225,70.848405
9.07,96,71.090075
17.18,286,71.806185
-2.17,219,72.366232
-2.63,265,73.417969
-12.0,201,73.903738
18.07,197,74.387558
-2.14,216,74.943566
19.53,51,75.065338
7.6,243,75.674331
19.38,66,75.835842
36.99,307,76.631244
19.23,81,76.834279
-10.43,44,76.924027
-12.0,201,77.743578
18.96,108,78.020139
7.88,215,78.550605
8.66,137,78.904096
-12.0,201,79.392223
-12.0,201,79.908144
-12.0,201,80.392702
-10.73,74,80.590051
-10.08,9,80.624451
-12.0,201,81.1096
29.08,97,81.351439
-0.53,55,81.837174
38.95,111,82.117103
-1.05,107,82.366539
-11.22,123,82.685142
-10.77,78,82.883563
18.68,136,83.208112
28.92,113,83.48993
-12.0,201,84.002748
7.61,242,84.604068
27.12,293,85.328332
18.96,108,85.607375
28.86,119,86.225685
18.97,107,86.474097
-12.0,201,86.98993
7.8,223,87.55522
28.77,128,87.874362
-12.0,201,88.358864
19.32,72,88.554762
17.81,223,89.114448
6.7,333,90.163497
19.39,65,90.324818
-11.15,116,90.610939
17.91,213,91.135147
17.99,205,91.657597
19.27,77,91.853281
-12.0,201,92.35003
18.24,180,92.822226
17.79,225,93.378959
28.97,108,93.629216
19.74,30,93.707911
-2.05,207,94.546447
-0.46,48,94.668848
-12.0,201,95.185141
18.77,127,95.504807
19.04,100,95.749613
-10.03,4,95.752445
19.14,90,95.987133
18.74,130,96.310145
-10.47,48,96.429518
48.29,178,96.872002
18.45,159,97.27284
-3.15,317,98.077137
-10.92,93,98.635146
19.54,50,98.75717
29.12,93,98.995553
-2.07,209,99.516545
36.03,403,100.517718
7.81,222,101.07564
-1.28,130,101.399438
18.89,115,101.685794
19.73,31,101.766759
-10.41,42,101.886931
18.1,194,102.37165
-12.0,201,103.117085
19.26,78,103.316696
-10.6,61,103.477526
29.04,101,103.725109
7.56,247,104.375656
-10.13,14,104.41418
-11.19,120,104.710708
-0.33,35,104.801789
19.49,55,104.95631
27.35,270,105.634453
-2.44,246,106.237486
7.68,235,107.0711
37.89,217,107.598957
18.9,114,107.884443
19.32,72,108.077821
9.64,39,108.163054
-12.0,201,108.679019
8.75,128,108.999258
18.15,189,109.477755
-2.79,281,110.166655
19.34,70,110.358142
8.76,127,110.679358
-12.0,201,111.568931
-1.01,103,111.842278
-12.0,201,112.33259
19.46,58,112.487942
18.33,171,112.901301
28.71,134,113.253486
-0.08,10,113.261157
-0.24,26,113.336143
27.29,276,114.019137
28.73,132,114.367446
57.87,221,114.900311
-2.33,235,115.847508
19.57,47,115.968523
-0.42,44,116.085509
-10.03,4,116.088605
49.07,100,116.332724
18.53,151,116.726326
-11.99,200,117.213496
19.39,65,117.377951
36.65,341,118.261563
18.22,182,118.709213
18.33,171,119.148075
-12.0,201,119.898856
29.46,59,120.056848
7.79,224,120.615559
-10.03,4,120.618741
38.35,171,121.058893
-2.14,216,121.590543
-12.0,201,122.107229
-12.0,201,122.595352
6.58,345,123.473821
18.21,183,124.267076
19.22,82,124.49606
18.85,119,124.78156
19.65,39,124.867304
36.78,328,125.702574
-2.15,217,126.256346
37.71,235,126.826259
-2.2,222,127.384395
38.43,163,127.79193
18.83,121,128.451318
-1.5,152,128.815829
18.76,128,129.136087
17.74,230,129.729907
37.59,247,130.335418
9.67,36,130.41823
17.22,282,131.138016
48.64,143,131.502897
19.63,41,131.617996
7.1,293,132.718086
57.71,237,133.317755
-0.76,78,133.516914
27.89,216,134.04561
56.04,404,135.054023
37.03,303,135.814902
48.53,154,136.213181
56.75,333,137.377681
-12.0,201,137.866193
58.63,145,138.225185
19.29,75,138.422794
37.9,216,138.947468
6.51,352,139.831598
-0.41,43,139.948352
18.48,156,140.353381
28.02,203,141.288599
27.3,275,141.981362
-2.05,207,142.500369
47.44,263,143.147292
18.36,168,143.584757
7.96,207,144.105438
49.18,89,144.313997
27.62,243,144.916413
57.39,269,145.974062
-10.17,18,146.015609
-2.16,218,146.572603
96.69,343,147.421061
-10.93,94,147.661631
7.39,264,148.33847
67.63,246,148.942438
87.2,291,150.072981
-10.23,24,150.146243
-10.02,3,150.148456
-12.0,201,150.668499
-2.14,216,151.192479
-2.08,210,151.715737
17.2,284,152.438132
19.09,95,152.680234
8.23,180,153.123401
9.35,68,153.286238
48.47,160,154.181491
34.69,537,155.548428
-10.38,39,155.63512
75.87,423,156.710207
26.25,380,157.67152
-10.29,30,157.723147
17.18,286,158.753484
-12.0,201,159.270047
-12.0,201,159.760674
67.29,280,160.473059
47.55,252,161.110641
-0.42,44,161.199358
37.62,244,161.832232
67.93,216,162.660288
28.73,132,162.984359
64.91,518,164.316735
-12.0,201,164.837201
38.94,112,165.126403
38.5,156,165.526153
-0.12,14,165.566532
7.82,221,166.134335
17.89,215,167.099434
58.02,206,167.634059
-12.0,201,168.18373
-1.4,142,168.54784
106.18,395,169.544524
97.07,305,170.329884
101.61,852,172.903929
9.12,91,173.113027
7.77,226,173.683078
-12.0,201,174.202192
29.4,65,174.36162
116.71,343,175.232083
114.44,570,177.029031
57.44,264,177.700159
19.45,59,177.827425
56.48,360,178.742555
128.21,194,179.224887
48.32,175,180.074943
26.7,335,180.914959
-2.15,217,181.443315
87.26,285,182.169065
28.91,114,182.451062
