#{"t_start": 1784226815.764405, "env_id": "snake-v0"}
r,l,t
-10.02,3,0.765639
-10.09,10,0.773557
-10.26,27,0.979162
9.59,44,1.096376
-10.22,23,1.143861
-10.1,11,1.181303
-10.54,55,1.307855
-0.13,15,1.347295
-10.09,10,1.382893
-10.07,8,1.389053
-10.57,58,1.553309
-10.24,25,1.631791
-10.19,20,1.67705
-10.37,38,1.764956
-10.53,54,1.91898
-1.79,181,2.392173
-12.0,201,2.891522
-12.0,201,3.423806
-1.42,144,3.813964
-10.38,39,3.900467
-10.75,76,4.100708
-10.66,67,4.273288
-12.0,201,4.797438
-2.5,252,5.792664
-2.02,204,6.304341
9.1,93,6.545164
-10.08,9,6.579781
9.03,100,6.823114
-2.93,295,7.581316
-12.0,201,8.11765
-1.55,157,8.518857
5.26,477,10.05259
6.59,344,10.912206
-12.0,201,11.427267
-2.21,223,11.992492
18.74,130,12.315459
-12.0,201,12.809591
-2.36,238,13.408747
-10.49,50,13.530939
-12.0,201,14.385626
-12.0,201,14.872477
7.59,244,15.50525
-10.3,31,15.58736
19.49,55,15.713134
-12.0,201,16.22699
-11.53,154,16.595767
6.21,382,17.552956
5.47,456,19.040876
-12.0,201,19.529174
-12.0,201,20.042885
-10.08,9,20.04978
-3.79,381,21.007083
17.91,213,21.534945
5.73,430,22.897529
-12.0,201,23.413378
-11.59,160,23.842443
18.18,186,24.325458
19.75,29,24.375392
18.22,182,24.853181
19.3,74,25.024014
-2.73,275,25.742546
-12.0,201,26.231774
-10.11,12,26.268648
-12.0,201,27.037604
-12.0,201,27.548282
7.46,257,28.190712
-10.06,7,28.196155
16.92,312,28.988909
-0.38,40,29.073869
-2.15,217,29.628638
-10.36,37,29.71281
7.98,205,30.230946
-10.37,38,30.342959
-11.3,131,31.020566
-0.67,69,31.195545
-1.84,186,31.676919
19.18,86,31.883621
19.06,98,32.126658
-10.1,11,32.162973
-10.27,28,32.239998
19.1,94,32.450255
7.5,253,33.086119
-12.0,201,33.600203
-10.5,51,33.723333
19.25,79,33.923483
-10.45,46,34.042289
17.6,244,34.645477
-12.0,201,35.529784
-2.4,242,36.131674
-10.44,45,36.24888
-12.0,201,36.735136
7.78,225,37.297175
-2.0,202,37.815845
-11.4,141,38.176951
-0.63,65,38.34156
-2.06,208,38.861485
-12.0,201,39.69632
-2.06,208,40.218428
19.61,43,40.333804
19.2,84,40.537159
19.45,59,40.693172
-2.17,219,41.251919
-10.79,80,41.4516
29.09,96,41.691115
-10.13,14,41.701722
9.04,99,41.975216
18.79,125,42.270568
-12.0,201,42.797561
18.79,125,43.126547
19.07,97,43.625516
-10.1,11,43.661306
-12.0,201,44.169913
-12.0,201,44.684482
18.12,192,45.162479
18.57,147,45.522471
19.19,85,45.726037
-10.12,13,45.763431
19.14,90,46.00013
6.27,376,46.95623
-12.0,201,47.474848
18.65,139,48.102682
19.33,71,48.301068
-12.0,201,48.789602
-10.3,31,48.871747
19.5,54,49.030954
18.08,196,49.532505
-12.0,201,50.062918
-2.07,209,50.600769
-10.04,5,50.604589
-0.29,31,50.685443
-10.33,34,50.769291
-2.06,208,51.326164
-11.43,144,51.69106
-2.13,215,52.593406
-12.0,201,53.114407
-11.9,191,53.598548
9.32,71,53.766479
-10.13,14,53.805754
-2.38,240,54.408242
19.06,98,54.649945
19.47,57,54.803636
-12.0,201,55.291456
-2.1,212,55.839162
-12.0,201,56.633246
-10.12,13,56.671063
29.09,96,56.912555
-11.57,158,57.313983
19.36,68,57.476218
7.29,274,58.160267
-2.35,237,58.753815
-12.0,201,59.273915
-12.0,201,59.763931
18.9,114,60.046907
-12.0,201,60.803026
7.56,247,61.409956
17.92,212,61.959492
-12.0,201,62.447696
-12.0,201,62.961065
28.68,137,63.287907
17.7,234,63.880385
18.64,140,64.24792
-12.0,201,65.072101
18.55,149,65.47052
-12.0,201,65.956507
19.46,58,66.110184
38.48,158,66.51034
7.58,245,67.119284
-2.49,251,67.759407
19.46,58,67.887252
-2.11,213,68.439222
-2.28,230,69.205045
-12.0,201,69.717334
18.38,166,70.121776
-2.04,206,70.640595
-12.0,201,71.128746
-12.0,201,71.642147
29.62,43,71.757496
-12.0,201,72.248057
19.48,56,72.401202
-12.0,201,73.264155
-2.08,210,73.786768
18.33,171,74.222718
17.81,223,74.784732
-10.31,32,74.864825
-2.01,203,75.38693
-12.0,201,75.876407
-2.03,205,76.394416
19.71,33,76.47459
-12.0,201,76.994193
-2.33,235,77.866981
-2.08,210,78.393681
-10.64,65,78.582242
-12.0,201,79.068697
-2.15,217,79.625623
19.17,87,79.830382
-2.18,220,80.385543
19.15,89,80.594029
19.5,54,80.747624
38.66,140,81.101724
19.02,102,81.347115
7.92,211,82.203143
-10.49,50,82.325645
-10.03,4,82.328537
-0.25,27,82.406203
-2.23,225,82.967306
-10.03,4,82.970352
19.39,65,83.157738
-10.18,19,83.19977
-0.55,57,83.327045
29.2,85,83.55937
17.41,263,84.201455
18.09,195,84.685782
19.33,71,84.878894
27.65,240,85.481189
19.21,83,85.987963
-1.69,171,86.423686
18.56,148,86.787269
19.04,100,87.032274
-12.0,201,87.552522
-12.0,201,88.037881
19.64,40,88.150297
-10.55,56,88.277184
19.5,54,88.428739
27.87,218,88.95882
19.68,36,89.041956
-12.0,201,89.557876
18.66,138,90.123346
19.59,45,90.212427
19.17,87,90.446682
-1.26,128,90.769839
-12.0,201,91.259446
16.49,355,92.173431
19.48,56,92.304355
47.45,262,92.950534
19.25,79,93.147312
-12.0,201,93.662974
-2.16,218,94.537501
-11.15,116,94.82385
29.38,67,94.986992
9.22,81,95.187584
-2.16,218,95.745157
-12.0,201,96.231033
-2.0,202,96.749107
-2.03,205,97.267813
-10.37,38,97.353009
18.23,181,97.800381
18.95,109,98.080711
19.19,85,98.632478
19.33,71,98.798437
18.34,170,99.236519
19.01,103,99.480721
9.54,49,99.600132
19.25,79,99.800012
19.12,92,100.03768
18.86,118,100.322572
19.35,69,100.483971
-10.24,25,100.559189
17.84,220,101.115105
8.8,123,101.405788
7.51,252,102.057179
-10.67,68,102.220236
38.0,206,102.99717
-12.0,201,103.516243
-12.0,201,104.021879
29.68,37,104.134341
19.64,40,104.219805
17.6,244,104.873675
19.31,73,105.040293
28.75,130,105.362232
9.75,28,105.438762
-2.03,205,105.956336
6.45,358,107.076522
-12.0,201,107.591711
49.25,82,107.795768
-10.01,2,107.797679
-12.0,201,108.312968
7.41,262,108.958665
38.55,151,109.324725
-0.24,26,109.401525
-12.0,201,109.917933
18.6,144,110.277178
18.54,150,110.643207
6.42,361,111.932439
37.92,214,112.4883
18.46,158,112.89198
9.4,63,113.051818
-0.5,52,113.174618
29.1,95,113.413516
