#{"t_start": 1784226815.7647939, "env_id": "snake-v0"}
r,l,t
-10.01,2,0.764387
-10.1,11,0.773215
-10.02,3,0.775358
-10.15,16,0.943578
-10.38,39,1.05803
-10.05,6,1.062838
-10.1,11,1.099169
-10.11,12,1.138084
-10.01,2,1.13983
-10.13,14,1.17931
-10.04,5,1.183246
-10.02,3,1.18546
-10.09,10,1.221753
-0.59,61,1.38022
-10.05,6,1.384827
-10.13,14,1.422813
-10.02,3,1.425202
-10.63,64,1.597574
-0.3,32,1.680924
-10.08,9,1.718226
-11.1,111,2.004414
-10.16,17,2.046466
-10.77,78,2.262545
-10.83,84,2.474596
-2.34,236,3.095223
-11.39,140,3.427578
-10.28,29,3.506288
-11.56,157,3.934067
-12.0,201,4.43777
-12.0,201,5.317375
-12.0,201,5.831562
19.14,90,6.049767
-12.0,201,6.579437
-11.2,121,6.872128
-2.05,207,7.404104
-0.81,83,7.624376
7.51,252,8.281956
-12.0,201,8.798379
-12.0,201,9.620516
-11.78,179,10.090534
18.89,115,10.375979
19.61,43,10.464573
-10.07,8,10.499284
-2.17,219,11.064021
-1.41,143,11.424713
-12.0,201,11.917319
-12.0,201,12.439737
17.95,209,12.962289
-12.0,201,13.448858
8.34,169,14.224213
7.06,297,14.951416
-12.0,201,15.466013
-2.35,237,16.067446
-12.0,201,16.555585
-12.0,201,17.070348
7.6,243,17.671958
-2.43,245,18.610159
-12.0,201,19.123745
-12.0,201,19.639433
7.42,261,20.283394
19.07,97,20.524893
-10.04,5,20.528871
-3.11,313,21.323867
-2.38,240,21.923835
-10.54,55,22.336332
-12.0,201,22.850307
-2.08,210,23.372495
-3.88,390,24.374234
-12.0,201,24.896114
-12.0,201,25.390617
-10.19,20,25.461223
-0.46,48,25.582748
-10.42,43,25.671127
-12.0,201,26.189195
19.5,54,26.595507
-0.47,49,26.717493
-0.21,23,26.789722
19.46,58,26.917016
18.98,106,27.191073
-2.47,249,27.825222
19.08,96,28.065822
-0.08,10,28.073584
-10.38,39,28.185292
-12.0,201,28.673453
19.33,71,28.86518
-0.52,54,28.989291
-2.33,235,29.584545
7.16,287,30.30469
-12.0,201,31.155293
19.14,90,31.398682
-10.19,20,31.442238
-10.21,22,31.487255
-10.08,9,31.522081
