#{"t_start": 1784226815.7646008, "env_id": "snake-v0"}
r,l,t
-10.08,9,0.770246
-10.03,4,0.773386
-10.18,19,0.943734
-10.12,13,0.982822
-10.09,10,1.018078
-10.02,3,1.020641
-10.05,6,1.025203
-10.13,14,1.063796
-0.1,12,1.100885
-10.12,13,1.14077
-10.41,42,1.258256
-10.37,38,1.342913
-10.09,10,1.378772
-10.06,7,1.38426
-10.02,3,1.38666
-10.09,10,1.421504
-10.14,15,1.460658
-0.33,35,1.551779
-10.37,38,1.641038
-10.59,60,1.804621
-10.15,16,1.84507
-0.3,32,1.925517
-10.71,72,2.132451
8.3,173,2.563634
-10.3,31,2.643823
-11.84,185,3.139906
-2.42,244,3.774198
-11.27,128,4.09976
-11.24,125,4.431187
-3.34,336,5.635921
-3.15,317,6.458508
-12.0,201,6.95713
9.23,80,7.162507
-11.05,106,7.44007
-2.16,218,8.030787
-12.0,201,8.521704
-12.0,201,9.034126
-2.12,214,9.896821
7.67,236,10.497811
-1.74,176,10.947278
6.96,307,11.709115
-2.53,255,12.357513
-10.07,8,12.363456
-10.42,43,12.486169
-2.19,221,13.044508
-11.37,138,13.400136
18.43,161,14.141047
-2.04,206,14.630679
-12.0,201,15.147595
-10.37,38,15.230762
19.35,69,15.423774
-10.27,28,15.472596
-10.23,24,15.549497
-0.42,44,15.667985
-12.0,201,16.154262
-2.8,282,16.871336
8.84,119,17.154588
-2.26,228,17.745285
-10.84,85,18.286128
7.49,254,18.921266
-10.08,9,18.927996
6.19,384,19.889631
-10.67,68,20.079975
5.74,429,21.130221
18.99,105,21.40721
-10.1,11,21.445533
19.09,95,21.683587
-10.62,63,21.841024
18.94,110,22.37873
-0.45,47,22.498187
-1.59,161,22.898085
-12.0,201,23.413947
-12.0,201,23.960874
-12.0,201,24.451719
7.11,292,25.185179
-12.0,201,25.706355
-12.0,201,26.196213
8.03,200,26.991851
7.75,228,27.551127
-12.0,201,28.068288
18.67,137,28.394135
-12.0,201,28.908381
-12.0,201,29.391167
-3.68,370,30.343558
-10.32,33,30.423986
-2.1,212,31.320899
-2.33,235,31.918877
17.65,239,32.517968
-12.0,201,33.004467
-10.07,8,33.038168
-2.84,286,33.728359
9.25,78,33.927663
-0.19,21,33.998677
-10.24,25,34.046929
-0.28,30,34.126197
19.04,100,34.369169
18.78,126,34.687622
7.55,248,35.689452
-12.0,201,36.176889
-12.0,201,36.691733
-12.0,201,37.180774
-12.0,201,37.696964
17.81,223,38.262767
-2.04,206,38.781974
19.2,84,38.985106
17.79,225,39.89422
8.2,183,40.3683
-12.0,201,40.856642
-11.65,166,41.262316
-2.71,273,41.973534
-10.43,44,42.062263
-2.27,229,42.671269
-10.26,27,42.719109
9.86,17,42.759417
19.78,26,42.835894
7.37,266,43.783865
-10.62,63,43.957762
6.59,344,44.807495
7.69,234,45.398657
18.36,168,45.805042
-10.37,38,45.917854
18.72,132,46.245728
19.12,92,46.488921
-12.0,201,46.997009
7.41,262,47.936223
-12.0,201,48.46321
-2.33,235,49.071395
-2.23,225,49.657896
19.02,102,49.908185
-12.0,201,50.441098
7.08,295,51.200533
-10.3,31,51.2863
-2.47,249,52.301748
-12.0,201,52.797354
19.38,66,52.959671
17.08,296,53.719435
-0.19,21,53.764093
7.17,286,54.485905
-10.07,8,54.520069
-2.39,241,55.121007
6.44,359,56.002851
-12.0,201,56.826351
-12.0,201,57.315964
28.82,123,57.631731
-1.99,201,58.121654
7.66,237,58.715249
19.01,103,58.99053
-11.25,126,59.310878
-2.08,210,59.835451
-12.0,201,60.322685
49.12,95,60.805486
19.68,36,60.888554
-0.6,62,61.046245
-12.0,201,61.563486
19.12,92,61.799992
19.06,98,62.041464
7.37,266,62.687572
-10.62,63,62.847173
19.04,100,63.117749
27.86,219,63.643018
17.42,262,64.327323
19.18,86,64.869155
8.57,146,65.232049
7.82,221,65.793195
19.63,41,65.880626
-11.5,151,66.273142
38.52,154,66.668005
18.88,116,66.95136
39.24,82,67.160211
-12.0,201,67.648773
-1.08,110,67.927484
17.69,235,68.523879
-2.23,225,69.285676
-12.0,201,69.798549
-12.0,201,70.286356
-2.1,212,70.809031
27.68,237,71.408061
-12.0,201,71.922285
19.04,100,72.166786
18.66,138,72.52066
-12.0,201,73.386644
7.54,249,74.020082
19.4,64,74.180905
-12.0,201,74.668381
-10.14,15,74.708017
18.6,144,75.067718
37.57,249,75.709397
-2.17,219,76.268041
19.3,74,76.435939
18.88,116,76.723801
-2.51,253,77.667082
18.99,105,77.941159
18.88,116,78.226475
-10.09,10,78.262682
17.25,279,78.949148
-2.16,218,79.507153
17.44,260,80.147779
28.25,180,80.592386
48.58,149,80.983533
-10.8,81,81.182332
19.34,70,81.348551
19.56,48,81.801126
19.06,98,82.0431
18.43,161,82.447182
19.17,87,82.680425
18.4,164,83.083019
29.02,103,83.3276
-0.48,50,83.449902
-11.21,122,83.764956
18.9,114,84.044517
19.53,51,84.166024
19.05,99,84.437336
18.71,133,84.762041
17.4,264,85.408257
-2.77,279,86.427081
27.94,211,86.951835
-0.92,94,87.190408
18.6,144,87.556517
-10.14,15,87.594716
-12.0,201,88.080293
19.59,45,88.196918
-2.47,249,88.834033
-12.0,201,89.319875
-10.02,3,89.350205
7.7,233,90.128941
29.08,97,90.369652
19.61,43,90.486351
-2.25,227,91.051039
28.98,107,91.330646
18.36,168,91.738756
19.08,96,91.976825
19.16,88,92.215598
19.36,68,92.384409
-2.43,245,92.987817
-12.0,201,93.499466
19.22,82,93.702574
-2.16,218,94.579381
-12.0,201,95.068855
-10.26,27,95.144589
28.85,120,95.431294
-2.0,202,95.947214
-10.16,17,95.987996
7.44,259,96.632911
18.47,157,97.030456
7.45,258,97.676987
-10.44,45,97.794812
-3.36,338,98.959981
19.49,55,99.114298
28.68,137,99.441983
-12.0,201,99.955944
-1.94,196,100.437374
-2.6,262,101.081056
-0.46,48,101.202203
7.65,238,101.809296
-10.4,41,101.927663
-3.63,365,103.106494
27.78,227,103.674358
39.33,73,103.850109
29.42,63,104.018832
18.22,182,104.493391
-12.0,201,105.000128
18.88,116,105.283429
29.39,66,105.473321
19.38,66,105.6339
-0.15,17,105.674438
-0.72,74,105.843668
19.02,102,106.113232
19.29,75,106.282572
28.3,175,106.957774
18.42,162,107.362334
68.89,120,107.67448
-11.37,138,108.033519
-10.07,8,108.039705
-12.0,201,108.555184
19.64,40,108.641659
28.89,116,108.924305
-3.9,392,109.922159
28.88,117,110.205351
18.92,112,110.486761
15.4,464,112.049551
-11.76,177,112.493411
19.23,81,112.697615
17.17,287,113.418951
18.09,195,113.901217
18.16,188,114.374669
18.59,145,114.735556
8.76,127,115.058464
-12.0,201,115.924749
18.93,111,116.20515
-0.28,30,116.283785
-2.13,215,116.810646
-2.04,206,117.331707
17.86,218,117.898301
39.22,84,118.101251
18.0,204,118.622107
19.36,68,118.786591
38.53,153,119.155515
18.45,159,119.819386
-10.17,18,119.860869
19.25,79,120.061535
39.35,71,120.255032
5.77,426,121.308722
39.14,92,121.546844
59.24,84,121.751839
8.05,198,122.265949
38.77,129,122.587106
19.03,101,122.832528
28.43,162,123.235392
57.25,283,124.300687
-12.0,201,124.815083
7.62,241,125.417542
-2.12,214,125.940041
19.59,45,126.056877
-11.52,153,126.425489
28.27,178,126.868202
17.87,217,127.422191
-2.19,221,128.329308
46.76,331,129.165364
37.11,295,129.891964
25.98,407,130.899335
48.1,197,131.418297
-12.0,201,131.911138
-12.0,201,132.79695
-0.28,30,132.87635
-12.0,201,133.36374
-10.37,38,133.477136
-10.77,78,133.67672
19.63,41,133.7654
38.17,189,134.245305
37.9,216,134.774477
-10.29,30,134.85364
-0.75,77,135.051207
47.34,273,135.733584
-10.53,54,135.886964
-10.61,62,136.017632
-1.76,178,136.813534
-0.1,12,136.82299
28.6,145,137.183746
-2.39,241,137.787972
47.54,253,138.425538
7.69,234,139.019471
66.43,366,139.942819
9.21,82,140.14553
17.89,215,141.074911
49.24,83,141.301011
17.15,289,142.05759
18.65,139,142.386509
67.43,266,143.063547
-2.43,245,143.670375
38.44,162,144.072346
28.85,120,144.390358
-2.29,231,144.95435
-1.2,122,145.647579
28.41,164,146.052773
47.51,256,146.694613
19.16,88,146.929468
-10.83,84,147.132529
56.69,339,147.98008
7.23,280,148.697243
17.16,288,149.821517
-2.09,211,150.346469
7.42,261,150.99265
25.06,499,152.24119
7.12,291,152.967695
-12.0,201,153.481119
-11.09,110,154.254992
-12.0,201,154.743621
-1.35,137,155.107813
-12.0,201,155.624346
-0.88,90,155.830989
77.63,247,156.463008
-12.0,201,156.954
-0.33,35,157.035833
68.4,169,157.471196
8.59,144,157.836521
17.29,275,158.830185
-12.0,201,159.347691
19.41,63,159.507112
75.84,426,160.555644
26.99,306,161.318002
-0.23,25,161.392759
-12.0,201,161.880696
115.33,481,163.413771
57.15,293,164.155745
-11.73,174,164.602821
93.96,616,166.179375
37.54,252,167.256342
74.43,567,168.720877
48.43,164,169.170409
36.49,357,170.084993
-2.44,246,170.695577
117.17,297,171.854114
87.84,227,172.423764
19.16,88,172.661171
-1.88,190,173.11545
-0.4,42,173.235239
124.31,584,174.72203
156.87,331,175.910799
126.57,358,176.822541
56.52,356,177.704122
47.39,268,178.379932
196.19,403,179.383499
7.54,249,180.403384
17.52,252,181.041191
-2.11,213,181.565893
29.49,56,181.719349
75.23,487,182.93764
86.9,321,183.768125
184.15,606,185.693997
9.35,68,185.883965
105.6,453,187.020548
108.15,198,187.527987
76.39,371,188.918574
55.07,501,190.235852
46.19,388,191.235867
-0.42,44,191.358769
48.32,175,191.798572
7.5,253,192.441025
8.67,136,192.768156
7.84,219,193.801754
17.46,258,194.449436
-12.0,201,194.94228
105.85,428,196.057154
-2.34,236,196.696143
19.01,103,196.943518
27.21,284,198.116337
124.78,537,199.476712
-2.39,241,200.086491
48.61,146,200.449179
19.55,49,200.571249
-10.03,4,200.574107
-10.42,43,200.690193
28.67,138,201.0175
6.98,305,202.057408
-10.2,21,202.101807
107.0,313,202.86975
8.01,202,203.388943
86.99,312,204.182686
77.93,217,204.711675
47.89,218,205.265102
127.41,274,206.348611
27.33,272,207.027889
-1.55,157,207.428299
18.48,156,207.796488
126.97,318,208.599739
108.14,199,209.11504
87.3,281,209.802291
-0.42,44,209.919667
67.05,304,211.170416
125.05,510,212.454561
26.84,321,213.252074
136.75,341,214.097719
117.86,228,215.176354
77.84,226,215.739611
104.5,563,217.138088
116.5,364,218.060966
68.66,143,218.421725
165.16,503,219.976507
-11.19,120,220.262851
-12.0,201,220.777784
57.35,273,221.462708
-12.0,201,221.979254
9.15,88,222.184904
156.05,413,223.423712
-10.15,16,223.464452
-12.0,201,223.98117
205.44,479,225.159863
284.03,628,226.750978
47.2,287,227.87864
-2.08,210,228.405148
126.57,358,229.334597
74.97,513,230.659288
66.76,333,231.505271
-12.0,201,232.43361
29.35,70,232.598443
145.66,451,233.748238
27.26,279,234.466692
-2.3,232,235.051093
107.36,277,235.775579
135.05,511,237.30646
65.83,426,238.382562
97.8,232,238.950024
77.07,303,239.718793
27.12,293,240.976323
117.01,313,241.743006
19.06,98,241.983923
192.77,745,243.868407
97.83,229,244.432439
9.58,45,244.572656
136.67,349,245.973395
126.59,356,246.855089
58.84,124,247.174551
57.17,291,247.90568
77.31,279,248.620589
166.64,355,249.881867
58.66,142,250.24992
175.16,504,251.498401
58.13,195,251.981277
56.43,365,252.90099
97.97,215,253.458618
36.57,349,254.815256
107.87,226,255.380047
196.02,420,256.451208
78.52,158,256.849778
145.9,427,258.26804
28.13,192,258.764929
107.42,271,259.463096
66.32,377,260.418647
97.84,228,260.981609
68.76,133,261.305416
156.54,364,262.626379
57.29,279,263.339299
-2.21,223,263.873601
48.9,117,264.185232
156.64,354,265.070799
146.49,368,265.991984
7.8,223,266.743084
-12.0,201,267.230323
136.13,403,268.263113
58.57,151,268.631944
-0.21,23,268.677399
76.71,339,269.547428
7.78,225,270.111642
17.09,295,271.391907
86.46,365,272.308321
97.67,245,272.916785
-2.14,216,273.474206
136.83,333,274.31192
136.45,371,275.690061
68.3,179,276.133801
-12.0,201,276.64916
116.63,351,277.499969
78.15,195,278.00942
48.25,182,278.453714
186.59,362,279.369478
