#{"t_start": 1784226815.7637606, "env_id": "snake-v0"}
r,l,t
-10.03,4,0.767061
-10.14,15,0.934675
-10.11,12,0.943783
-10.04,5,0.976429
-10.22,23,1.022303
-10.02,3,1.024491
-10.14,15,1.063808
-10.02,3,1.066146
-10.05,6,1.098577
-10.06,7,1.104208
-10.42,43,1.224428
-10.24,25,1.299342
-10.31,32,1.379551
-10.03,4,1.382719
-0.35,37,1.466094
-10.13,14,1.509661
-10.75,76,1.720021
19.56,48,1.841733
-10.5,51,1.965731
-10.5,51,2.097099
-1.51,153,2.515706
-10.14,15,2.55525
-10.77,78,2.726146
-1.62,164,3.179111
-2.41,243,3.813839
-10.97,98,4.058768
-10.37,38,4.1476
-10.01,2,4.180417
-12.0,201,4.679742
-12.0,201,5.554644
-2.25,227,6.132879
-10.37,38,6.223173
19.22,82,6.425987
-0.49,51,6.57699
17.02,302,7.326382
-0.12,14,7.364812
-2.03,205,7.918188
-12.0,201,8.435745
-12.0,201,8.923275
6.08,395,10.257149
18.29,175,10.70121
-12.0,201,11.194916
-12.0,201,11.709893
17.81,223,12.276752
-0.43,45,12.396633
-10.42,43,12.490664
-12.0,201,13.005979
-12.0,201,13.52138
-3.43,345,14.707241
-12.0,201,15.222418
-2.13,215,15.753944
-0.29,31,15.833565
-10.6,61,15.990016
-12.0,201,16.477469
-2.32,234,17.072841
-2.97,299,18.165194
18.17,187,18.611122
-10.92,93,18.846959
7.49,254,19.488168
19.13,91,19.722658
-10.93,94,19.962042
-12.0,201,20.44998
-10.14,15,20.488875
18.61,143,20.849118
-2.08,210,21.371347
7.33,270,22.335709
-11.36,137,22.690471
-12.0,201,23.177691
-12.0,201,23.711625
-2.54,256,24.36906
-3.17,319,25.178737
-12.0,201,25.67137
-1.34,136,26.028769
-10.24,25,26.07538
-11.01,102,26.630564
-10.32,33,26.711687
-12.0,201,27.195813
-11.06,107,27.468119
-2.25,227,28.033194
-10.33,34,28.115338
-11.69,170,28.551711
-12.0,201,29.063102
-12.0,201,29.548478
-12.0,201,30.062602
7.82,221,30.949005
18.95,109,31.243717
-12.0,201,31.760434
7.49,254,32.401684
26.56,349,33.278193
-1.17,119,33.562346
-12.0,201,34.079697
-12.0,201,34.565085
9.31,72,35.129093
-0.67,69,35.294586
-2.17,219,35.848047
-12.0,201,36.336525
-10.43,44,36.453507
-12.0,201,36.941369
-2.22,224,37.499915
7.95,208,38.024207
19.1,94,38.268649
-12.0,201,38.784304
18.35,169,39.5399
18.59,145,39.92845
-12.0,201,40.416178
-12.0,201,40.93186
-0.76,78,41.13189
-2.08,210,41.651931
-1.45,147,42.018422
-10.29,30,42.096422
7.22,281,42.801034
-12.0,201,43.585483
9.2,83,43.79044
-12.0,201,44.325794
-10.01,2,44.327365
-10.28,29,44.405479
6.98,305,45.161513
-0.71,73,45.326913
-1.2,122,45.641396
-10.29,30,45.7198
18.02,202,46.211418
-12.0,201,46.742405
-12.0,201,47.242415
9.54,49,47.365149
-12.0,201,48.181632
-2.34,236,48.782424
-12.0,201,49.285759
18.96,108,49.576974
-2.46,248,50.232825
-0.33,35,50.318136
-12.0,201,50.814974
-2.25,227,51.444571
-12.0,201,52.308162
-2.25,227,52.878684
7.88,215,53.433522
18.99,105,53.684932
-11.06,107,53.964368
-10.26,27,54.040831
8.16,187,54.490769
-11.34,135,54.842905
-12.0,201,55.329935
-2.2,222,55.885885
18.75,129,56.513329
7.23,280,57.231988
-12.0,201,57.719266
8.77,126,58.040239
-10.62,63,58.199607
-10.12,13,58.236889
-10.25,26,58.311929
6.11,392,59.278839
7.76,227,59.843872
-2.19,221,60.644758
19.56,48,60.765762
18.71,133,61.089966
19.3,74,61.284838
-12.0,201,61.80077
19.32,72,61.965623
-10.27,28,62.043726
-11.41,142,62.403082
-10.82,83,62.603025
7.17,286,63.321229
-2.53,255,63.959378
19.37,67,64.130462
-2.25,227,65.030492
18.71,133,65.360446
-12.0,201,65.875606
-12.0,201,66.388867
9.44,59,66.517894
-2.23,225,67.079011
-10.35,36,67.195978
18.18,186,67.645659
18.62,142,68.006177
-2.42,244,68.608385
18.5,154,69.204831
7.54,249,69.809199
7.21,282,70.525522
28.56,149,70.889012
-12.0,201,71.404823
-12.0,201,71.918994
-2.34,236,72.488898
-2.67,269,73.544573
-10.24,25,73.618693
-12.0,201,74.105594
-12.0,201,74.621587
29.18,87,74.828372
19.45,59,74.983513
-2.16,218,75.546293
6.79,324,76.351134
-12.0,201,76.843276
19.34,70,77.036325
-11.9,191,77.819018
-12.0,201,78.309864
19.53,51,78.433431
19.25,79,78.632578
17.71,233,79.22685
28.45,160,79.629276
29.01,104,79.874664
7.4,263,80.547705
9.51,52,80.670974
-10.17,18,80.712622
18.01,203,81.226944
-12.0,201,82.047755
-12.0,201,82.566508
-10.16,17,82.606097
28.34,171,83.042152
19.21,83,83.243017
-1.07,109,83.522459
-12.0,201,84.007753
-12.0,201,84.521281
29.15,90,84.758466
19.76,28,84.807826
19.23,81,85.007584
-12.0,201,85.524509
-12.0,201,86.316183
27.57,248,86.95189
19.07,97,87.192671
18.56,148,87.561667
19.28,76,87.757362
18.75,129,88.07742
19.52,52,88.199364
19.35,69,88.390353
-10.05,6,88.394655
-12.0,201,88.911667
19.05,99,89.154486
19.52,52,89.27754
-2.12,214,89.803192
-12.0,201,90.532367
-12.0,201,91.045826
-10.42,43,91.135339
-12.0,201,91.654499
29.17,88,91.858727
-1.18,120,92.176395
18.37,167,92.589687
19.35,69,92.781
-10.31,32,92.860771
19.1,94,93.069374
18.91,113,93.347949
38.7,136,93.703354
-12.0,201,94.537321
9.22,81,94.74137
-12.0,201,95.229174
7.9,213,95.754793
46.11,396,96.753296
19.1,94,96.991541
27.79,226,97.55734
36.89,317,98.679244
19.38,66,98.840868
19.35,69,99.005354
19.17,87,99.24095
18.98,106,99.514468
19.39,65,99.6749
-2.04,206,100.166673
16.7,334,101.002718
-12.0,201,101.520121
-2.44,246,102.13976
69.09,100,102.408995
17.66,238,103.238503
19.11,93,103.479885
29.19,86,103.716314
17.71,233,104.299249
18.72,132,104.629114
28.32,173,105.081697
-10.1,11,105.117562
18.27,177,105.560155
6.09,394,106.560068
19.34,70,106.953984
-0.24,26,107.029634
19.31,73,107.196738
28.27,178,107.639049
19.18,86,107.875332
-12.0,201,108.361615
29.57,48,108.482209
38.77,129,108.803977
36.44,362,109.721843
29.16,89,109.929607
7.72,231,110.523747
48.47,160,111.326463
-2.31,233,111.893592
-10.57,58,112.048591
6.04,399,113.056951
38.75,131,113.378742
28.22,183,113.851771
-0.08,10,113.859316
7.48,255,114.495357
-0.7,72,114.689813
-12.0,201,115.530077
48.17,190,116.009988
-10.53,54,116.163533
19.38,66,116.325245
19.13,91,116.534428
29.49,56,116.687425
7.73,230,117.254813
-12.0,201,117.780992
-3.16,318,118.585223
-10.02,3,118.587379
57.56,252,119.226942
29.39,66,119.386997
-10.08,9,119.393905
18.76,128,119.981266
18.69,135,120.334723
39.04,102,120.577736
18.99,105,120.854184
39.01,105,121.105391
18.9,114,121.389652
-10.11,12,121.427162
19.17,87,121.660816
48.39,168,122.068874
28.58,147,122.433208
35.69,437,123.547805
-12.0,201,124.382375
-0.23,25,124.457144
28.61,144,124.817552
19.47,57,124.945265
7.55,248,125.579844
19.22,82,125.780248
18.9,114,126.060051
-0.41,43,126.176443
18.97,107,126.426268
19.46,58,126.581459
27.84,221,127.140644
17.54,250,127.752034
19.06,98,128.366622
-12.0,201,128.85327
49.14,93,129.089941
9.59,44,129.208317
19.48,56,129.333994
46.94,313,130.130661
-11.79,180,130.57371
-10.29,30,130.652166
78.4,170,131.061516
29.11,94,131.304972
47.1,297,132.067809
17.57,247,133.045363
-1.71,173,133.484136
-0.34,36,133.567827
38.75,131,133.920753
-0.32,34,134.002039
-12.0,201,134.493259
6.23,380,135.451235
55.45,463,136.940445
19.5,54,137.064939
-10.6,61,137.223126
19.55,49,137.34524
-10.46,47,137.463367
-0.8,82,137.66603
47.58,249,138.301701
18.72,132,138.623132
-2.39,241,139.227659
8.5,153,139.622575
47.45,262,140.276399
-0.13,15,140.315057
-10.08,9,140.349795
19.55,49,140.47029
68.13,196,141.379305
27.88,217,141.90992
28.85,120,142.223404
28.27,178,142.664702
-11.59,160,143.06748
-12.0,201,143.58495
56.24,384,144.549694
58.57,151,144.913507
106.48,365,146.211477
48.12,195,146.695391
-2.22,224,147.257271
47.82,225,147.821852
26.91,314,148.620604
75.77,433,150.10772
-0.14,16,150.147234
-12.0,201,150.638701
57.26,282,151.352541
56.18,390,152.324185
-1.79,181,152.798617
-12.0,201,153.285712
7.59,244,154.411688
27.39,266,155.070507
38.53,153,155.46505
106.62,351,156.345003
127.15,300,157.078309
18.78,126,157.396525
-12.0,201,157.916841
66.78,331,159.065297
7.72,231,159.634007
-2.05,207,160.153921
78.3,180,160.596083
-1.6,162,160.997256
96.89,323,161.802838
-2.13,215,162.657136
95.76,436,163.747419
107.49,264,164.435714
28.96,109,164.706376
115.76,438,165.855402
87.14,297,167.019791
67.01,308,167.84453
-12.0,201,168.35217
115.57,457,169.538658
85.7,441,170.655303
6.91,312,171.854169
-12.0,201,172.345761
28.99,106,172.626265
88.81,130,172.952175
97.6,252,173.597518
-12.0,201,174.088598
38.52,154,174.482975
18.33,171,174.94377
165.99,420,176.350182
57.05,303,177.108382
-2.17,219,177.662863
56.63,345,178.507511
27.0,305,179.270763
-0.11,13,179.307757
77.02,308,180.482673
77.95,215,181.037612
7.52,251,181.646413
18.27,177,182.121544
-0.53,55,182.247423
105.63,450,183.391428
27.92,213,183.929279
-12.0,201,184.845962
9.61,42,184.961641
122.76,739,186.809524
19.27,77,187.017094
38.38,168,187.436425
28.31,174,187.90889
7.57,246,188.958476
27.31,274,189.641649
-12.0,201,190.197522
18.62,142,190.579023
85.79,432,191.681999
-10.16,17,191.722797
17.15,289,192.447873
76.85,325,193.729007
9.0,103,194.006309
18.65,139,194.337074
-12.0,201,194.857656
66.39,370,195.81488
105.12,501,197.108034
37.05,301,198.324875
68.46,163,198.728812
164.01,618,200.291964
-0.33,35,200.375283
126.57,358,201.288869
87.77,234,202.107773
78.72,138,202.464629
46.82,325,203.268461
7.55,248,203.907392
78.56,154,204.273106
29.3,75,204.470161
7.78,225,205.031108
37.72,234,205.62544
9.19,84,205.827946
-0.77,79,206.430623
27.76,229,206.992537
85.99,412,208.032414
19.38,66,208.193586
97.92,220,208.756236
-12.0,201,209.242516
-11.84,185,209.719548
105.25,488,211.418885
47.31,276,212.132194
8.98,105,212.377981
68.22,187,212.853562
-10.15,16,212.893594
107.53,260,213.53703
-10.76,77,213.73385
66.44,365,215.140896
165.7,449,216.260007
-0.17,19,216.302409
7.62,241,216.902184
48.7,137,217.257337
126.69,346,218.111493
66.57,352,219.30018
17.97,207,219.821887
19.55,49,219.942252
37.1,296,220.69601
68.81,128,221.016708
58.41,167,221.425452
113.86,628,223.017929
19.61,43,223.106272
252.6,768,225.236731
164.05,614,226.789778
-12.0,201,227.275812
-12.0,201,228.197593
165.59,460,229.379325
65.74,435,230.520593
-2.07,209,231.062771
154.84,534,232.800679
87.41,270,233.498881
76.31,379,234.468281
55.42,466,235.679891
194.36,586,237.388788
156.88,330,238.225822
-0.29,31,238.305269
58.84,124,238.619595
97.17,295,239.349969
76.93,317,240.153802
36.65,341,241.50686
-12.0,201,242.017965
115.3,484,243.223661
87.6,251,243.86678
136.18,398,245.39989
46.62,345,246.259184
-1.04,106,246.531577
-12.0,201,247.021506
-10.02,3,247.051786
18.31,173,247.466354
39.1,96,247.7086
136.12,404,248.743094
49.12,95,248.983485
19.35,69,249.147525
77.17,293,250.258109
156.9,328,251.095163
9.35,68,251.257922
48.81,126,251.576476
98.46,166,251.981342
88.01,210,252.504293
67.64,245,253.141051
126.16,399,254.647043
235.55,471,255.81586
-10.94,95,256.055343
