#{"t_start": 1784226815.766107, "env_id": "snake-v0"}
r,l,t
-1.29,131,234.148198
68.18,191,234.629158
7.14,289,235.387884
19.62,42,235.505812
145.52,465,236.93634
-2.02,204,237.426796
175.44,476,238.62342
27.45,260,239.2706
-10.13,14,239.30983
97.94,218,239.871885
-10.14,15,239.910995
-2.12,214,240.940862
-2.7,272,241.623033
37.34,272,242.302631
27.07,298,243.058592
98.77,135,243.384975
117.01,313,244.187521
78.15,195,244.725539
87.91,220,245.767616
17.5,254,246.41093
86.9,321,247.211887
135.83,433,248.304036
145.74,443,249.797312
127.26,289,250.529983
126.16,399,251.530609
-0.44,46,251.621001
75.41,469,252.814214
97.64,248,253.425281
156.35,383,254.891476
116.38,376,255.849079
27.52,253,256.458881
108.15,198,256.971351
66.86,323,257.77633
38.99,107,258.433159
17.0,304,259.209128
136.46,370,260.136335
156.55,363,261.054405
-10.09,10,261.062081
165.82,437,262.150511
58.79,129,262.897408
77.35,275,263.581381
67.46,263,264.230411
137.66,250,264.867392
96.48,364,265.78597
174.08,612,267.502805
107.14,299,268.232171
17.44,260,268.907202
-10.83,84,269.109604
78.66,144,269.469865
58.52,156,269.870257
205.01,522,271.71256
147.39,278,272.429422
78.38,172,272.838275
126.85,330,273.676237
147.63,254,274.315216
-0.16,18,274.35707
15.66,438,275.897747
68.34,175,276.337019
58.91,117,276.649928
176.55,365,277.566892
215.23,501,278.809053
7.42,261,279.916056
176.28,392,280.914579
68.75,134,281.238243
65.86,423,282.283098
138.01,215,282.842843
-10.27,28,282.920481
-12.0,201,283.404727
155.7,448,284.908236
75.34,476,286.106943
-2.05,207,286.628107
68.12,197,287.11275
117.46,268,287.795864
48.7,137,288.360041
28.94,111,288.612912
235.32,494,289.85585
95.58,454,291.004346
78.39,171,291.412661
66.8,329,292.248819
134.45,571,294.129004
-10.76,77,294.298204
-10.07,8,294.332787
-12.0,201,294.850395
27.22,283,295.535358
203.33,690,297.713582
66.91,318,298.515091
46.59,348,299.394298
37.84,222,299.954598
214.86,538,301.68907
215.16,508,302.976349
66.38,371,303.899595
38.57,149,304.291441
58.52,156,304.66027
-12.0,201,305.176692
78.69,141,305.959549
116.96,318,306.758256
156.53,365,307.678028
27.3,275,308.363216
264.16,613,310.351913
-10.09,10,310.387813
78.39,171,310.797118
78.04,206,311.316635
156.84,334,312.157925
-12.0,201,312.67254
195.23,499,313.914882
155.62,456,315.522297
134.61,555,316.918414
29.05,100,317.163546
175.4,480,318.370903
58.83,125,319.067309
117.8,234,319.663594
255.58,470,320.831479
68.27,182,321.277442
56.35,373,322.232613
86.44,367,323.672081
176.89,331,324.481562
95.36,476,325.682294
-12.0,201,326.198883
97.28,284,326.887031
28.62,143,327.814667
-0.53,55,327.966966
68.45,164,328.372026
106.86,327,329.207084
147.45,272,329.889977
117.53,261,330.535396
255.67,461,332.224757
94.38,574,333.675202
19.5,54,333.799463
147.25,292,334.52367
-10.89,90,334.758378
165.02,517,336.045061
66.85,324,337.363632
7.46,257,338.004153
-12.0,201,338.520304
66.8,329,339.355364
37.72,234,339.924026
-2.35,237,341.04909
95.24,488,342.257966
