#{"t_start": 1784226815.7653718, "env_id": "snake-v0"}
r,l,t
-12.0,201,34.719184
-0.14,16,35.127571
-12.0,201,35.613541
-0.54,56,35.767288
-12.0,201,36.255658
7.47,256,36.897063
-12.0,201,37.410217
-12.0,201,37.900543
-10.1,11,37.937245
18.79,125,38.261081
7.52,251,38.898385
-10.19,20,38.941363
19.04,100,39.532881
-2.33,235,40.129364
-11.1,111,40.40913
-12.0,201,40.897527
18.46,158,41.296433
7.98,205,41.815874
-12.0,201,42.313384
-12.0,201,42.836134
18.83,121,43.168963
-11.29,130,43.743109
-12.0,201,44.251326
7.9,213,44.801028
-12.0,201,45.285761
28.62,143,45.643355
-10.2,21,45.687348
18.11,193,46.169727
27.93,212,46.739332
-10.42,43,46.832338
7.65,238,47.440924
19.12,92,47.973065
18.14,190,48.460671
-12.0,201,48.954902
-2.63,265,49.660041
-10.16,17,49.702501
-12.0,201,50.232137
-12.0,201,50.730696
-2.04,206,51.285589
-10.16,17,51.327372
-12.0,201,51.850447
29.51,54,52.347288
19.17,87,52.581976
28.98,107,52.836874
-12.0,201,53.350897
-12.0,201,53.846159
19.75,29,53.92384
-10.09,10,53.960439
-10.15,16,54.000293
-1.99,201,54.489246
7.5,253,55.126873
17.13,291,55.845887
19.12,92,56.083766
-12.0,201,56.90612
-0.67,69,57.073013
-10.29,30,57.150799
7.47,256,57.791127
-10.29,30,57.869603
-10.19,20,57.912944
7.07,296,58.638464
-12.0,201,59.156422
7.12,291,59.881763
6.78,325,60.957023
-12.0,201,61.444425
17.74,230,62.00825
-12.0,201,62.523563
18.48,156,62.919607
19.2,84,63.123398
-12.0,201,63.63451
18.87,117,63.919036
19.11,93,64.166615
-12.0,201,64.991746
-10.16,17,65.031971
-2.96,298,65.793198
-2.18,220,66.349286
19.65,39,66.435308
-12.0,201,66.949768
38.72,134,67.280403
19.71,33,67.360723
-2.18,220,67.921632
6.97,306,68.683823
7.19,284,69.598947
7.56,247,70.204852
8.81,122,70.520916
-10.13,14,70.559549
-12.0,201,71.046737
7.73,230,71.638217
-10.23,24,71.683475
17.23,281,72.401027
27.71,234,73.344942
-12.0,201,73.860616
19.48,56,73.985656
7.42,261,74.659399
-2.23,225,75.221577
-12.0,201,75.714061
-1.49,151,76.110245
-2.13,215,76.637384
19.5,54,76.792446
-2.21,223,77.657121
-12.0,201,78.142681
-12.0,201,78.662539
-12.0,201,79.149104
19.15,89,79.384775
28.23,182,79.830385
-12.0,201,80.343324
17.75,229,80.908728
-0.5,52,81.03048
-10.36,37,81.141683
-1.11,113,81.755828
7.75,228,82.320806
-12.0,201,82.809587
19.54,50,82.958673
19.62,42,83.045862
-10.09,10,83.081521
19.17,87,83.285506
19.22,82,83.488635
-10.39,40,83.602562
-2.17,219,84.15554
19.1,94,84.366089
-12.0,201,84.882668
29.27,78,85.081388
28.53,152,85.448749
19.33,71,85.642474
28.85,120,86.233565
18.9,114,86.514431
18.65,139,86.872306
19.33,71,87.065795
-10.55,56,87.191859
7.82,221,87.753782
-11.05,106,88.029429
18.19,185,88.476932
-11.68,169,88.910883
18.87,117,89.195386
19.18,86,89.399971
8.91,112,89.681218
-10.08,9,89.715993
-12.0,201,90.412958
-12.0,201,90.931505
18.96,108,91.208924
7.54,249,91.818874
-12.0,201,92.342649
18.98,106,92.619329
27.39,266,93.262255
8.57,146,93.625559
17.34,270,94.626088
-12.0,201,95.142336
58.33,175,95.584676
-12.0,201,96.069665
-2.13,215,96.625363
-12.0,201,97.111678
-12.0,201,97.631746
18.41,163,98.036325
7.34,269,99.036327
19.37,67,99.19918
-10.02,3,99.20149
-1.6,162,99.601417
-10.65,66,99.762424
39.26,80,99.964574
-10.07,8,99.998435
19.08,96,100.237803
18.35,169,100.642613
27.83,222,101.20222
38.6,146,101.565171
38.96,110,101.852999
-11.59,160,102.257654
-1.15,117,102.817574
39.05,101,103.07092
47.11,296,103.809709
-12.0,201,104.337173
18.07,197,104.842552
19.07,97,105.082449
18.89,115,105.393354
7.78,225,105.953696
-10.46,47,106.071346
-10.18,19,106.113499
37.05,301,107.10908
28.72,133,107.43518
18.91,113,107.714275
9.43,60,107.874606
28.43,162,108.276101
29.21,84,108.479062
19.35,69,108.643924
-0.22,24,108.717421
-10.22,23,108.762034
-12.0,201,109.278419
-0.46,48,109.399844
9.42,61,109.556766
29.17,88,109.764533
19.4,64,109.92519
17.35,269,110.604338
17.01,303,111.764837
-11.81,182,112.212615
-0.34,36,112.323988
-12.0,201,112.815356
29.46,59,112.972938
47.96,211,113.494681
-2.13,215,114.019281
68.76,133,114.368339
19.41,63,114.527857
18.64,140,114.857682
18.55,149,115.602604
38.5,156,116.00067
-10.06,7,116.006267
-10.03,4,116.009296
-1.61,163,116.413862
18.86,118,116.725775
-2.9,292,117.453504
7.59,244,118.066274
7.79,224,118.630594
28.34,171,119.069934
7.9,213,119.858637
19.49,55,120.012652
-10.28,29,120.090989
-12.0,201,120.57622
19.07,97,120.818563
-2.16,218,121.381629
-10.12,13,121.419082
-10.67,68,121.583083
19.36,68,121.747252
17.52,252,122.3864
19.53,51,122.509313
7.81,222,123.070379
-11.82,183,123.515933
19.38,66,124.025497
28.91,114,124.334847
16.16,388,125.299788
-2.31,233,125.865296
17.88,216,126.419322
-10.76,77,126.61743
28.59,146,126.979642
19.45,59,127.135911
36.93,313,128.251687
19.62,42,128.367285
39.11,95,128.607089
18.97,107,128.854617
-10.79,80,129.054313
48.4,167,129.487569
46.1,397,130.487451
36.34,372,131.419027
7.67,236,132.02131
-2.13,215,132.919956
-10.43,44,133.036905
18.53,151,133.402545
9.46,57,133.558804
-0.42,44,133.676015
8.96,107,133.926725
19.13,91,134.162521
19.11,93,134.404978
38.55,151,134.770464
9.51,52,134.893893
27.83,222,135.452581
-10.62,63,135.613443
37.92,214,136.168361
28.7,135,136.819257
28.81,124,137.136626
107.26,287,137.858867
-12.0,201,138.34558
55.53,455,139.500551
18.1,194,139.983768
-10.02,3,139.985967
8.92,111,140.27305
48.98,109,140.552216
-12.0,201,141.465624
-2.08,210,141.988302
17.48,256,142.62752
-0.25,27,142.704064
-10.79,80,142.905606
37.03,303,143.668878
117.01,313,144.467984
57.53,255,145.482677
48.12,195,145.968315
-0.25,27,146.016699
17.62,242,146.648034
68.44,165,147.052119
38.22,184,147.500832
135.38,478,148.705537
155.21,497,150.353161
7.28,275,151.064175
26.58,347,151.917279
46.48,359,152.836499
29.38,67,153.0003
106.75,338,154.336168
38.4,166,154.742119
38.98,108,155.027299
77.1,300,155.786491
115.4,474,156.956965
6.88,315,157.758637
46.06,401,159.07217
-2.12,214,159.627919
67.17,292,160.350732
8.01,202,160.839118
29.05,100,161.110076
26.49,356,161.993035
77.85,225,162.858222
85.12,499,164.11842
25.82,423,165.236795
106.81,332,166.060477
-0.37,39,166.174037
-12.0,201,167.100734
19.59,45,167.217983
175.18,502,168.547305
7.8,223,169.126757
-12.0,201,169.632447
47.81,226,170.207251
-12.0,201,170.729317
18.91,113,171.027442
38.37,169,171.818864
-12.0,201,172.338747
-1.06,108,172.620543
19.06,98,172.86695
86.69,342,173.720662
67.2,289,174.444039
19.19,85,174.677366
46.0,407,176.06703
38.65,141,176.425753
-0.9,92,176.660908
105.18,495,177.898196
8.46,157,178.267838
37.46,260,178.942168
-1.98,200,179.425145
-2.29,231,180.431517
36.75,331,181.241315
27.86,219,181.797883
7.77,226,182.367246
19.26,78,182.566375
-12.0,201,183.059384
38.74,132,183.429556
86.63,348,184.68908
78.49,161,185.122422
97.44,268,185.772105
125.73,442,186.892965
135.54,462,188.112308
107.67,246,189.156567
107.3,283,189.897232
-12.0,201,190.419027
19.0,104,190.699274
-12.0,201,191.197735
86.44,367,192.131549
8.03,200,192.645423
48.96,111,193.386
-10.21,22,193.433348
66.94,315,194.247831
116.52,362,195.170915
186.13,408,196.22064
39.1,96,196.482818
-12.0,201,197.015538
-10.28,29,197.065526
-12.0,201,198.035274
-0.61,63,198.195074
-12.0,201,198.686669
67.15,294,199.437916
39.13,93,199.68027
48.35,172,200.094022
78.43,167,200.528242
-10.21,22,200.574114
17.46,258,201.213786
88.09,202,201.982751
-10.41,42,202.097641
117.85,229,202.663095
76.9,320,203.466872
19.47,57,203.59494
87.55,256,204.233039
48.94,113,204.543926
48.38,169,204.94975
57.62,246,205.55401
78.3,180,206.426769
78.15,195,206.907866
76.63,347,207.785875
18.7,134,208.109828
19.25,79,208.311637
157.61,257,208.957036
47.26,281,209.67263
-10.16,17,209.713263
57.67,241,210.802855
68.88,121,211.091056
68.59,150,211.48721
86.0,411,212.497571
154.98,520,213.81003
38.44,162,214.213866
136.4,376,215.628232
-2.03,205,216.142515
78.5,160,216.543476
29.38,67,216.706135
-12.0,201,217.21812
-10.06,7,217.223173
125.25,490,218.468269
9.43,60,218.625909
68.5,159,219.330844
69.0,109,219.611024
125.29,486,220.815572
88.36,175,221.256893
-12.0,201,221.747259
9.32,71,221.940765
127.27,288,222.660011
-12.0,201,223.146548
107.16,297,224.106473
28.38,167,224.516606
194.77,545,225.877889
166.74,345,226.754343
107.03,310,227.926046
-2.16,218,228.500399
19.41,63,228.675036
-12.0,201,229.205697
154.65,553,230.614849
95.56,456,232.188408
59.1,98,232.434416
-0.88,90,232.641754
7.57,246,233.283686
88.17,194,233.783332
19.62,42,233.872594
85.25,486,235.131576
107.13,300,235.932146
48.46,161,236.574778
27.76,229,237.140071
-10.23,24,237.186192
-12.0,201,237.701562
47.1,297,238.457426
96.23,389,239.426609
-0.35,37,239.512407
-10.09,10,239.548358
87.92,219,240.106233
77.93,217,241.141276
27.65,240,241.739995
155.61,457,242.896379
-10.26,27,242.944838
117.16,298,243.701744
59.08,100,243.951515
87.13,298,244.764746
135.25,491,246.487627
78.29,181,246.930611
-10.2,21,246.976019
166.22,397,247.98513
104.85,528,249.682974
38.58,148,250.05106
115.37,477,251.257139
59.15,93,251.494581
97.39,273,252.177736
104.68,545,254.049838
55.16,492,255.288537
27.55,250,255.898144
48.05,202,256.413708
175.99,421,257.460264
38.7,136,257.814333
77.92,218,258.72541
124.75,540,260.100667
146.25,392,261.096466
-10.15,16,261.136631
117.46,268,261.786982
87.56,255,262.829018
58.47,161,263.229513
18.32,172,263.667544
97.71,241,264.273738
97.83,229,264.865128
115.9,424,265.91288
7.22,281,266.818866
68.66,143,267.178743
17.1,294,267.906582
146.44,373,268.833484
-12.0,201,269.348215
27.6,245,269.955127
48.95,112,270.235049
17.45,259,271.432575
174.95,525,272.75375
17.35,269,273.433365
37.83,223,273.994248
7.65,238,274.594269
155.45,473,276.216354
117.35,279,276.929317
127.15,300,277.658018
97.25,287,278.376774
108.02,211,278.928514
116.38,376,280.315605
47.03,304,281.079259
136.25,391,282.072551
97.97,215,282.604718
17.71,233,283.198964
184.54,567,284.987431
88.18,193,285.466741
98.17,195,285.950614
107.82,231,286.544111
8.55,148,286.908626
107.6,253,287.552083
68.03,206,288.07922
-0.51,53,288.405766
157.62,256,289.045677
98.62,150,289.410374
-10.03,4,289.442734
66.67,342,290.290157
127.37,278,290.97221
-2.19,221,291.527759
166.0,419,293.016835
145.74,443,294.1333
47.98,209,294.655612
117.07,307,295.416085
98.04,208,295.935833
36.82,324,297.199143
117.13,301,297.955216
233.07,719,299.758868
-12.0,201,300.274658
-12.0,201,300.763595
-11.26,127,301.486859
57.77,231,302.082012
175.63,457,303.217026
146.39,378,304.174306
-0.39,41,304.261221
-10.08,9,304.296201
148.26,191,304.775045
28.67,138,305.132351
97.5,262,306.2019
166.76,343,307.047058
215.28,496,308.29221
154.67,551,310.150318
194.83,539,311.508055
127.03,312,312.277624
254.27,601,313.792624
17.62,242,314.874221
175.66,454,315.998475
26.85,320,316.800227
185.3,491,318.043096
57.93,215,318.948325
135.17,499,320.195479
146.69,348,321.072679
155.32,486,322.310495
48.85,122,322.598608
86.62,349,323.995478
156.17,401,325.001352
67.87,222,325.560046
176.87,333,326.399695
-0.26,28,326.448409
57.02,306,327.805608
28.32,173,328.216019
9.82,21,328.287537
98.03,209,328.810258
185.56,465,329.974715
206.01,422,331.022397
146.54,363,332.468088
59.0,108,332.752158
-10.16,17,332.793057
97.19,293,333.522174
19.41,63,333.681309
87.79,232,334.247091
255.26,502,335.52316
195.89,433,337.118545
57.93,215,337.644023
113.56,658,339.286978
37.48,258,339.958042
135.73,443,341.57712
86.85,326,342.409461
106.85,328,343.213397
127.54,261,343.858966
87.61,250,344.496298
195.02,520,346.418615
87.31,280,347.107798
145.84,433,348.193998
205.47,476,349.396305
156.34,384,350.875306
-12.0,201,351.361411
36.6,346,352.243411
86.02,409,353.281606
86.88,323,354.396905
-0.33,35,354.479116
65.71,438,355.56481
166.3,389,356.557356
86.95,316,357.328121
106.15,398,358.854933
176.89,331,359.696892
46.53,354,360.580506
77.58,252,361.21912
98.28,184,361.663962
146.12,405,363.185945
68.85,124,363.47958
9.41,62,363.638313
7.85,218,364.195294
97.06,306,364.955159
67.3,279,365.668174
126.45,370,366.593604
118.0,214,367.619669
27.33,272,368.301112
154.31,587,369.781128
87.68,243,370.386325
76.67,343,371.233549
77.31,279,372.26029
-10.08,9,372.267205
36.89,317,373.065147
58.28,180,373.511006
56.93,315,374.310589
57.94,214,374.835112
116.99,315,376.103001
135.8,436,377.187071
7.47,256,377.82511
187.23,298,378.592305
186.13,408,379.626855
156.99,319,380.887415
88.4,171,381.324711
38.36,170,381.760615
127.54,261,382.404175
78.59,151,382.797214
255.2,508,384.05231
225.39,486,385.607905
58.88,120,385.893378
85.56,455,387.052008
215.68,456,388.184741
116.03,411,389.807459
137.24,292,390.533901
244.61,566,391.943309
234.8,546,393.802515
58.54,154,394.170296
155.21,497,395.414342
97.94,218,395.969539
39.13,93,396.208374
97.3,282,396.90208
87.65,246,398.061085
58.85,123,398.352773
155.42,476,399.608645
146.29,388,400.60255
-0.34,36,400.713058
78.26,184,401.160828
19.2,84,401.367121
175.95,425,402.89472
37.55,251,403.540283
19.21,83,403.742145
57.68,240,404.346676
147.31,286,405.068245
107.28,285,405.758636
124.92,523,407.693362
186.55,366,408.611353
194.19,603,410.138888
194.34,588,411.796595
127.44,271,412.475798
47.11,296,413.231466
19.38,66,413.39321
77.52,258,414.036284
222.9,735,416.367353
68.18,191,416.849844
38.74,132,417.173298
88.56,155,417.569845
19.43,61,417.727154
167.45,274,418.41219
-2.13,215,418.938574
48.6,147,419.328835
117.23,291,420.421319
136.22,394,421.392405
38.16,190,421.872019
78.86,124,422.188821
125.93,422,423.247489
146.75,342,424.596294
183.9,631,426.167905
-1.52,154,426.563744
-2.15,217,427.093746
39.44,62,427.252313
126.76,339,428.094635
-12.0,201,429.014388
164.13,606,430.536583
175.12,508,431.817518
-10.44,45,431.907947
-2.08,210,432.465681
118.17,197,433.386576
79.0,110,433.666287
205.04,519,434.958182
48.61,146,435.320937
-10.16,17,435.361761
-2.24,226,435.926407
107.9,223,436.485421
157.2,298,437.618783
86.93,318,438.425743
85.63,448,439.550779
87.16,295,440.275571
9.52,51,440.426264
205.16,507,442.235905
-12.0,201,442.752511
-2.12,214,443.275148
107.7,243,443.877834
8.87,116,444.190541
98.11,201,444.677199
137.33,283,445.394904
-12.0,201,446.308248
-12.0,201,446.824795
107.78,235,447.42306
48.92,115,447.707572
213.2,704,449.470199
234.8,546,451.285729
157.56,262,451.929723
194.5,572,453.374005
215.03,521,455.141276
87.96,215,455.670416
86.69,342,456.518312
107.75,238,457.114597
225.21,504,458.390264
145.65,452,459.883193
137.11,305,460.646639
58.88,120,460.96051
146.72,345,461.811635
-0.3,32,461.890862
48.42,165,462.323475
226.7,355,463.626827
233.69,657,465.268511
116.44,370,466.188411
77.59,251,466.825953
-12.0,201,467.906224
166.88,331,468.750874
107.29,284,469.472076
127.48,267,470.130276
146.31,386,471.159166
137.47,269,471.853096
117.85,229,472.997301
156.83,335,473.836047
147.31,286,474.556645
56.99,309,475.352917
173.99,621,477.287107
117.66,248,477.945919
136.97,319,478.745432
58.13,195,479.227127
106.98,315,480.031122
46.81,326,481.282781
175.46,474,482.488951
98.21,191,482.976755
-10.04,5,482.98051
156.85,333,483.828224
185.09,512,485.568077
145.72,445,486.697733
205.11,512,487.982512
127.33,282,488.671271
-11.67,168,489.108525
255.01,527,490.890203
147.39,278,491.577873
225.13,512,492.861282
96.27,385,493.826463
88.35,176,494.756836
-10.06,7,494.791733
166.09,410,495.802696
157.03,315,496.600419
98.25,187,497.081133
186.28,393,498.048592
116.09,405,499.64863
107.93,220,500.207714
166.65,354,501.095628
206.81,342,501.970508
57.74,234,502.53778
48.15,192,503.454299
-12.0,201,503.972442
97.81,231,504.537912
9.31,72,504.731815
166.46,373,505.66087
97.56,256,506.304124
147.23,294,507.058277
126.42,373,508.483464
136.83,333,509.321317
115.31,483,510.530777
19.35,69,510.694231
176.51,369,512.293184
177.15,305,513.120816
166.14,405,514.209252
-0.47,49,514.330272
147.53,264,514.980068
87.65,246,515.615365
225.96,429,517.390046
87.65,246,518.029234
-0.14,16,518.06979
58.8,128,518.394374
196.49,373,519.321861
127.39,276,520.004855
9.63,40,520.118599
176.61,359,521.43408
19.22,82,521.636288
146.82,335,522.481557
67.62,247,523.116485
48.71,136,523.45218
254.61,567,524.893672
107.37,276,526.148553
195.3,492,527.397619
234.31,595,528.887934
18.83,121,529.175779
145.52,465,530.890343
137.19,297,531.690379
48.65,142,532.0852
86.6,351,533.030586
146.82,335,533.939145
106.09,404,535.324092
49.07,100,535.568988
-0.06,8,535.604268
196.98,324,536.431383
88.2,191,536.913126
195.87,435,537.999322
134.83,533,539.877189
68.22,187,540.381336
108.41,172,540.818065
-0.84,86,541.030352
19.22,82,541.237248
265.31,498,542.509368
146.71,346,543.852467
274.56,574,545.339
38.73,133,545.671801
-0.38,40,545.795927
37.12,294,546.532406
106.88,325,547.389188
58.39,169,548.289781
-10.14,15,548.329651
-0.2,22,548.375532
176.22,398,549.419806
154.1,608,551.016766
-0.36,38,551.137103
98.53,159,551.563663
-0.31,33,551.646238
97.8,232,552.225555
175.41,479,553.9038
215.5,474,555.142125
186.21,400,556.18828
87.99,212,556.726362
226.14,411,558.376996
136.86,330,559.200906
107.51,262,559.880194
136.52,364,560.845671
-10.02,3,560.875826
77.77,233,561.872647
68.28,181,562.327567
39.12,94,562.569586
195.63,459,563.807121
126.09,406,564.823822
78.25,185,565.313616
176.02,418,567.069296
186.06,415,568.126214
185.69,452,569.327573
146.22,395,570.348252
115.91,423,571.805431
137.47,269,572.502658
48.73,134,572.866877
126.39,376,573.808896
-0.44,46,573.927561
214.83,541,576.022404
225.37,488,577.244545
254.17,611,578.797696
163.57,662,581.122772
235.25,501,582.392367
186.41,380,583.393435
38.97,109,583.67971
225.93,432,585.5178
245.1,517,586.834509
235.54,472,588.052934
127.11,304,588.824522
186.28,393,590.534891
19.44,60,590.691976
266.46,383,591.658992
-10.44,45,591.776739
253.82,646,593.39772
107.75,238,594.623514
176.83,337,595.493042
-10.08,9,595.499839
254.64,564,596.940335
225.25,500,598.196534
255.82,446,599.824135
17.98,206,600.346728
206.77,346,601.200872
215.06,518,602.520647
-10.84,85,602.725648
184.7,551,604.578638
97.32,280,605.302594
117.81,233,605.902644
166.65,354,606.78808
-10.15,16,606.828103
214.98,526,608.616277
28.79,126,608.906947
235.04,522,610.231723
76.82,328,611.070022
205.13,510,612.860659
-0.97,99,613.131843
196.36,386,614.097627
224.34,591,615.5823
166.94,325,617.036296
205.81,442,618.166188
167.02,317,618.940774
234.87,539,620.3038
97.41,271,621.545163
-10.08,9,621.57974
266.22,407,622.585004
147.61,256,623.226429
155.09,509,624.512754
254.53,575,626.535323
197.44,278,627.227025
176.68,352,628.116762
185.89,432,629.207183
-12.0,201,630.294881
18.84,120,630.584301
-10.08,9,630.619088
117.75,239,631.221397
166.29,390,632.230964
274.52,578,633.684691
137.76,240,634.979432
97.35,277,635.697995
225.3,495,636.926312
226.16,409,637.970479
38.12,194,638.455442
126.61,354,640.114202
127.89,226,640.699503
-12.0,201,641.277657
-12.0,201,641.810496
157.3,288,642.555728
236.07,419,644.244815
195.53,469,645.467465
137.47,269,646.156089
136.6,356,647.109676
126.37,378,648.146712
68.24,185,649.160564
117.94,220,649.742367
264.85,544,651.149796
284.01,630,652.766444
29.18,87,653.532923
254.5,578,655.017579
-12.0,201,655.548934
87.74,237,656.132016
226.49,376,657.103434
196.3,392,658.649987
254.12,616,660.23988
195.46,476,661.472718
186.15,406,663.014736
196.82,340,663.871104
117.93,221,664.443603
137.31,285,665.180277
155.26,492,666.453908
166.8,339,667.974277
39.22,84,668.18227
-10.15,16,668.222109
107.55,258,668.876157
95.39,473,670.138055
246.55,372,671.153545
205.72,451,673.002208
146.43,374,673.97893
253.65,663,675.659317
206.22,401,677.508025
-10.67,68,677.672606
255.69,459,678.865556
166.04,415,679.921528
147.44,273,680.614139
155.92,426,682.079448
117.44,270,682.73973
48.62,145,683.136747
117.64,250,683.75696
294.82,550,685.187624
58.94,114,686.016599
156.9,328,686.840672
117.3,284,687.574758
225.53,472,688.765836
19.65,39,688.883915
48.05,202,689.384793
234.82,544,691.464461
206.14,409,692.588745
97.48,264,693.336679
87.88,223,693.93263
98.46,166,694.377337
226.03,422,696.103551
295.69,463,697.306011
155.15,503,698.668487
137.65,251,699.300926
147.73,244,700.523405
184.88,533,701.867988
107.9,223,702.439542
28.61,144,702.805066
108.12,201,703.296577
147.41,276,704.453062
29.18,87,704.65955
157.13,305,705.436013
137.97,219,706.001285
167.54,265,706.657666
19.6,44,706.774498
284.77,554,708.211787
127.41,274,709.69598
-10.13,14,709.73575
216.27,397,710.80747
136.67,349,711.682978
255.56,472,712.992193
97.97,215,714.189626
28.69,136,714.587605
246.27,400,715.618243
225.27,498,716.884252
157.11,307,717.665612
48.53,154,718.729796
255.27,501,720.006524
137.4,276,720.704862
195.97,425,721.828582
234.46,580,724.032815
195.38,484,725.354072
57.7,238,725.972444
225.17,508,727.332758
216.44,380,729.078036
204.91,532,730.472432
234.86,540,731.913269
295.77,455,733.756906
246.41,386,734.74606
187.04,317,735.567077
147.39,278,736.268173
237.01,325,737.719596
137.85,231,738.302927
196.95,327,739.172229
266.47,382,740.154521
186.57,364,741.086734
87.9,221,741.70388
186.01,420,743.440856
87.58,253,744.132331
284.28,603,745.70937
254.79,549,747.554307
-10.33,34,747.640265
58.64,144,748.011267
-12.0,201,748.529402
225.32,493,749.798301
126.67,348,750.66396
275.02,528,752.671805
-12.0,201,753.192842
-10.15,16,753.233959
-12.0,201,753.758833
186.26,395,754.742112
254.02,626,756.858788
145.51,466,758.046072
224.68,557,759.469917
255.43,485,761.364265
97.72,240,761.980207
-10.06,7,761.985789
98.3,182,762.437108
214.46,578,763.962188
254.63,565,765.954919
236.06,420,767.005281
245.15,512,768.297981
235.07,519,770.240191
194.69,553,771.631529
87.53,258,772.293087
255.39,489,773.544255
314.75,559,775.593106
284.3,601,777.098444
175.74,446,778.230708
157.4,278,779.592967
196.67,355,780.488518
68.01,208,781.021985
157.12,306,781.79282
234.27,599,783.991705
175.06,514,785.309292
39.49,57,785.471589
185.69,452,786.649227
195.58,464,788.639078
97.41,271,789.341799
254.81,547,790.730388
78.69,141,791.097379
98.39,173,791.548864
225.94,431,793.330703
-12.0,201,793.856507
146.81,336,794.735835
263.96,633,796.374846
136.96,320,797.200852
255.06,522,799.250044
255.5,478,800.482437
255.5,478,801.681769
156.53,365,803.338167
264.9,539,804.724499
255.85,443,805.868053
284.83,548,807.946617
274.04,626,809.56573
176.38,382,810.550168
246.04,423,812.563069
137.37,279,813.29502
285.17,514,814.611893
19.57,47,814.737277
215.89,435,815.983845
244.3,597,818.134968
226.3,395,819.159405
206.0,423,820.226199
215.59,465,822.167819
9.51,52,822.319729
206.3,393,823.530145
206.02,421,824.896692
216.55,369,825.86072
275.71,459,827.871342
118.11,203,828.557104
127.84,231,829.128882
214.51,573,830.603506
98.66,146,830.972435
176.64,356,832.534251
274.35,595,834.037888
207.56,267,834.727017
105.14,499,836.55342
-2.11,213,837.250896
235.16,510,838.838685
226.33,392,839.854719
107.82,231,840.47971
156.83,335,841.862175
29.37,68,842.028885
118.18,196,842.536107
205.44,479,843.804584
235.53,473,845.13676
205.58,465,847.064133
29.04,101,847.316918
137.4,276,848.031232
206.68,355,848.981263
167.19,300,849.737098
176.37,383,851.461403
28.94,111,851.773715
148.24,193,852.31952
235.75,451,853.502907
147.23,294,854.292006
285.7,461,856.087451
78.81,129,856.412639
117.81,233,856.987849
246.12,415,858.044478
275.98,432,859.148189
39.15,91,859.386948
255.34,494,861.323913
275.43,487,862.586375
195.85,437,863.744003
28.73,132,864.086213
225.62,463,865.850755
68.85,124,866.152132
216.46,378,867.127173
275.63,467,868.315075
98.01,211,868.846692
157.1,308,870.059602
255.21,507,871.336483
216.47,377,872.306103
118.29,185,872.787023
107.89,224,873.365414
226.42,383,874.876587
67.35,274,875.599128
67.43,266,876.262359
255.76,452,877.405218
185.9,431,879.096305
195.74,448,880.239567
166.66,353,881.125244
196.72,350,882.012744
186.67,354,883.348708
255.62,466,884.539657
196.83,339,885.384264
216.68,356,886.269956
236.21,405,887.897619
225.42,483,889.134274
167.21,298,889.867445
167.42,277,890.567562
235.7,456,892.488194
-12.0,201,893.008063
88.25,186,893.463135
196.44,378,894.429146
117.73,241,895.033682
175.58,462,896.217632
-0.76,78,896.982432
186.37,384,897.956271
48.96,111,898.245138
226.11,414,899.26873
265.12,517,900.593851
155.34,484,902.501724
272.54,776,904.438282
196.21,401,905.471714
245.61,466,907.441504
265.65,464,908.604941
215.39,485,909.815218
177.05,315,911.194964
