#{"t_start": 1784198872.3113656, "env_id": "snake-v0"}
r,l,t
-85.0,11,0.802296
-31.0,3,0.803826
-94.0,24,0.81571
-117.0,27,0.829093
-19.0,4,0.831031
-80.0,8,0.835269
-235.0,20,0.845147
-41.0,7,0.848591
-31.0,4,0.850518
-165.0,27,0.864445
-87.0,8,0.868767
-28.0,4,0.870722
-148.0,16,0.8789
-197.0,26,0.892019
-49.0,11,0.897832
-15.0,2,0.898817
-76.0,18,0.90801
-33.0,3,0.909595
-237.0,35,0.927832
-30.0,6,0.930867
-80.0,13,0.937472
-182.0,33,0.954304
-24.0,2,0.955293
-30.0,5,0.957887
-63.0,16,0.966727
-23.0,6,0.970119
-58.0,5,0.972723
-93.0,8,0.977416
-113.0,12,0.98392
-233.0,28,0.999128
-59.0,19,1.008976
-35.0,8,1.013311
-31.0,4,1.015259
-198.0,42,1.036796
-73.0,11,1.042194
-103.0,23,1.054046
-44.0,5,1.056573
-16.0,2,1.057556
-34.0,10,1.062985
-94.0,13,1.069884
-151.0,19,1.079409
-110.0,21,1.090029
-368.0,44,1.112459
-68.0,13,1.119204
-45.0,6,1.122084
-138.0,33,1.139146
-20.0,2,1.140147
-64.0,13,1.146803
-79.0,8,1.15066
-46.0,5,1.153796
-36.0,5,1.156195
-69.0,14,1.163393
-176.0,57,1.192223
-44.0,5,1.195251
-86.0,22,1.206272
-28.0,8,1.210777
-404.0,53,1.237405
-66.0,10,1.242277
-25.0,3,1.244184
-37.0,4,1.246121
-182.0,36,1.26442
-129.0,20,1.274476
-42.0,5,1.277365
-28.0,4,1.279301
-287.0,52,1.305945
-13.0,2,1.306939
-70.0,15,1.314729
-29.0,8,1.319248
-175.0,15,1.3265
-202.0,34,1.344236
-193.0,19,1.353783
-322.0,37,1.372519
-67.0,10,1.377969
-94.0,13,1.384236
-137.0,27,1.398135
-161.0,27,1.412368
-108.0,17,1.421336
-46.0,9,1.425815
-141.0,19,1.435901
-52.0,4,1.437952
-90.0,10,1.442688
-24.0,2,1.444331
-178.0,21,1.454896
-46.0,5,1.457289
-18.0,5,1.459749
-51.0,7,1.463728
-103.0,14,1.470867
-30.0,5,1.473363
-66.0,8,1.477592
-110.0,10,1.482456
-132.0,14,1.489578
-351.0,43,1.511658
-29.0,8,1.515657
-31.0,3,1.51713
-186.0,25,1.53019
-82.0,22,1.541225
-19.0,3,1.5427
-203.0,15,1.550394
-337.0,35,1.568046
-157.0,36,1.586347
-557.0,85,1.628798
-25.0,6,1.631775
-135.0,20,1.641554
-10.0,6,1.644601
-63.0,10,1.649619
-165.0,15,1.65715
-14.0,5,1.659699
-54.0,14,1.666647
-62.0,14,1.67359
-44.0,8,1.677758
-37.0,4,1.679709
-14.0,2,1.680848
-31.0,4,1.68279
-23.0,2,1.68377
-710.0,69,1.718982
-19.0,3,1.720451
-82.0,12,1.726349
-31.0,8,1.730598
-108.0,16,1.738642
-301.0,67,1.771453
-71.0,12,1.777489
-109.0,14,1.78428
-160.0,12,1.790359
-128.0,12,1.796477
-29.0,3,1.797935
-394.0,61,1.828504
-54.0,8,1.832331
-22.0,4,1.834377
-93.0,25,2.528313
-23.0,3,2.529836
-46.0,6,2.532761
-94.0,13,2.539713
-19.0,3,2.541176
-110.0,17,2.550042
-178.0,37,2.569146
-117.0,14,2.576029
-61.0,8,2.580351
-263.0,30,2.595659
-64.0,9,2.600113
-58.0,13,2.60675
-42.0,6,2.609633
-47.0,11,2.615178
-61.0,7,2.618785
-33.0,5,2.621218
-68.0,23,2.632701
-42.0,6,2.635834
-19.0,4,2.63778
-166.0,17,2.646284
-115.0,19,2.655769
-46.0,10,2.660903
-49.0,12,2.666801
-40.0,9,2.671556
-56.0,10,2.676485
-257.0,35,2.694328
-97.0,7,2.697825
-31.0,4,2.69978
-114.0,13,2.706353
-18.0,4,2.708444
-241.0,24,2.720631
-42.0,8,2.724636
-134.0,29,2.739661
-193.0,16,2.748384
-125.0,23,2.760393
-19.0,2,2.7614
-24.0,5,2.763824
-15.0,5,2.766339
-41.0,7,2.770018
-227.0,22,2.780978
-216.0,33,2.79749
-226.0,56,2.82557
-41.0,4,2.827966
-184.0,34,2.84528
-43.0,6,2.848291
-35.0,8,2.852654
-40.0,4,2.854775
-135.0,15,2.862719
-46.0,10,2.867606
-1.0,3,2.869812
-46.0,6,2.87273
-54.0,5,2.875266
-37.0,4,2.877658
-122.0,20,2.887789
-51.0,7,2.891204
-33.0,3,2.892683
-78.0,8,2.897199
-31.0,4,2.899156
-59.0,7,2.90318
-162.0,20,2.913355
-20.0,2,2.914346
-98.0,14,2.921701
-24.0,5,2.924236
-84.0,8,2.92864
-205.0,28,2.942642
-25.0,4,2.945228
-87.0,8,2.949056
-134.0,17,2.95759
-97.0,16,2.965939
-48.0,6,2.969232
-13.0,2,2.970239
-19.0,3,2.971716
-252.0,42,2.993064
-75.0,10,2.998657
-139.0,18,3.008411
-19.0,3,3.01014
-63.0,11,3.015817
-69.0,7,3.02024
-17.0,2,3.021355
-77.0,15,3.029219
-181.0,39,3.049122
-40.0,6,3.052538
-162.0,34,3.070284
-47.0,10,3.075051
-25.0,7,3.079102
-71.0,21,3.089625
-240.0,34,3.10693
-177.0,39,3.127236
-83.0,12,3.133169
-61.0,15,3.140867
-64.0,6,3.144248
-101.0,15,3.151499
-17.0,3,3.153654
-31.0,6,3.15657
-44.0,5,3.158989
-74.0,13,3.16628
-165.0,18,3.176115
-59.0,11,3.181954
-83.0,14,3.189357
-140.0,13,3.196317
-426.0,60,3.226464
-172.0,24,3.239106
-46.0,6,3.241974
-84.0,14,3.249229
-119.0,19,3.25898
-209.0,20,3.269668
-49.0,12,3.275603
-23.0,3,3.277569
-145.0,19,3.287555
-65.0,6,3.290437
-79.0,19,3.300216
-56.0,8,3.304481
-99.0,18,3.313846
-565.0,80,3.355135
-86.0,16,3.363461
-29.0,7,3.366804
-29.0,3,3.368623
-223.0,49,3.39387
-64.0,17,3.402597
-145.0,22,3.413821
-336.0,41,3.434528
-57.0,8,3.43902
-74.0,12,3.445377
-31.0,4,3.447341
-70.0,6,3.450253
-226.0,33,3.467205
-75.0,14,3.474647
-58.0,8,3.478951
-117.0,16,3.48721
-67.0,14,3.49453
-18.0,2,3.49553
-219.0,44,3.518221
-138.0,17,3.527304
-106.0,17,3.536117
-23.0,3,3.537616
-110.0,17,3.546215
-54.0,8,3.550257
-44.0,13,3.557357
-116.0,13,3.564317
-104.0,20,3.574423
-41.0,7,3.57825
-14.0,2,3.57925
-78.0,9,4.131504
-29.0,6,4.134609
-367.0,48,4.160163
-49.0,7,4.164058
-51.0,7,4.167528
-118.0,33,4.184519
-55.0,7,4.188346
-17.0,9,4.192776
-42.0,6,4.196352
-15.0,3,4.197878
-17.0,3,4.19934
-63.0,7,4.20332
-139.0,26,4.216341
-100.0,24,4.229095
-21.0,2,4.230262
-215.0,31,4.246253
-108.0,13,4.253092
-375.0,35,4.271395
-117.0,15,4.279773
-51.0,6,4.282707
-81.0,7,4.286698
-161.0,23,4.298446
-22.0,5,4.301029
-30.0,6,4.304521
-22.0,4,4.306449
-50.0,6,4.30943
-128.0,21,4.320744
-56.0,13,4.327497
-35.0,3,4.328984
-370.0,41,4.349696
-33.0,7,4.353863
-45.0,11,4.359286
-58.0,6,4.36279
-19.0,3,4.364273
-115.0,11,4.370198
-320.0,37,4.388927
-106.0,17,4.397864
-66.0,10,4.40311
-15.0,2,4.404249
-30.0,8,4.408114
-21.0,2,4.409121
-16.0,2,4.410525
-144.0,17,4.419338
-46.0,4,4.421308
-304.0,36,4.439831
-25.0,3,4.441307
-210.0,22,4.452796
-34.0,4,4.454752
-27.0,6,4.457664
-21.0,3,4.459138
-81.0,19,4.469322
-28.0,4,4.471294
-98.0,25,4.483912
-229.0,31,4.499727
-64.0,5,4.502825
-29.0,6,4.505749
-95.0,20,4.515951
-113.0,14,4.523201
-78.0,13,4.530131
-122.0,20,4.540326
-40.0,5,4.542744
-35.0,6,4.546189
-200.0,28,4.560852
-253.0,18,4.570081
-27.0,3,4.571722
-29.0,3,4.573185
-52.0,13,4.58005
-79.0,20,4.590179
-35.0,3,4.591769
-19.0,2,4.592771
-589.0,88,4.637664
-147.0,23,4.649088
-106.0,26,4.662361
-97.0,23,4.673609
-144.0,29,4.688242
-37.0,7,4.691746
-184.0,22,4.703257
-205.0,31,4.719043
-133.0,18,4.728173
-25.0,4,4.730118
-31.0,3,4.731689
-72.0,17,4.74025
-118.0,16,4.748138
-46.0,4,4.750105
-14.0,2,4.751099
-104.0,17,4.759686
-154.0,26,4.772752
-190.0,30,4.78775
-129.0,27,4.801032
-52.0,4,4.803316
-24.0,6,4.806238
-47.0,10,4.811347
-22.0,5,4.81391
-198.0,30,4.829135
-40.0,4,4.831103
-66.0,8,4.83498
-65.0,10,4.840031
-35.0,4,4.842208
-109.0,24,4.854636
-117.0,24,4.866851
-41.0,8,4.871334
-117.0,12,4.877629
-138.0,22,4.888953
-40.0,5,4.891526
-19.0,2,4.892529
-88.0,6,4.89593
-27.0,3,4.897506
-101.0,23,4.909273
-129.0,11,4.915076
-50.0,10,4.920394
-63.0,15,4.928253
-97.0,15,4.93602
-107.0,28,4.95014
-56.0,9,4.955003
-41.0,14,4.962352
-30.0,4,4.964295
-70.0,6,4.967368
-135.0,27,4.981521
-76.0,20,4.991617
-66.0,9,4.996552
-14.0,2,4.997561
-93.0,28,5.011962
-80.0,14,5.019247
-93.0,15,5.027266
-15.0,3,5.028932
-37.0,3,5.030533
-45.0,7,5.033951
-29.0,3,5.03581
-79.0,16,5.044323
-61.0,7,5.047737
-24.0,5,5.050371
-53.0,12,5.056529
-106.0,17,5.065413
-19.0,3,5.066882
-36.0,5,5.069757
-36.0,14,5.077011
-117.0,21,5.087656
-182.0,41,5.10854
-46.0,4,5.110964
-332.0,41,5.132038
-75.0,12,5.138388
-13.0,3,5.13987
-202.0,29,5.1548
-92.0,9,5.159178
-131.0,11,5.165131
-23.0,3,5.166622
-113.0,15,5.174363
-64.0,5,5.17727
-77.0,10,5.182267
-108.0,26,5.739684
-100.0,13,5.74637
-79.0,12,5.752407
-14.0,2,5.753413
-19.0,3,5.754896
-25.0,12,5.760888
