#{"t_start": 1784200307.170157, "env_id": "snake-v0"}
r,l,t
-315.0,38,0.974644
-19.0,2,0.976139
-35.0,7,0.981795
-18.0,6,1.014179
-118.0,12,1.052649
-79.0,8,1.058633
-203.0,23,1.104226
-92.0,14,1.142119
-19.0,3,1.17128
-136.0,20,1.215923
-36.0,4,1.219305
-29.0,10,1.254537
-59.0,7,1.260046
-98.0,24,1.333463
-31.0,4,1.336912
-139.0,31,1.416905
-68.0,8,1.423356
-157.0,23,1.496831
-73.0,11,1.505499
-23.0,3,1.53504
-40.0,6,1.539969
-12.0,2,1.541538
-111.0,14,1.581383
-108.0,15,1.621292
-215.0,34,1.703663
-115.0,15,1.743442
-152.0,21,1.787045
-40.0,4,1.817607
-33.0,7,1.823357
-17.0,2,1.824867
-18.0,5,1.829182
-27.0,11,1.866602
-43.0,4,1.870093
-98.0,9,1.904564
-22.0,4,1.907623
-29.0,3,1.909918
-66.0,8,1.943448
-42.0,9,1.951006
-48.0,11,1.986822
-24.0,4,1.990051
-46.0,4,2.020454
-102.0,12,2.030038
-21.0,3,2.061275
-32.0,6,2.066181
-37.0,7,2.071943
-40.0,5,2.102631
-50.0,5,2.106642
-40.0,5,2.110858
-21.0,2,2.112534
-38.0,5,2.143767
-22.0,4,2.146868
-51.0,8,2.153378
-20.0,5,2.184345
-13.0,2,2.186111
-88.0,13,2.223881
-102.0,21,2.2696
-65.0,8,2.302925
-38.0,13,2.313532
-13.0,2,2.315168
-70.0,6,2.347
-68.0,9,2.354593
-70.0,9,2.38885
-48.0,10,2.425206
-30.0,6,2.430131
