#{"t_start": 1784200307.1709695, "env_id": "snake-v0"}
r,l,t
-178.0,36,0.972329
-78.0,13,1.010337
-224.0,45,1.10197
-33.0,3,1.131433
-51.0,7,1.136822
-69.0,8,1.142948
-156.0,25,1.218546
-114.0,21,1.262651
-49.0,16,1.302552
-123.0,14,1.340514
-56.0,13,1.378918
-116.0,28,1.456862
-298.0,38,1.54153
-194.0,41,1.657851
-297.0,34,1.741119
-117.0,33,1.821793
-114.0,18,1.865081
-33.0,8,1.898769
-44.0,5,1.902975
-13.0,2,1.904583
-34.0,8,1.911143
-33.0,11,1.947145
-27.0,11,1.98278
-62.0,9,1.990047
-37.0,4,2.020439
-27.0,3,2.022861
-39.0,6,2.02767
-34.0,5,2.060531
-91.0,10,2.068741
-102.0,9,2.102608
-48.0,10,2.110948
-68.0,8,2.144564
-177.0,27,2.220633
-52.0,8,2.227602
-70.0,10,2.263873
-21.0,4,2.267087
-36.0,5,2.271192
-34.0,9,2.305259
-60.0,6,2.310274
-35.0,7,2.342983
-34.0,4,2.346257
-19.0,2,2.347802
-61.0,8,2.354615
-12.0,2,2.383075
-37.0,6,2.388083
-128.0,13,2.427088
-80.0,9,2.434072
