#{"t_start": 1784200307.173168, "env_id": "snake-v0"}
r,l,t
-222.0,37,0.970971
-23.0,3,0.973243
-321.0,38,1.059752
-103.0,16,1.099858
-127.0,19,1.168425
-28.0,5,1.172413
-85.0,6,1.177516
-28.0,4,1.18138
-22.0,4,1.212168
-98.0,24,1.259056
-75.0,11,1.29463
-89.0,12,1.331332
-67.0,7,1.336895
-49.0,7,1.370298
-98.0,17,1.411188
-32.0,6,1.416689
-95.0,37,1.501126
-40.0,14,1.53941
-65.0,11,1.577003
-175.0,19,1.620063
-180.0,24,1.693895
-17.0,3,1.696496
-27.0,3,1.698799
-39.0,3,1.701494
-42.0,13,1.739764
-310.0,72,1.908181
-32.0,9,1.942421
-35.0,7,1.948112
-85.0,15,1.987157
-241.0,31,2.068119
-55.0,7,2.100513
-18.0,2,2.102055
-31.0,4,2.105273
-21.0,3,2.108019
-134.0,13,2.14554
-65.0,6,2.150479
-36.0,5,2.181466
-37.0,7,2.187177
-28.0,4,2.190237
-11.0,2,2.219394
-82.0,8,2.226289
-74.0,12,2.264159
-20.0,2,2.265885
-37.0,6,2.270731
-52.0,9,2.304742
-85.0,16,2.344915
-75.0,10,2.380159
-66.0,9,2.387583
-19.0,2,2.389296
-32.0,9,2.424977
-19.0,2,2.426466
