#{"t_start": 1784200307.171391, "env_id": "snake-v0"}
r,l,t
-413.0,47,0.98063
-218.0,29,1.059974
-30.0,6,1.092096
-113.0,16,1.131822
-15.0,3,1.134227
-17.0,3,1.136449
-76.0,10,1.170971
-120.0,14,1.183083
-55.0,8,1.217145
-21.0,6,1.221889
-116.0,14,1.260767
-129.0,18,1.302187
-121.0,24,1.376253
-31.0,4,1.379301
-120.0,21,1.423698
-70.0,8,1.458091
-187.0,27,1.533877
-57.0,15,1.57446
-34.0,15,1.586398
-191.0,20,1.657525
-56.0,13,1.695549
-105.0,11,1.70467
-24.0,5,1.736362
-36.0,5,1.740741
-78.0,8,1.747128
-108.0,9,1.78114
-61.0,8,1.787378
-55.0,10,1.82294
-45.0,10,1.860017
-72.0,14,1.898391
-36.0,4,1.901749
-24.0,5,1.905687
-13.0,2,1.907204
-25.0,3,1.909868
-65.0,12,1.946755
-33.0,7,1.979112
-102.0,9,1.986398
-80.0,13,2.024028
-115.0,12,2.062501
-168.0,25,2.109722
-54.0,9,2.144182
-13.0,5,2.14805
-48.0,9,2.182384
-61.0,7,2.187937
-36.0,5,2.191939
-46.0,9,2.227212
-26.0,5,2.231339
-63.0,8,2.265861
-128.0,22,2.310708
-32.0,5,2.3416
-86.0,9,2.349104
-66.0,17,2.390196
-32.0,5,2.394681
-40.0,5,2.426694
-43.0,7,2.432171
