#{"t_start": 1784200307.1729195, "env_id": "snake-v0"}
r,l,t
-28.0,4,0.764591
-498.0,75,1.060764
-70.0,12,1.097574
-89.0,15,1.136428
-59.0,7,1.168652
-14.0,2,1.170244
-113.0,22,1.216668
-54.0,10,1.251872
-146.0,18,1.293298
-39.0,7,1.298729
-43.0,7,1.33155
-73.0,12,1.341112
-88.0,10,1.377043
-43.0,10,1.412616
-25.0,2,1.414263
-37.0,4,1.41772
-55.0,7,1.423126
-53.0,8,1.457552
-83.0,15,1.496365
-31.0,3,1.498661
-11.0,2,1.500602
-29.0,3,1.502862
-6.0,10,1.538077
-89.0,10,1.574818
-45.0,6,1.57951
-11.0,2,1.580957
-116.0,10,1.616725
-130.0,20,1.660383
-47.0,6,1.664979
-275.0,47,1.785146
-96.0,9,1.819921
-15.0,7,1.825743
-20.0,2,1.827364
-29.0,3,1.858556
-61.0,10,1.86656
-205.0,26,1.941779
-23.0,3,1.94437
-160.0,21,1.988176
-65.0,15,2.0274
-80.0,13,2.066867
-28.0,5,2.070774
-144.0,17,2.138588
-48.0,12,2.148186
-141.0,21,2.219623
-64.0,10,2.228202
-36.0,5,2.260398
-66.0,8,2.266999
-40.0,5,2.27096
-26.0,2,2.27251
-72.0,9,2.306564
-40.0,5,2.310879
-35.0,6,2.342766
-26.0,6,2.347646
-19.0,3,2.350396
-1.0,3,2.35275
-21.0,3,2.382055
-37.0,6,2.387071
-21.0,3,2.389524
-58.0,12,2.427509
