#{"t_start": 1784200307.1715887, "env_id": "snake-v0"}
r,l,t
-15.0,2,0.764314
-21.0,3,0.766646
-64.0,8,0.772925
-37.0,7,0.930021
-68.0,10,0.937888
-332.0,44,1.058055
-240.0,34,1.139266
-43.0,8,1.172332
-55.0,6,1.177268
-22.0,5,1.181967
-34.0,5,1.213695
-290.0,29,1.291236
-16.0,2,1.293136
-31.0,3,1.295391
-30.0,5,1.299212
-124.0,18,1.340716
-23.0,2,1.342367
-22.0,4,1.373305
-100.0,25,1.42123
-17.0,2,1.422712
-167.0,19,1.493079
-85.0,14,1.504143
-459.0,51,1.655641
-70.0,8,1.662479
-14.0,4,1.665472
-271.0,28,1.743987
-285.0,39,1.858086
-37.0,4,1.861372
-54.0,9,1.868736
-62.0,10,1.904012
-55.0,6,1.908554
-137.0,41,2.023045
-66.0,18,2.066391
-146.0,16,2.106043
-52.0,5,2.110376
-13.0,3,2.13984
-35.0,7,2.145539
-100.0,10,2.180569
-28.0,4,2.183802
-59.0,8,2.190245
-23.0,6,2.222515
-67.0,7,2.228617
-83.0,19,2.272224
-45.0,7,2.304675
-31.0,4,2.307836
-34.0,4,2.311327
-35.0,6,2.343284
-78.0,14,2.381652
-29.0,7,2.3875
-38.0,6,2.392933
-19.0,2,2.394515
-45.0,8,2.428773
-16.0,2,2.430371
