#{"t_start": 1784200307.1726716, "env_id": "snake-v0"}
r,l,t
-119.0,23,0.93138
-167.0,39,1.018897
-3.0,4,1.050999
-73.0,7,1.056224
-57.0,6,1.06098
-69.0,10,1.096308
-56.0,9,1.130618
-309.0,24,1.176258
-47.0,4,1.179826
-87.0,14,1.219178
-12.0,2,1.220658
-60.0,6,1.252906
-30.0,6,1.257635
-153.0,32,1.337351
-182.0,21,1.381838
-105.0,15,1.421682
-86.0,17,1.463047
-17.0,2,1.492054
-240.0,37,1.577468
-55.0,7,1.582731
-40.0,10,1.618897
-30.0,10,1.653778
-43.0,10,1.662169
-19.0,2,1.663638
-38.0,10,1.699264
-126.0,12,1.736744
-97.0,19,1.779146
-35.0,6,1.783788
-23.0,7,1.817067
-56.0,13,1.827565
-178.0,22,1.901347
-91.0,8,1.907514
-59.0,7,1.940245
-22.0,6,1.945523
-66.0,9,1.979609
-42.0,9,1.986863
-34.0,4,2.017236
-11.0,2,2.018811
-46.0,5,2.022796
-40.0,6,2.027624
-41.0,7,2.062217
-36.0,8,2.068576
-40.0,5,2.099284
-30.0,5,2.103307
-36.0,5,2.107296
-38.0,5,2.138813
-116.0,12,2.148413
-16.0,2,2.150191
-61.0,12,2.186716
-18.0,2,2.188446
-169.0,23,2.262989
-43.0,10,2.271188
-49.0,7,2.303631
-33.0,8,2.310306
-28.0,5,2.341374
-33.0,3,2.343802
-50.0,6,2.348775
-70.0,6,2.380625
-49.0,7,2.38647
-79.0,7,2.392684
-25.0,3,2.422801
-16.0,2,2.424468
-35.0,7,2.430088
