#{"t_start": 1784200307.1696112, "env_id": "snake-v0"}
r,l,t
-63.0,14,0.775603
-111.0,18,0.941247
-77.0,11,0.979112
-143.0,12,1.016261
-252.0,53,1.141126
-19.0,2,1.142621
-168.0,32,1.223583
-28.0,5,1.25502
-15.0,3,1.257396
-36.0,9,1.264703
-12.0,2,1.293111
-45.0,14,1.304726
-330.0,29,1.38251
-53.0,14,1.421683
-61.0,8,1.455979
-20.0,5,1.459766
-40.0,5,1.463789
-46.0,12,1.500313
-176.0,22,1.545648
-275.0,36,1.657519
-120.0,22,1.703314
-61.0,12,1.740535
-90.0,22,1.785039
-109.0,15,1.82463
-23.0,3,1.826855
-35.0,11,1.864815
-110.0,9,1.872138
-35.0,4,1.902631
-24.0,6,1.907374
-36.0,10,1.942396
-23.0,2,1.943948
-49.0,4,1.947545
-239.0,23,2.020142
-116.0,23,2.067526
-27.0,3,2.070025
-50.0,10,2.104722
-22.0,2,2.106251
-40.0,5,2.110223
-37.0,3,2.113035
-131.0,23,2.18568
-40.0,9,2.192893
-23.0,3,2.22277
-13.0,2,2.224378
-32.0,5,2.228882
-32.0,5,2.233028
-22.0,4,2.264427
-29.0,3,2.266807
-65.0,6,2.271759
-24.0,5,2.275653
-64.0,12,2.312384
-28.0,4,2.31567
-28.0,5,2.346725
-77.0,8,2.353554
-94.0,9,2.387815
-29.0,3,2.39025
-22.0,5,2.39477
-22.0,4,2.425704
-25.0,3,2.428356
