#{"t_start": 1784200307.1724615, "env_id": "snake-v0"}
r,l,t
-18.0,2,0.763526
-128.0,16,0.92767
-219.0,27,0.977868
-71.0,7,1.011195
-253.0,35,1.094915
-53.0,11,1.130805
-209.0,35,1.213705
-416.0,54,1.338318
-74.0,6,1.370956
-69.0,19,1.413897
-23.0,3,1.416304
-19.0,2,1.418138
-28.0,8,1.452448
-66.0,6,1.457062
-52.0,9,1.464013
-86.0,9,1.49835
-19.0,3,1.501029
-61.0,7,1.533951
-115.0,14,1.573455
-56.0,5,1.577644
-36.0,10,1.58538
-77.0,7,1.619083
-16.0,4,1.622225
-73.0,8,1.655605
-131.0,19,1.698692
-123.0,15,1.738909
-67.0,16,1.778576
-105.0,14,1.817258
-79.0,7,1.822658
-102.0,13,1.862079
-130.0,31,1.94123
-109.0,10,1.949584
-55.0,7,1.982066
-92.0,18,2.023765
-49.0,7,2.029377
-34.0,4,2.061487
-15.0,3,2.063999
-86.0,17,2.104443
-28.0,5,2.108692
-66.0,14,2.147037
-79.0,11,2.18298
-22.0,5,2.186907
-18.0,5,2.190911
-76.0,12,2.228617
-103.0,10,2.264833
-31.0,3,2.267432
-21.0,3,2.269785
-37.0,6,2.301496
-87.0,11,2.310498
-76.0,13,2.348077
-104.0,14,2.386661
-55.0,4,2.389955
-37.0,8,2.424655
-43.0,4,2.427937
-50.0,6,2.432648
